date,LME_Copper
2004-07-01,0.01906200184579243
2004-07-02,0.02924742008557765
2004-07-06,0.04936655759711385
2004-07-07,0.039885896467824485
2004-07-08,0.031244231898649215
2004-07-09,0.026059233157144056
2004-07-12,0.023206644852756104
2004-07-13,0.028005705176608775
2004-07-14,0.018491484184914843
2004-07-15,0.0267639902676399
2004-07-16,0.03235170735799983
2004-07-19,0.03508683614397181
2004-07-20,0.01934726067623123
2004-07-21,0.018676063428139943
2004-07-22,0.04612803087507341
2004-07-23,0.03053947478815337
2004-07-26,0.03433173923986912
2004-07-27,0.04992029532678916
2004-07-28,0.033744441647789246
2004-07-29,0.028878261599127444
2004-07-30,0.024733618592163772
2004-08-02,0.028542662975081803
2004-08-03,0.030270995888916855
2004-08-04,0.04458427720446346
2004-08-05,0.025304136253041364
2004-08-06,0.06592834969376625
2004-08-09,0.028089604832620185
2004-08-10,0.03646279050255894
2004-08-11,0.021528651732527895
2004-08-12,0.048762480073831695
2004-08-13,0.04844366138098834
2004-08-16,0.02277036664149677
2004-08-17,0.0468831277791761
2004-08-18,0.028240624213440726
2004-08-19,0.03936571860055374
2004-08-20,0.03629499119053612
2004-08-23,0.03476801745112845
2004-08-24,0.039919456330229044
2004-08-25,0.025404815840255054
2004-08-26,0.03553989428643343
2004-08-30,0.017686047487205304
2004-08-31,0.023038845540733283
2004-09-01,0.00850742511955701
2004-09-02,0.012920547025757194
2004-09-03,0.03292222501887742
2004-09-07,0.02344156388958805
2004-09-08,0.025572615152277874
2004-09-09,0.057907542579075426
2004-09-10,0.01943116033224264
2004-09-13,0.03309002433090024
2004-09-14,0.024012081550465643
2004-09-15,0.0748720530245826
2004-09-16,0.03355986240456414
2004-09-17,0.018692843359342227
2004-09-20,0.045523953351791255
2004-09-21,0.04641328970551221
2004-09-22,0.02486785804178203
2004-09-23,0.036647369745784045
2004-09-24,0.03745280644349358
2004-09-27,0.014632100008389966
2004-09-28,0.02894538132393657
2004-09-29,0.035472774561624294
2004-09-30,0.030354895544928265
2004-10-01,0.02975081802164611
2004-10-04,0.02073999496602064
2004-10-05,0.0396845372933971
2004-10-06,0.029599798640825573
2004-10-07,0.032284587633190705
2004-10-08,0.03785552479234835
2004-10-11,0.033912240959812066
2004-10-12,0.10254215957714573
2004-10-13,0.11245909891769444
2004-10-14,0.062438124003691586
2004-10-15,0.03981877674301535
2004-10-18,0.04268814497860559
2004-10-19,0.04601057135665744
2004-10-20,0.024934977766591156
2004-10-21,0.024112761137679337
2004-10-22,0.02876080208071147
2004-10-25,0.02642839164359426
2004-10-26,0.02131051262689823
2004-10-27,0.059350616662471684
2004-10-28,0.06312610118298514
2004-10-29,0.020756774897222923
2004-11-01,0.01904522191459015
2004-11-02,0.02048829599798641
2004-11-03,0.028324523869452136
2004-11-04,0.03773806527393238
2004-11-05,0.04003691584864502
2004-11-08,0.03587549291047907
2004-11-09,0.027602986827754007
2004-11-10,0.02696534944206729
2004-11-11,0.03501971641916268
2004-11-12,0.02626059233157144
2004-11-15,0.03072405403137847
2004-11-16,0.03619431160332243
2004-11-17,0.05733702491819784
2004-11-18,0.024800738316972902
2004-11-19,0.03142881114187432
2004-11-22,0.03095897306821042
2004-11-23,0.01724976927594597
2004-11-24,0.0419330480745029
2004-11-26,0.034147159996644014
2004-11-29,0.0396845372933971
2004-11-30,0.038677741421260174
2004-12-01,0.06928433593422267
2004-12-02,0.05530665324272171
2004-12-03,0.021511871801325615
2004-12-06,0.04929943787230472
2004-12-07,0.09020891014346841
2004-12-08,0.05104455071734206
2004-12-09,0.02431412031210672
2004-12-10,0.03288866515647286
2004-12-13,0.024280560449702157
2004-12-14,0.04933299773470929
2004-12-15,0.027116368822887826
2004-12-16,0.0163772128534273
2004-12-17,0.016830270995888918
2004-12-20,0.037889084654752915
2004-12-21,0.058981458176021476
2004-12-22,0.015303297256481248
2004-12-28,0.015924154710965685
2004-12-29,0.020303716754761305
2004-12-30,0.015269737394076685
2005-01-03,0.13004446681768606
2005-01-04,0.09541068881617586
2005-01-05,0.058696199345582685
2005-01-06,0.04339290208910143
2005-01-07,0.037184327544257066
2005-01-10,0.023693262857622285
2005-01-11,0.031328131554660625
2005-01-12,0.022417988086248845
2005-01-13,0.020286936823559025
2005-01-14,0.04085913247755684
2005-01-18,0.01906200184579243
2005-01-19,0.017551808037587047
2005-01-20,0.030858293480996727
2005-01-21,0.027770786139776828
2005-01-24,0.03604329222250189
2005-01-25,0.031009312861817268
2005-01-26,0.026227032469166876
2005-01-27,0.028626562631093214
2005-01-28,0.019414380401040356
2005-01-31,0.044366138098833795
2005-02-01,0.03834214279721453
2005-02-02,0.05116201023575803
2005-02-03,0.02916352042956624
2005-02-04,0.032787985569259166
2005-02-07,0.016326873059820456
2005-02-08,0.020840674553234333
2005-02-09,0.07587884889671952
2005-02-10,0.03399614061582348
2005-02-11,0.02933131974158906
2005-02-14,0.06292474200855777
2005-02-15,0.05050759291886903
2005-02-16,0.06623038845540734
2005-02-17,0.019749979025085997
2005-02-18,0.04181558855608692
2005-02-22,0.030321335682523702
2005-02-23,0.046648208742344155
2005-02-24,0.049635036496350364
2005-02-25,0.048393321587381494
2005-02-28,0.030908633274603574
2005-03-01,0.07418407584528904
2005-03-02,0.02911318063595939
2005-03-03,0.02251866767346254
2005-03-04,0.024901417904186592
2005-03-07,0.060760130883463374
2005-03-08,0.03872808121486702
2005-03-09,0.05569259166037419
2005-03-10,0.06062589143384512
2005-03-11,0.030321335682523702
2005-03-14,0.045859551975836896
2005-03-15,0.05747126436781609
2005-03-16,0.027586206896551724
2005-03-17,0.03961741756858797
2005-03-18,0.03159661045389714
2005-03-21,0.04797382330732444
2005-03-22,0.09586374695863747
2005-03-23,0.04055709371591577
2005-03-28,0.03362698212937327
2005-03-29,0.03273764577565232
2005-03-30,0.07129792767849652
2005-03-31,0.04683278798556926
2005-04-01,0.03595939256649048
2005-04-04,0.047118046816008056
2005-04-05,0.044953435690913666
2005-04-06,0.021344072489302795
2005-04-07,0.0307911737561876
2005-04-08,0.048728920211427135
2005-04-11,0.039634197499790254
2005-04-12,0.08791005956875576
2005-04-13,0.1301954861985066
2005-04-14,0.06713650474033056
2005-04-15,0.06643174762983471
2005-04-18,0.05336018122325698
2005-04-19,0.06332746035741253
2005-04-20,0.0705763906367984
2005-04-21,0.042772044634617
2005-04-22,0.04658108901753503
2005-04-25,0.05374611964090947
2005-04-26,0.07549291047906703
2005-04-27,0.1268059400956456
2005-04-28,0.05646446849567917
2005-05-02,0.0823559023408004
2005-05-03,0.14648879939592246
2005-05-04,0.07425119557009817
2005-05-05,0.10952261095729507
2005-05-06,0.09821293732695696
2005-05-09,0.06436781609195402
2005-05-10,0.10056212769527645
2005-05-11,0.2709623290544509
2005-05-12,0.205352798053528
2005-05-13,0.16999748301031967
2005-05-16,0.12509438711301285
2005-05-17,0.16090276029868278
2005-05-18,0.10125010487457002
2005-05-19,0.10423693262857622
2005-05-20,0.08774226025673294
2005-05-23,0.0816175853679
2005-05-24,0.06388119808708784
2005-05-25,0.11420421176273177
2005-05-26,0.05406493833375283
2005-05-27,0.09406829431999329
2005-05-31,0.12836647369745785
2005-06-01,0.16541656179209666
2005-06-02,0.21268562798892524
2005-06-03,0.12977598791844955
2005-06-06,0.13371927175098583
2005-06-07,0.12892021142713314
2005-06-08,0.09468915177447773
2005-06-09,0.10596526554241127
2005-06-10,0.07163352630254216
2005-06-13,0.09666918365634701
2005-06-14,0.09886735464384597
2005-06-15,0.14341807198590487
2005-06-16,0.12393657186005537
2005-06-17,0.10910311267723802
2005-06-20,0.10787817769947143
2005-06-21,0.11841597449450457
2005-06-22,0.13257823642923064
2005-06-23,0.07576138937830355
2005-06-24,0.04305730346505579
2005-06-27,0.05924993707525799
2005-06-28,0.10745867941941438
2005-06-29,0.12207399949660207
2005-06-30,0.06779092205721957
2005-07-01,0.06102860978269989
2005-07-05,0.1082808960483262
2005-07-06,0.06597868948737311
2005-07-07,0.07886567665072573
2005-07-08,0.09109824649718937
2005-07-11,0.06552563134491149
2005-07-12,0.06727074418994883
2005-07-13,0.10413625304136254
2005-07-14,0.051833207483849314
2005-07-15,0.1032301367564393
2005-07-18,0.09814581760214783
2005-07-19,0.06762312274519675
2005-07-20,0.09814581760214783
2005-07-21,0.10359929524288951
2005-07-22,0.073647118046816
2005-07-25,0.07332829935397264
2005-07-26,0.10108230556254719
2005-07-27,0.09859887574460945
2005-07-28,0.08688648376541656
2005-07-29,0.0823559023408004
2005-08-01,0.06141454820035238
2005-08-02,0.0660793690745868
2005-08-03,0.06508935313365215
2005-08-04,0.08116452722543838
2005-08-05,0.06332746035741253
2005-08-08,0.14558268311099926
2005-08-09,0.1461867606342814
2005-08-10,0.10614984478563638
2005-08-11,0.11839919456330229
2005-08-12,0.06191794613642084
2005-08-15,0.10484101015185837
2005-08-16,0.15402298850574714
2005-08-17,0.08688648376541656
2005-08-18,0.09453813239365719
2005-08-19,0.06497189361523618
2005-08-22,0.05609531000922896
2005-08-23,0.08074502894538133
2005-08-24,0.0763654669015857
2005-08-25,0.07772464132897056
2005-08-29,0.06633106804262102
2005-08-30,0.11360013423944962
2005-08-31,0.11465726990519338
2005-09-01,0.04513801493413877
2005-09-02,0.10598204547361356
2005-09-06,0.1032301367564393
2005-09-07,0.12908801073915596
2005-09-08,0.17826998909304473
2005-09-09,0.10784461783706686
2005-09-12,0.10427049249098079
2005-09-13,0.11928853091702324
2005-09-14,0.14170651900327208
2005-09-15,0.11593254467656683
2005-09-16,0.1514388791005957
2005-09-19,0.14205889755852
2005-09-20,0.1376625555835221
2005-09-21,0.09000755096904103
2005-09-22,0.10207232150348183
2005-09-23,0.09317895796627233
2005-09-26,0.08804429901837403
2005-09-27,0.10057890762647873
2005-09-28,0.08509103112677238
2005-09-29,0.09277623961741757
2005-09-30,0.08953771289537713
2005-10-03,0.06525715244567497
2005-10-04,0.06611292893699136
2005-10-05,0.07171742595855357
2005-10-06,0.08118130715664065
2005-10-07,0.06992197331990939
2005-10-10,0.07529155130463965
2005-10-11,0.09473949156808457
2005-10-12,0.13615236177531673
2005-10-13,0.17273261179629162
2005-10-14,0.0995721117543418
2005-10-17,0.0933131974158906
2005-10-18,0.10430405235338536
2005-10-19,0.12244315798305228
2005-10-20,0.21594093464216796
2005-10-21,0.10719020052017787
2005-10-24,0.10760969880023492
2005-10-25,0.10317979696283246
2005-10-26,0.09591408675224432
2005-10-27,0.07811057974662304
2005-10-28,0.06970383421427973
2005-10-31,0.10645188354727746
2005-11-01,0.060978269989093045
2005-11-02,0.0742176357076936
2005-11-03,0.08220488295997987
2005-11-04,0.08379897642419666
2005-11-07,0.0737477976340297
2005-11-08,0.07893279637553487
2005-11-09,0.10109908549374948
2005-11-10,0.08911821461532007
2005-11-11,0.09534356909136672
2005-11-14,0.10361607517409178
2005-11-15,0.09950499202953268
2005-11-16,0.07248930279385854
2005-11-17,0.12001006795872136
2005-11-18,0.08445339374108567
2005-11-21,0.1411527812735968
2005-11-22,0.08074502894538133
2005-11-23,0.05854517996476215
2005-11-25,0.06287440221495091
2005-11-28,0.08391643594261264
2005-11-29,0.08807785888077858
2005-11-30,0.13504488631596612
2005-12-01,0.12631932209077942
2005-12-02,0.06643174762983471
2005-12-05,0.0674721033643762
2005-12-06,0.09962245154794866
2005-12-07,0.07391559694605253
2005-12-08,0.056783287188522526
2005-12-09,0.08888329557848813
2005-12-12,0.08997399110663647
2005-12-13,0.08812819867438544
2005-12-14,0.0760969880023492
2005-12-15,0.08254048158402551
2005-12-16,0.05728668512459099
2005-12-19,0.042772044634617
2005-12-20,0.057152445674972734
2005-12-21,0.05762228374863663
2005-12-22,0.057488044299018375
2005-12-27,0.046362949911905364
2005-12-28,0.06324356070140112
2005-12-29,0.058696199345582685
2005-12-30,0.0915345247084487
2006-01-03,0.13450792851749307
2006-01-04,0.11007634868697039
2006-01-05,0.15878848896719525
2006-01-06,0.08037587045893112
2006-01-09,0.09084654752915514
2006-01-10,0.07255642251866767
2006-01-11,0.10462287104622871
2006-01-12,0.04491987582850911
2006-01-13,0.07752328215454317
2006-01-17,0.12224179880862489
2006-01-18,0.11633526302542159
2006-01-19,0.09675308331235842
2006-01-20,0.0649551136840339
2006-01-23,0.10368319489890092
2006-01-25,0.07740582263612719
2006-01-26,0.08019129121570602
2006-01-27,0.05552479234835137
2006-01-30,0.07983891266045809
2006-01-31,0.1093212517828677
2006-02-01,0.11841597449450457
2006-02-02,0.09519254971054619
2006-02-03,0.06414967698632436
2006-02-06,0.1403137847134827
2006-02-07,0.16763151271079788
2006-02-08,0.07250608272506083
2006-02-09,0.0974242805604497
2006-02-10,0.16432586626394832
2006-02-13,0.08196996392314791
2006-02-14,0.13210839835556673
2006-02-15,0.1458343820790335
2006-02-16,0.03820790334759627
2006-02-17,0.07846295830187096
2006-02-21,0.10403557345414884
2006-02-22,0.0921889420253377
2006-02-23,0.08859803674804934
2006-02-24,0.17065190032720867
2006-02-27,0.13689067874821714
2006-02-28,0.1051933887071063
2006-03-01,0.12331571440557093
2006-03-02,0.07307660038593841
2006-03-03,0.08621528651732528
2006-03-06,0.12532930614984478
2006-03-07,0.15019716419162682
2006-03-08,0.15643929859887573
2006-03-09,0.09661884386274017
2006-03-10,0.07566070979108985
2006-03-13,0.07807701988421847
2006-03-14,0.10240792012752747
2006-03-15,0.10522694856951087
2006-03-16,0.1646446849567917
2006-03-17,0.07750650222334088
2006-03-20,0.08097994798221328
2006-03-21,0.08019129121570602
2006-03-22,0.09833039684537294
2006-03-23,0.08631596610453897
2006-03-24,0.069066196828593
2006-03-27,0.0691668764158067
2006-03-28,0.09431999328802752
2006-03-29,0.06545851162010236
2006-03-30,0.1318734793187348
2006-03-31,0.08831277791761054
2006-04-03,0.13652152026176692
2006-04-04,0.10859971474116956
2006-04-05,0.10943871130128366
2006-04-06,0.14377045054115278
2006-04-07,0.11210672036244651
2006-04-10,0.10499202953267892
2006-04-11,0.13816595351959057
2006-04-12,0.08827921805520597
2006-04-17,0.125044047319406
2006-04-20,0.13960902760298682
2006-05-18,0.023072405403137847
2006-05-22,0.0
2006-05-25,0.019330480745028945
2006-06-01,0.038929440389294405
2006-06-05,1.677993120228207e-05
2006-06-08,0.02033727661716587
2006-06-09,0.08225522275358671
2006-06-12,0.0890007550969041
2006-06-13,0.12402047151606678
2006-06-14,0.08166792516150684
2006-06-15,0.1151271079788573
2006-06-16,0.08524205050759293
2006-06-19,0.056112089940431244
2006-06-20,0.10059568755768102
2006-06-21,0.042201526973739405
2006-06-22,0.09544424867858042
2006-06-23,0.05824314120312107
2006-06-26,0.04747042537125598
2006-06-27,0.06294152193976005
2006-06-28,0.06186760634281399
2006-06-29,0.04961825656514808
2006-07-06,0.032452386945213525
2006-07-13,0.016897390720698045
2006-07-17,0.0976088598036748
2006-07-20,0.025505495427468747
2006-07-24,1.677993120228207e-05
2006-07-27,0.010235758033392063
2006-08-03,0.024968537628995723
2006-08-10,0.019162681433006125
2006-08-14,0.02431412031210672
2006-08-17,0.03936571860055374
2006-08-23,0.01709874989512543
2006-08-24,0.028324523869452136
2006-08-30,0.020706435103616076
2006-09-12,0.0007215370416981291
2006-09-19,0.3301954861985066
2006-09-25,0.024179880862488463
2006-09-26,0.040003355986240455
2006-10-02,0.008423525463545599
2006-10-05,0.023240204715160667
2006-10-12,0.020085577649131638
2006-10-16,0.1469418575383841
2006-10-19,0.01800486618004866
2006-10-23,0.0033392063092541322
2006-10-26,0.02423022065609531
2006-10-30,0.0013088346337780015
2006-11-02,0.028559442906284083
2006-11-09,0.01912912157060156
2006-11-16,0.035070056212769526
2006-11-20,0.1263361020219817
2006-11-23,0.014531420421176272
2006-11-27,0.00048661800486618007
2006-11-28,0.027435187515731187
2006-11-29,0.02684788992365131
2006-11-30,0.049517576977934394
2006-12-01,0.022250188774226024
2006-12-04,0.019414380401040356
2006-12-05,0.04659786894873731
2006-12-06,0.021646111250943872
2006-12-07,0.02746874737813575
2006-12-08,0.023458343820790335
2006-12-11,0.015840255054954275
2006-12-12,0.024549039348938668
2006-12-13,0.026948569510865005
2006-12-14,0.03454987834549878
2006-12-15,0.03204966859635876
2006-12-18,0.032032888665156474
2006-12-19,0.040053695779847305
2006-12-20,0.03339206309254132
2006-12-21,0.19867438543501972
2006-12-22,0.02221662891182146
2006-12-27,0.013356825237016529
2006-12-28,0.01483345918281735
2006-12-29,0.024112761137679337
2007-01-02,0.019028441983387868
2007-01-03,0.05356154039768437
2007-01-04,0.03513717593757865
2007-01-05,0.03280476550046145
2007-01-08,0.04161422938165953
2007-01-09,0.05584361104119473
2007-01-10,0.07188522527057639
2007-01-11,0.03134491148586291
2007-01-12,0.01798808624884638
2007-01-15,0.01854182397852169
2007-01-16,0.044617837066868025
2007-01-17,0.02503565735380485
2007-01-18,0.14719355650641833
2007-01-19,0.039265039013340046
2007-01-22,0.0290125010487457
2007-01-23,0.03604329222250189
2007-01-24,0.025958553569930362
2007-01-25,0.03020387616410773
2007-01-26,0.039667757362194814
2007-01-29,0.030522694856951086
2007-01-30,0.034650557932712475
2007-01-31,0.036815169057806865
2007-02-01,0.022334088430237434
2007-02-02,0.035523114355231145
2007-02-05,0.02141119221411192
2007-02-06,0.026025673294739492
2007-02-07,0.03402970047822804
2007-02-08,0.041832368487289204
2007-02-09,0.04953435690913667
2007-02-12,0.01671281147747294
2007-02-13,0.05349442067287524
2007-02-14,0.055541572279553655
2007-02-15,0.04077523282154543
2007-02-16,0.14848561120899403
2007-02-19,0.013507844617837068
2007-02-20,0.030505914925748806
2007-02-21,0.04762144475207652
2007-02-22,0.0463293900495008
2007-02-23,0.03045557513214196
2007-02-26,0.02406242134407249
2007-02-27,0.03347596274855273
2007-02-28,0.06562631093212518
2007-03-01,0.046195150599882544
2007-03-02,0.055491232485946805
2007-03-05,0.022350868361439718
2007-03-06,0.021377632351707358
2007-03-07,0.044785636378890846
2007-03-08,0.033408843023743605
2007-03-09,0.043460021813910565
2007-03-12,0.024918197835388876
2007-03-13,0.022065609531000924
2007-03-14,0.028089604832620185
2007-03-15,0.04127863075761389
2007-03-16,0.03949995805017199
2007-03-19,0.034482758620689655
2007-03-20,0.17813574964342646
2007-03-21,0.01792096652403725
2007-03-22,0.023156305059149257
2007-03-23,0.03325782364292306
2007-03-26,0.0379058645859552
2007-03-27,0.031193892105042368
2007-03-28,0.03475123751992617
2007-03-29,0.01654501216545012
2007-03-30,0.040506753922308916
2007-04-02,0.03334172329893447
2007-04-03,0.050272673882037086
2007-04-04,0.040255054954274685
2007-04-10,0.031630170316301706
2007-04-11,0.028660122493497777
2007-04-12,0.037469586374695864
2007-04-13,0.02560617501468244
2007-04-16,0.0270492490980787
2007-04-17,0.0374360265122913
2007-04-18,0.1627485527309338
2007-04-19,0.03022065609531001
2007-04-20,0.02090779427804346
2007-04-23,0.019649299437872306
2007-04-24,0.026545851162010237
2007-04-25,0.023928181894454233
2007-04-26,0.04062421344072489
2007-04-27,0.03919791928853092
2007-04-30,0.01661213189025925
2007-05-01,0.031294571692256065
2007-05-02,0.01995133819951338
2007-05-03,0.029465559191207316
2007-05-04,0.04691668764158067
2007-05-08,0.01813910562966692
2007-05-09,0.022401208155046565
2007-05-10,0.029465559191207316
2007-05-11,0.04369494085074251
2007-05-14,0.026361271918785133
2007-05-15,0.1183824146321
2007-05-16,0.027015689235674135
2007-05-17,0.05012165450121654
2007-05-18,0.06361271918785133
2007-05-21,0.019498280057051766
2007-05-22,0.020773554828425203
2007-05-23,0.025253796459434517
2007-05-24,0.11752663814078362
2007-05-25,0.1191375115362027
2007-05-29,0.018776743015353637
2007-05-30,0.019011662052185584
2007-05-31,0.02067287524121151
2007-06-01,0.050390133400453056
2007-06-04,0.022266968705428308
2007-06-05,0.02154543166373018
2007-06-06,0.02730094806611293
2007-06-07,0.019984898061917947
2007-06-08,0.05080963168051011
2007-06-11,0.02258578739827167
2007-06-12,0.030019296920882624
2007-06-13,0.030942193137008137
2007-06-14,0.04575887238862321
2007-06-15,0.07378135749643426
2007-06-18,0.03993623626143133
2007-06-19,0.27507341219901
2007-06-20,0.020001677993120227
2007-06-21,0.015169057806862991
2007-06-22,0.026696870542830774
2007-06-25,0.022266968705428308
2007-06-26,0.02050507592918869
2007-06-27,0.024632939004950078
2007-06-28,0.03758704589311184
2007-06-29,0.06455239533517912
2007-07-02,0.0372514472690662
2007-07-03,0.030254215957714572
2007-07-04,0.027267388203708366
2007-07-05,0.04223508683614397
2007-07-06,0.04272170484101015
2007-07-09,0.025253796459434517
2007-07-10,0.030489134994546523
2007-07-11,0.01897810218978102
2007-07-12,0.03330816343652991
2007-07-13,0.044953435690913666
2007-07-16,0.01604161422938166
2007-07-17,0.15660709791089855
2007-07-18,0.017786727074418994
2007-07-19,0.025975333501132646
2007-07-20,0.04658108901753503
2007-07-23,0.035388874905612884
2007-07-24,0.03000251698968034
2007-07-25,0.023575803339206308
2007-07-26,0.03733534692507761
2007-07-27,0.042587465391391896
2007-07-30,0.028307743938249853
2007-07-31,0.04043963419749979
2007-08-01,0.0463293900495008
2007-08-02,0.02203204966859636
2007-08-03,0.043460021813910565
2007-08-06,0.03017031630170316
2007-08-07,0.021612551388539306
2007-08-08,0.029885057471264367
2007-08-09,0.044785636378890846
2007-08-10,0.05904857790083061
2007-08-13,0.030841513549794447
2007-08-14,0.0254551556338619
2007-08-15,0.055071734205889754
2007-08-16,0.0783287188522527
2007-08-17,0.10111586542495175
2007-08-20,0.03897978018290125
2007-08-21,0.167816091954023
2007-08-22,0.024884637972984312
2007-08-23,0.042772044634617
2007-08-24,0.034818357244735296
2007-08-28,0.02082389462203205
2007-08-29,0.03169729004111083
2007-08-30,0.025572615152277874
2007-08-31,0.0442654585116201
2007-09-03,0.023861062169645106
2007-09-04,0.033408843023743605
2007-09-05,0.036764829264200015
2007-09-06,0.03424783958385771
2007-09-07,0.03339206309254132
2007-09-10,0.02027015689235674
2007-09-11,0.04169812903767094
2007-09-12,0.030321335682523702
2007-09-13,0.01897810218978102
2007-09-14,0.024347680174511284
2007-09-17,0.021109153452470844
2007-09-18,0.021713230975753
2007-09-19,0.25330984142965013
2007-09-20,0.04367816091954023
2007-09-21,0.03508683614397181
2007-09-24,0.02318986492155382
2007-09-25,0.05733702491819784
2007-09-26,0.06961993455826831
2007-09-27,0.07933551472438963
2007-09-28,0.037469586374695864
2007-10-01,0.023844282238442822
2007-10-02,0.038509942109237354
2007-10-03,0.027099588891685546
2007-10-04,0.023458343820790335
2007-10-05,0.030422015269737396
2007-10-08,0.028962161255138855
2007-10-09,0.01961573957546774
2007-10-10,0.02382750230724054
2007-10-12,0.04787314372011075
2007-10-15,0.02941521939760047
2007-10-16,0.14368655088514137
2007-10-17,0.04002013591744274
2007-10-18,0.0283580837318567
2007-10-19,0.0350029364879604
2007-10-22,0.028324523869452136
2007-10-23,0.03600973236009732
2007-10-24,0.04485275610369997
2007-10-25,0.01978353888749056
2007-10-29,0.033241043711720784
2007-10-30,0.05310848225522275
2007-10-31,0.02486785804178203
2007-11-01,0.04414799899320413
2007-11-02,0.05857873982716671
2007-11-05,0.022552227535867102
2007-11-06,0.025505495427468747
2007-11-07,0.03508683614397181
2007-11-08,0.04226864669854854
2007-11-09,0.06198506586122997
2007-11-12,0.048024163100931286
2007-11-13,0.03230136756439299
2007-11-14,0.04156388958805269
2007-11-15,0.05767262354224348
2007-11-16,0.08284252034566658
2007-11-19,0.06052521184663143
2007-11-20,0.154610286097827
2007-11-21,0.049098078697877336
2007-11-22,0.03829180300360768
