date,COMEX_Copper_Open,COMEX_Copper_High,COMEX_Copper_Low,COMEX_Copper_Close,COMEX_Copper_Volumn,COMEX_Copper_Open_Interest
2003-07-24,0.017804909067785833,0.019520851818988473,0.02039225873490062,0.01948548140601122,0.022998583912363986,0.17461501443695862
2003-07-25,0.01996693374030267,0.022816580048168337,0.02260033770619558,0.02317880794701985,0.036022187818711436,0.17907603464870067
2003-07-28,0.022892025944296072,0.025605273165166673,0.025068190674113495,0.024325012735608754,0.057967877556111554,0.18635707410972088
2003-07-29,0.025817118148289474,0.02788693116998352,0.02857513962852318,0.026744778400407537,0.03899743930266855,0.214436958614052
2003-07-30,0.026453007757853253,0.02687286094562047,0.028445252630211682,0.02636271013754456,0.03915152137705351,0.2281953801732435
2003-07-31,0.02607147399211497,0.027126378501711252,0.027276269645408493,0.025343861436576673,0.030915467639095758,0.23738691049085658
2003-08-01,0.02556276230446394,0.030422106730891116,0.027536043642031414,0.030056036678553225,0.0759184392219589,0.24268046198267565
2003-08-04,0.02988681164949765,0.031055900621118012,0.03117287959475256,0.029546612328069266,0.0280576120213367,0.2549470644850818
2003-08-05,0.028360676586544592,0.028647483838255793,0.02831536563190022,0.0272542027508915,0.029477368278169505,0.2562752646775746
2003-08-06,0.02708889736741703,0.027633413613892776,0.028705026626834645,0.0269994905756495,0.021986044566405707,0.252776708373436
2003-08-07,0.02670736360167875,0.027126378501711252,0.028055591635277297,0.025980641874681614,0.014443360163180255,0.24965832531280077
2003-08-08,0.026198651914027718,0.028647483838255793,0.027925704636965837,0.02865511971472236,0.031146590750673192,0.2514148219441771
2003-08-11,0.028233498664631807,0.03016858917480037,0.0259773996622938,0.025216505348955694,0.055062329867709536,0.24706929740134745
2003-08-12,0.02479969477298741,0.025858790721257456,0.026496947655539647,0.026490066225165577,0.025669339868369886,0.22989894128970165
2003-08-13,0.026325829835940468,0.025858790721257456,0.023899207689310267,0.022032603158430985,0.06040751040054002,0.2248845043310876
2003-08-14,0.022256136334732293,0.02230954493598681,0.022730224704507074,0.022796739684156908,0.028395125136656124,0.2043888354186718
2003-08-15,0.022892025944296072,0.025098238052985184,0.023379659696064422,0.024452368823229733,4.035482900558364e-05,0.19474013474494706
2003-08-18,0.024545338929161914,0.02459120294080366,0.023379659696064422,0.022669383596535926,0.011185624876184047,0.19393166506256015
2003-08-19,0.022001780490906793,0.023577132716440605,0.02467852967917911,0.023815588385124792,0.02145042592687705,0.1954716073147257
2003-08-20,0.02429098308533638,0.02598554949930283,0.026626834653851145,0.025471217524197655,0.028905063430453955,0.18706448508180942
2003-08-21,0.02607147399211497,0.02687286094562047,0.028445252630211682,0.027636271013754442,0.021597170759624626,0.0363330125120308
2003-08-22,0.02785196489889356,0.027379896057801997,0.028445252630211682,0.0272542027508915,0.02576105538883712,0.05078440808469682
2003-08-25,0.02670736360167875,0.028901001394346575,0.029224574620080525,0.027636271013754442,0.04361990153421723,0.06484119345524543
2003-08-26,0.027724786976980813,0.02750665483584737,0.02961423561501491,0.02801833927661742,0.03916252723950958,0.09543792107795958
2003-08-27,0.02785196489889356,0.02852072506021042,0.027665930640342878,0.025471217524197655,0.05852183929973366,0.1360009624639076
2003-08-28,0.025181228538725692,0.025098238052985184,0.025847512663982303,0.024834437086092714,0.05387369672245416,0.1760298363811357
2003-08-29,0.02492687269490016,0.024464444162758284,0.02467852967917911,0.023688232297503813,0.05288683772222671,0.18141000962463907
2003-09-01,0.0236550934757726,0.02687286094562047,0.026367060657228186,0.02750891492613346,0.04046855625096301,0.1973339749759384
2003-09-02,0.0236550934757726,0.02687286094562047,0.026367060657228186,0.02750891492613346,0.04046855625096301,0.1973339749759384
2003-09-03,0.02861503243037009,0.02991507161870959,0.0309131055981296,0.029291900152827302,0.04807360720810618,0.2031087584215592
2003-09-04,0.02988681164949765,0.03270376473570796,0.03182231458630991,0.03298522669383597,0.056126229905129464,0.21587584215591915
2003-09-05,0.032684725931578264,0.03206997084548106,0.032731523574490176,0.030056036678553225,0.03199037353897176,0.24609239653512993
2003-09-08,0.030522701259061428,0.03384459373811635,0.03208208858293283,0.03336729495669891,0.036022187818711436,0.250543792107796
2003-09-09,0.033320615541142046,0.03270376473570796,0.0339005065592934,0.032603158430972994,0.014171882222597236,0.26425890279114533
2003-09-10,0.03243037008775277,0.03206997084548106,0.03195220158462137,0.029928680590932243,0.028329089961919716,0.2631713185755534
2003-09-11,0.029632455805672153,0.02953479528457347,0.02935446161839199,0.02738155883851248,0.04398309499526748,0.2639124157844081
2003-09-12,0.02747043113315528,0.03295728229179871,0.029874009611637872,0.03209373408048903,0.03510503261403908,0.25756496631376324
2003-09-15,0.03217601424392727,0.03194321206743566,0.031302766593064024,0.028909831889964325,0.028215362716540345,0.2618527430221367
2003-09-16,0.028487854508457342,0.03092914184307264,0.031302766593064024,0.030438104941416206,0.01840913926818352,0.2603320500481232
2003-09-17,0.030522701259061428,0.03004183039675496,0.02961423561501491,0.029164544065206324,0.031568482144822475,0.258609239653513
2003-09-18,0.02912374411802112,0.031182659399163384,0.03182231458630991,0.03132959755476311,0.018676948587947845,0.24876323387872953
2003-09-19,0.03103141294671246,0.03156293573329954,0.031562540589686945,0.03222109016811005,0.023152665986748942,0.25230028873917226
2003-09-22,0.03217601424392727,0.03295728229179871,0.034420054552539284,0.032730514518593976,0.026949688534092492,0.25882579403272377
2003-09-23,0.03281190385349105,0.03346431740398023,0.035199376542408095,0.03285787060621499,0.019304282747943737,0.26515399422521657
2003-09-24,0.032684725931578264,0.03219672962352644,0.03377061956098194,0.031456953642384086,0.019021798944904654,0.2656881616939365
2003-09-25,0.031921658400101735,0.03321079984788945,0.034420054552539284,0.03234844625573103,0.02970115414810956,0.2674735322425409
2003-09-26,0.03217601424392727,0.03257700595766255,0.03338095856604752,0.03311258278145695,0.031939012847510106,0.26745428296438883
2003-09-29,0.03281190385349105,0.03232348840157181,0.03169242758799841,0.030310748853795224,0.03819767996419426,0.27517805582290666
2003-09-30,0.030013989571410396,0.031055900621118012,0.03143265359137549,0.030947529291900165,0.032008716643065205,0.26584215591915306
2003-10-01,0.03103141294671246,0.03067562428698186,0.031302766593064024,0.029546612328069266,0.03373296842784924,0.26309432146294515
2003-10-02,0.029632455805672153,0.031055900621118012,0.03208208858293283,0.030692817116658166,0.0329111973644628,0.2601395572666025
2003-10-03,0.030777057102886925,0.03346431740398023,0.03351084556435898,0.03336729495669891,0.04523409469444057,0.2673580365736285
2003-10-06,0.033320615541142046,0.03409811129420713,0.036108585530588364,0.03425878757004586,0.026938682671636426,0.28564966313763235
2003-10-07,0.034210860994531356,0.035238940296615555,0.0359786985322769,0.03438614365766683,0.021538472826525597,0.28939846005774783
2003-10-08,0.034973928526007884,0.036253010520978575,0.03740745551370305,0.03680590932246562,0.04880366275102538,0.29677093358999035
2003-10-09,0.03650006358896094,0.03790087463556852,0.03948564748668655,0.03871625063678044,0.03170788973593267,0.3112704523580366
2003-10-10,0.03853491033956507,0.03942197997211306,0.04091440446811274,0.03846153846153844,0.03787484133214959,0.32095765158806544
2003-10-13,0.038280554495739534,0.040436050196476114,0.040654630471489775,0.04100866021395821,0.03192433836423535,0.32845043310875843
2003-10-14,0.04107846877782019,0.046900747876790466,0.04416157942589946,0.04712175241976566,0.03907814896067972,0.3406015399422522
2003-10-15,0.0470558311077197,0.04905564710356191,0.04546044940901415,0.043683138053998996,0.03646609093777285,0.3444128970163619
2003-10-16,0.043622027216075304,0.04994295854987959,0.046759319392128844,0.04979623025980641,0.02836577617010661,0.343599615014437
2003-10-17,0.04921785578023654,0.04994295854987959,0.05039615534484995,0.048777381558838526,0.025797741597024016,0.3446968238691049
2003-10-20,0.048709144092585546,0.048802129547471165,0.049097285361735264,0.04890473764645951,0.025724369180650228,0.3441963426371511
2003-10-21,0.04896349993641104,0.052731651666877925,0.05208468632289907,0.05323484462557311,0.02597383539632111,0.34182868142444656
2003-10-22,0.05290601551570647,0.052731651666877925,0.05377321730094814,0.05183392766174221,0.024297275682180042,0.3419826756496631
2003-10-23,0.05176141421849166,0.05374572189124098,0.0540329912975711,0.05374426897605704,0.02450271844802665,0.34168431183830605
2003-10-24,0.0534147272033575,0.0528584104449233,0.05234446031952199,0.05196128374936323,0.029532397590449847,0.3420837343599615
2003-10-27,0.05176141421849166,0.051464063886424126,0.04987660735160407,0.04852266938359653,0.03934595828044405,0.34388354186717995
2003-10-28,0.04845478824876001,0.051464063886424126,0.05143525133134172,0.05221599592460519,0.02994695174296175,0.3384985563041386
2003-10-29,0.05201577006231719,0.0528584104449233,0.05377321730094814,0.05132450331125829,0.016336368505623994,0.32767083734359964
2003-10-30,0.05125270253084066,0.05437951578146787,0.054552539290816986,0.05514518593988794,0.03155747628236641,0.3274157844080847
2003-10-31,0.05494086226631056,0.05830903790087464,0.057929601246915166,0.05883851248089657,0.042805467712468175,0.3297593840230991
2003-11-03,0.05850184407986774,0.06033717834960071,0.06169632419794778,0.06011207335710645,0.0397788555370494,0.3241097208854668
2003-11-04,0.06002797914282079,0.060717454683736856,0.06013768021821013,0.058711156393275586,0.03555260435391919,0.3163041385948027
2003-11-05,0.05850184407986774,0.0641399416909621,0.06013768021821013,0.06495160468670402,0.037713422016127256,0.316381135707411
2003-11-06,0.06486074017550554,0.06528077069337052,0.06559293414729185,0.06469689251146206,0.03713377992677433,0.3206929740134745
2003-11-07,0.06422485056594175,0.06502725313727978,0.06286530718275098,0.06049414161996943,0.040274119347572475,0.30840230991337825
2003-11-10,0.06079104667429736,0.06337938902268982,0.062085985192882165,0.06164034640855833,0.032522323557681726,0.3061645813282002
2003-11-11,0.060663868752384574,0.06084421346178223,0.060007793219898665,0.057437595517065704,0.035849762640233034,0.29576515880654475
2003-11-12,0.057357242782652924,0.06084421346178223,0.0598779062215872,0.06164034640855833,0.02658649507304224,0.2911357074109721
2003-11-13,0.06155411420577389,0.06337938902268982,0.06364462917261982,0.06265919510952622,0.04180026560814727,0.28524061597690087
