date,COMEX_Silver_Open,COMEX_Silver_High,COMEX_Silver_Low,COMEX_Silver_Close,COMEX_Silver_Volumn,COMEX_Silver_Open_Interest
2008-09-08,0.1507769038941109,0.363989250522544,0.3369696969696969,0.08879901529804819,0.19665358610906908,0.32356889064350575
2008-09-09,0.13638979474390947,0.3521946849805912,0.3315151515151515,0.08226782888291594,0.1439051159130678,0.322160810632978
2008-09-10,0.12296182620372148,0.3360704687966557,0.31242424242424244,0.0734758471702379,0.18669303486192937,0.32726016581129097
2008-09-11,0.09226932668329176,0.31860256793072556,0.29393939393939394,0.05275189027606827,0.2223211604766983,0.3338662981971312
2008-09-12,0.06771532706694798,0.2996416840848014,0.2790909090909091,0.044336707779647835,0.19491411354200103,0.3270956704829583
2008-09-15,0.06483790523690772,0.2982979994028068,0.29045454545454547,0.05036549523976992,0.13490748697984076,0.3208185287537834
2008-09-16,0.07174371762900439,0.30606151089877576,0.28545454545454546,0.05890627747494287,0.15228150464377052,0.3144492696407422
2008-09-17,0.08517168616919236,0.3056136160047775,0.28606060606060607,0.0433821497651285,0.17510690508485105,0.3051519936833794
2008-09-18,0.0594667178208325,0.33353239773066584,0.28590909090909095,0.07247104926021758,0.30089251509095993,0.28437294380839584
2008-09-19,0.1212353731056973,0.3602567930725589,0.325,0.09821899570448894,0.2726571478862302,0.2823529411764706
2008-09-22,0.1172069825436409,0.35040310540459835,0.3275757575757576,0.0925670074606245,0.14966194178979303,0.27612185813922885
2008-09-23,0.1373489353539229,0.3784711854284861,0.3496969696969697,0.11705895651737046,0.15767076340066888,0.2586985129622319
2008-09-24,0.17533090351045458,0.38071065989847713,0.36515151515151517,0.11002537114722805,0.16518776985121297,0.2519607843137255
2008-09-25,0.16804143487435255,0.38011346670647955,0.36772727272727274,0.11680775703986537,0.11966121700955674,0.24721673904461114
2008-09-26,0.16669863802033374,0.3845924156464616,0.36666666666666664,0.11266296566103146,0.15848355266563816,0.24374917752335834
2008-09-29,0.1651640130443123,0.38041206330247834,0.3671212121212121,0.11839031374814743,0.09620422236257649,0.23842610869851297
2008-09-30,0.16612315365432573,0.3720513586145118,0.35515151515151516,0.1063829787234043,0.13248465018999597,0.23375444137386497
2008-10-01,0.16094379436025316,0.3668259181845327,0.32727272727272727,0.08754301791052278,0.14079373789875854,0.24423608369522307
2008-10-02,0.12142720122769995,0.36070468796655714,0.3346969696969697,0.09997739204702456,0.11871900270239488,0.2375180944861166
2008-10-03,0.14156915403798195,0.34816363093460734,0.29863636363636364,0.05852947825868523,0.16816972282332965,0.2394065008553757
2008-10-06,0.074429311337042,0.3221857270827112,0.29818181818181816,0.0636790675475395,0.1463434837079757,0.23628108961705488
2008-10-07,0.08670631114521389,0.3151687070767393,0.3007575757575758,0.06267426963751918,0.11780785040535924,0.22947098302408211
2008-10-08,0.08133512372913868,0.3254702896386981,0.3031818181818182,0.06506066467381752,0.11058593305101418,0.22499013028030004
2008-10-09,0.10032610780740459,0.3323380113466706,0.3165151515151515,0.07490768419201692,0.10837017632867749,0.22323332017370706
2008-10-10,0.10857471705352006,0.3342788892206629,0.3187878787878788,0.0774950388103193,0.06330955363891448,0.22427293064876958
2008-10-13,0.12142720122769995,0.33905643475664377,0.2545454545454546,0.04546710542842072,0.2018047027883331,0.2386564021581787
2008-10-14,0.048724342988682126,0.29590922663481634,0.27484848484848484,0.05023989550101736,0.10208529627980659,0.2097381234372944
2008-10-15,0.06809898331095333,0.30441922962078233,0.29424242424242425,0.05702228139365474,0.08111326244292355,0.21242926700881695
2008-10-16,0.07941684250911178,0.3024783517467901,0.2737878787878788,0.03491672737320708,0.11472235739948851,0.22424661139623633
2008-10-17,0.05102628045271437,0.27963571215288147,0.25,0.02122635584917985,0.1350006730102194,0.22492433214896698
2008-10-20,0.028198733934394763,0.2666467602269334,0.24515151515151515,0.013690371524027274,0.11780785040535924,0.21535070404000525
2008-10-21,0.015154421638212148,0.2661988653329352,0.253030303030303,0.022607952975457823,0.10506724925192326,0.2032767469403869
2008-10-22,0.028774218300402842,0.27411167512690354,0.25833333333333336,0.03227913285940366,0.12133338855468467,0.1965126990393473
2008-10-23,0.04258584308459618,0.27381307853090475,0.2531818181818182,0.01683036499284086,0.10733995299282467,0.1970983024082116
2008-10-24,0.02129292154229809,0.2654523738429382,0.2474242424242424,0.017835162902861183,0.11095867717252876,0.18276088959073564
2008-10-27,0.027047765202378674,0.26276500447894896,0.23181818181818184,0.012685573614006903,0.11244447665689938,0.1817081194894065
2008-10-28,0.013811624784193342,0.2551507912809794,0.23393939393939395,0.010173578838956044,0.07153580932067384,0.18178049743387287
2008-10-29,0.0021101093420295308,0.24768587638100925,0.22424242424242424,0.0,0.10883092947888301,0.18878141860771155
2008-10-30,0.007481296758104682,0.2739623768289042,0.2427272727272727,0.025496746966766324,0.13110756774106708,0.1773917620739571
2008-10-31,0.03472089008248607,0.287996416840848,0.2595454545454545,0.02499434801175616,0.09424213872293723,0.1663047769443348
2008-11-03,0.028390562056397478,0.2676918483129292,0.24848484848484848,0.023612750885478193,0.08207618475683623,0.15963284642716147
2008-11-04,0.033378093228467264,0.276500447894894,0.2606060606060606,0.024115149840488355,0.06132676199252441,0.15331622581918675
2008-11-05,0.030692499520429656,0.2848611525828605,0.2636363636363636,0.033660729985681676,0.11267744173284601,0.15336228451111988
2008-11-06,0.049491655476692854,0.28665273215885334,0.2737878787878788,0.041824713004596975,0.1191849328542881,0.14237399657849717
2008-11-07,0.049875311720698215,0.29262466407882953,0.2681818181818182,0.03177673390439349,0.11528665058344809,0.13802474009738122
2008-11-10,0.039324765010550496,0.2775455359808898,0.26984848484848484,0.029465698711346685,0.08086476636191384,0.1268456375838926
2008-11-11,0.0420103587185881,0.2847118542848611,0.2743939393939394,0.03592152528322745,0.10851513237593316,0.11152125279642058
2008-11-12,0.0466142336466526,0.2754553598088981,0.2584848484848485,0.025496746966766324,0.09064412254998395,0.10414528227398342
2008-11-13,0.030117015154421646,0.26485518065094055,0.25,0.01733276394785102,0.09694453360391796,0.09669035399394657
2008-11-14,0.012468827930174538,0.25410570319498355,0.23545454545454544,0.00025119947750512606,0.1299168573528955,0.0876233714962495
2008-11-17,0.017264530980241676,0.25977903851896084,0.24803030303030305,0.017583963425356102,0.09414895269255857,0.05673772864850638
2008-11-18,0.023978515250335702,0.25918184532696326,0.2509090909090909,0.014443969956542518,0.015924457191373045,0.022924068956441637
2008-11-19,0.01342796854018798,0.2624664078829501,0.2474242424242424,0.019819638775151385,0.029032625464635902,0.027904987498355047
2008-11-20,0.02570496834835987,0.26455658405494176,0.24954545454545451,0.013765731367278758,0.03154864828485934,0.04760494801947625
2008-11-21,0.011317859198158448,0.2529113168109884,0.23727272727272727,0.006506066467381757,0.030000724780236278,0.05908014212396368
2008-11-24,0.0,0.2590325470289639,0.24045454545454548,0.017960762641613746,0.03829945848562347,0.07454270298723516
2008-11-25,0.02685593708037596,0.28978799641684083,0.25727272727272726,0.03989047702780781,0.06235180832668952,0.10045400710619819
2008-11-26,0.06253596777287547,0.28665273215885334,0.27454545454545454,0.038056720842020664,0.09594537227819136,0.13589288064218977
2008-11-27,0.05102628045271437,0.2835174679008659,0.2783333333333333,0.03715240272300236,0.07966370197036685,0.16209369653901828
2008-11-28,0.05102628045271437,0.2835174679008659,0.2783333333333333,0.03715240272300236,0.07966370197036685,0.16209369653901828
2008-12-01,0.05256090542873583,0.28038220364287847,0.27636363636363637,0.03617272476073253,0.030337229889936944,0.17285169101197526
2008-12-02,0.05160176481872238,0.2782920274708868,0.24772727272727274,0.014820769172800162,0.09954338845114463,0.1817936570601395
2008-12-03,0.009591406100134281,0.2612720214989549,0.2463636363636364,0.020723956894169688,0.06945983164390511,0.17347677325963942
2008-12-04,0.02608862459236523,0.2612720214989549,0.25136363636363634,0.020095958200406962,0.05817396796471356,0.17416765363863665
2008-12-05,0.02628045271436788,0.2603762317109585,0.25272727272727274,0.01833756185787135,0.07536161356788602,0.16954862481905514
2008-12-08,0.02033378093228465,0.2555986861749776,0.24621212121212122,0.01607676656032557,0.07208974850125802,0.16815370443479405
2008-12-09,0.02033378093228465,0.28068080023887726,0.25696969696969696,0.029767138084352798,0.11256872469740425,0.165666535070404
2008-12-10,0.039516593132553214,0.27142430576291426,0.2625757575757576,0.026627144615539215,0.05645002640270861,0.16243584682195025
2008-12-11,0.03356992135046998,0.27709764108689156,0.2671212121212121,0.03541912632821724,0.06885412244644391,0.1614357152256876
2008-12-12,0.047957030500671405,0.2848611525828605,0.27666666666666667,0.041071114572081735,0.05201333595634752,0.1646335044084748
2008-12-15,0.05217724918473046,0.28097939683487605,0.2727272727272727,0.03617272476073253,0.06187552417142088,0.16635083563626793
2008-12-16,0.05083445233071166,0.29053448790683783,0.28045454545454546,0.045969504383430886,0.07496816143962062,0.174003158310304
2008-12-17,0.06522156148091308,0.308748880262765,0.2866666666666667,0.04810469994222415,0.07946697590623414,0.17985261218581391
2008-12-18,0.08785727987722998,0.3169602866527321,0.29803030303030303,0.06606546258383784,0.10996986985017757,0.17330569811817345
2008-12-19,0.09131018607327832,0.31292923260674826,0.3009090909090909,0.05852947825868523,0.07126660523291331,0.17174628240557968
2008-12-22,0.07692307692307689,0.2993430874888026,0.28924242424242425,0.051747092366047895,0.047602530518424946,0.17173312277931307
2008-12-23,0.07347017072702855,0.30128396536279484,0.29545454545454547,0.05199829184355297,0.025693459376067755,0.16617318068166864
2008-12-24,0.07289468636102048,0.2947148402508211,0.27590909090909094,0.036926323193247776,0.04895372795891532,0.16675878405053296
2008-12-25,0.049875311720698215,0.28217378321887127,0.27954545454545454,0.03918711849079355,0.011011482589743325,0.1685550730359258
2008-12-26,0.049875311720698215,0.28217378321887127,0.27954545454545454,0.03918711849079355,0.011011482589743325,0.1685550730359258
2008-12-29,0.05102628045271437,0.29098238280083605,0.28181818181818186,0.04370870908588511,0.006336650065747921,0.1678444532175286
2008-12-30,0.06752349894494533,0.30680800238877276,0.29424242424242425,0.05074229445602757,0.05316263033101749,0.16943018818265562
2008-12-31,0.07289468636102048,0.30292624664078827,0.2924242424242424,0.055012685573614044,0.041509199531999046,0.17039742071325176
2009-01-01,0.07769038941108762,0.31128695132875484,0.2959090909090909,0.06292546911502427,0.029156873505140762,0.17339123568890644
2009-01-02,0.07769038941108762,0.31128695132875484,0.2959090909090909,0.06292546911502427,0.029156873505140762,0.17339123568890644
2009-01-05,0.09342029541530784,0.3165123917587339,0.3034848484848485,0.06782385892637346,0.051273024715006055,0.1752335833662324
2009-01-06,0.10032610780740459,0.3215885338907136,0.29000000000000004,0.06229747042126154,0.09562439817355381,0.17527964205816554
2009-01-07,0.08708996738921924,0.3150194087787399,0.29666666666666663,0.06669346127760058,0.08778124061668444,0.17817475983682063
2009-01-08,0.09629771724534816,0.31666169005673334,0.29939393939393943,0.05815267904242763,0.10182644619542146,0.17535859981576524
2009-01-09,0.08018415499712259,0.30904747685876377,0.2968181818181818,0.05795171946042354,0.08894606599641751,0.17076589024871694
2009-01-12,0.0834452330711682,0.3174081815467304,0.30196969696969694,0.06355346780878698,0.08883217195928805,0.17544413738649822
2009-01-13,0.08824093612123533,0.30755449387876976,0.28909090909090907,0.049235097590997035,0.08442136652136549,0.17008816949598632
2009-01-14,0.06483790523690772,0.2939683487608241,0.2853030303030303,0.04747670124846142,0.08169308663194624,0.16404790103961048
2009-01-15,0.06771532706694798,0.29531203344281876,0.2828787878787879,0.04232711195960714,0.08577256396185585,0.16737728648506384
2009-01-16,0.05985037406483786,0.28889220662884446,0.2824242424242424,0.041447913788339334,0.07180501340843437,0.16296881168574812
2009-01-19,0.06157682716286203,0.30770379217676913,0.2903030303030303,0.06091587329498357,0.1027375984924571,0.17193051717331229
2009-01-20,0.06157682716286203,0.30770379217676913,0.2903030303030303,0.06091587329498357,0.1027375984924571,0.17193051717331229
2009-01-21,0.08939190485325149,0.3106897581367572,0.3006060606060606,0.05991107538496324,0.08682867230614717,0.16782471377812871
2009-01-22,0.08497985804718972,0.3136757240967453,0.3042424242424242,0.0636790675475395,0.07807953945392986,0.16486379786814054
2009-01-23,0.08977556109725686,0.31307853090474763,0.30924242424242426,0.06468386545755989,0.06139406301446454,0.17096986445584944
2009-01-26,0.09284481104929983,0.3306957300686772,0.3109090909090909,0.07912783541410236,0.1364398794794007,0.17801684432162126
2009-01-27,0.11413773259159793,0.3369662585846521,0.328030303030303,0.08339822653168882,0.08143423654756111,0.1791880510593499
2009-01-28,0.1172069825436409,0.3350253807106599,0.328939393939394,0.08503102313547192,0.0852703947981487,0.1764574286090275
2009-01-29,0.1185497793976597,0.3333830994326664,0.3277272727272727,0.07970559421236405,0.06714053488781438,0.17572706935123042
2009-01-30,0.11452138883560328,0.3418931024186324,0.32227272727272727,0.08427742470295663,0.09328957041239995,0.18145808659034082
2009-02-02,0.12929215422981008,0.34816363093460734,0.33984848484848484,0.09482780275817028,0.11455669334548203,0.17620739570996183
2009-02-03,0.14137732591597924,0.3480143326366079,0.3386363636363637,0.09105981059559397,0.07094045412658805,0.1733451769969733
2009-02-04,0.1315940916938423,0.34249029561063005,0.3374242424242424,0.0881710166042855,0.08287862001843013,0.16113304382155547
2009-02-05,0.13255323230385577,0.3460734547626157,0.3425757575757576,0.09244140772187198,0.0574440107267475,0.15879721015923148
2009-02-06,0.1352388260118933,0.35592714243057627,0.3415151515151515,0.0994749930920144,0.09393151862167506,0.14753914988814318
2009-02-09,0.14943410704009208,0.3636906539265452,0.3557575757575758,0.10977417166972296,0.08469574761081372,0.1453020134228188
2009-02-10,0.15902551314022637,0.361749776052553,0.3571212121212121,0.1014845889120551,0.07758254729191041,0.13454401894986182
2009-02-11,0.14713216957605982,0.36473574201254105,0.3553030303030303,0.10902057323720772,0.09992130957434692,0.1345308593235952
2009-02-12,0.159217341262229,0.3783218871304867,0.3657575757575758,0.11881735285990606,0.12347666725339353,0.11653507040400053
2009-02-13,0.17379627853443314,0.37981487011048076,0.3724242424242424,0.118566153382401,0.09303589732970254,0.11318594551914726
2009-02-16,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12145494737370949,0.08216419378552717,0.10303987366758784
2009-02-17,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12145494737370949,0.08216419378552717,0.10303987366758784
2009-02-18,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13210580521992515,0.017363663660554352,0.0
2009-02-19,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1391393905900676,0.016675122436089915,0.010580339518357679
2009-02-20,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.130171569243136,0.0375436162392189,0.027687853664955915
2009-02-23,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.14418850008791984,0.018052204885018793,0.03721542308198447
2009-02-24,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.14313346228239848,0.061461364036404675,0.06723911040926438
2009-02-25,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13165364616041603,0.13992400161522453,0.13534675615212527
2009-02-26,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12861413248260448,0.13657965852496867,0.17133833399131465
2009-02-27,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10512698133587885,0.20801192781188846,0.18314909856560074
2009-03-02,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10851817428219751,0.10051666476843271,0.1862284511119884
2009-03-03,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10751337637217719,0.1039386628840041,0.1843137254901961
2009-03-04,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.09859579492074659,0.08629026413062611,0.18277404921700224
2009-03-05,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10361978447084831,0.08236091984965987,0.17996446900908014
2009-03-06,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1087693737597026,0.06234663132500181,0.17848401105408607
2009-03-09,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.11411992263056096,0.07361178699744256,0.17277931306750888
2009-03-10,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10424778316461103,0.08176038765388638,0.17385182260823792
2009-03-11,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.09419980406440755,0.08250587589691555,0.16982497697065405
2009-03-12,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10073099047953984,0.05261386815212102,0.1646466640347414
2009-03-13,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10432314300786256,0.06715606589287748,0.16850243453085934
2009-03-16,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.11115576879600093,0.05715409863223615,0.16552177918147123
2009-03-17,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10299178577708562,0.05277435520443979,0.16471904197920778
2009-03-18,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.0974653972719737,0.05482962487445771,0.16127779971048822
2009-03-19,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.07900223567534984,0.15830235760656858,0.15799447295696803
2009-03-20,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.11881735285990606,0.13895590229962415,0.1571259376233715
2009-03-23,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12685573614006884,0.07902693076277943,0.15611922621397553
2009-03-24,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12773493431133667,0.058272330996779906,0.15998157652322675
2009-03-25,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.11472280137657315,0.08192087470620515,0.1599420976444269
2009-03-26,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.11673239719661384,0.09107381369006326,0.15933675483616266
2009-03-27,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12132934763495692,0.05504188194365351,0.1557178576128438
2009-03-30,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.11236152628802534,0.06488336215197606,0.15498749835504672
2009-03-31,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10658393830540834,0.07238483759745706,0.15377023292538491
2009-04-01,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10537818081338392,0.1140907631935888,0.15165153309646007
2009-04-02,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10512698133587885,0.06269349043807788,0.1430517173312278
2009-04-03,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1063829787234043,0.10214224329837132,0.14236741676536385
2009-04-06,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.09909819387575675,0.06351145670473489,0.13839978944597972
2009-04-07,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.08339822653168882,0.0921506300411054,0.13697854980918542
2009-04-08,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.08591022130673973,0.07844710657375674,0.12547045663903145
2009-04-09,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.08917581451430584,0.08905478303185926,0.10981708119489407
2009-04-10,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.08892461503680076,0.07235895258901855,0.0944729569680221
2009-04-13,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.08892461503680076,0.07235895258901855,0.0944729569680221
2009-04-14,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.09992715215152356,0.07059877201519968,0.08420844848006316
2009-04-15,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.09985179230827204,0.0631490665865957,0.07427951046190288
2009-04-16,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10143434901655406,0.0,0.0015396762731938413
2009-04-17,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.08769373759702584,0.014521489734005653,0.012508224766416633
2009-04-20,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.07596272199753827,0.019641544403143474,0.015245427029872352
2009-04-21,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.08390062548669903,0.01209865294416086,0.02891169890775102
2009-04-22,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.08277022783792615,0.012321264016732069,0.040163179365706014
2009-04-23,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.08897485493230178,0.032537455607210525,0.0453085932359521
2009-04-24,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10030395136778117,0.02971598968741264,0.06100144755888933
2009-04-27,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10449898264211611,0.07662997898137315,0.09556520594815107
2009-04-28,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10537818081338392,0.06445884801358445,0.11756152125279642
2009-04-29,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.09133613002084955,0.096230107371015,0.14022239768390576
2009-04-30,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10010299178577713,0.11613567886023131,0.1622910909330175
2009-05-01,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.08879901529804819,0.08594340501755003,0.16733122779313067
2009-05-04,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.09319500615438722,0.060006626562160256,0.1686603500460587
2009-05-05,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.10859353412544903,0.0797983040142471,0.17121331754178182
2009-05-06,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1163053580848552,0.11131589028898023,0.17268061587050929
2009-05-07,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12359014293250276,0.09959515846802167,0.18308330043426765
2009-05-08,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1316285262126655,0.11113469522991065,0.19676931175154624
2009-05-11,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12974453013137735,0.07334775991136973,0.19940123700486906
2009-05-12,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12861413248260448,0.05111253766268728,0.20415844190025004
2009-05-13,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1362757165465096,0.08232985783953366,0.20530332938544546
2009-05-14,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13137732673516042,0.07785692838135866,0.19938149756546913
2009-05-15,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13187972569017056,0.059996272558784855,0.20198052375312542
2009-05-18,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13112612725765532,0.06573239042875928,0.19955915252006842
2009-05-19,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12660453666256377,0.06916991954939378,0.19940781681800238
2009-05-20,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13401492124896383,0.06957890268272228,0.20917225950782997
2009-05-21,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13790851315029265,0.08391919735765833,0.20568495854717725
2009-05-22,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.14205330452912662,0.08219525579565339,0.2093828135280958
2009-05-25,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.14833329146675378,0.0960178503018192,0.2125674430846164
2009-05-26,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.14833329146675378,0.0960178503018192,0.2125674430846164
2009-05-27,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.14594689643045544,0.0925803211811847,0.21748256349519673
2009-05-28,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.15260368258434026,0.11434961327797392,0.22219370969864455
2009-05-29,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.16001406717074032,0.11311230987461302,0.22835899460455322
2009-06-01,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1713180436584692,0.1390594423333782,0.22575996841689697
2009-06-02,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1744580371272828,0.11540572162226524,0.22312804316357415
2009-06-03,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.17998442563239472,0.1524368146944016,0.21527174628240558
2009-06-04,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.16378205933331663,0.1847620132324163,0.2116528490590867
2009-06-05,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1784772287673642,0.16552945196260133,0.21574549282800368
2009-06-08,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1657414152578563,0.1879924622855427,0.1846887748387946
2009-06-09,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.15486447788188604,0.145572110456508,0.16737728648506384
2009-06-10,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.15951166821573015,0.125226493823837,0.1549809185419134
2009-06-11,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.16164686377452336,0.14942379971215872,0.143999210422424
2009-06-12,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1683790097716597,0.1755831892401197,0.12593762337149625
2009-06-15,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.15285488206184533,0.1410836499932699,0.11007369390709304
2009-06-16,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13248260443618282,0.01824893094915149,0.02077904987498355
2009-06-17,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13499459921123366,0.0037585032252720513,0.018943282010790895
2009-06-18,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13873747142605947,0.04436690446361086,0.03640610606658771
2009-06-19,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1377326735160391,0.010234932336587942,0.029582839847348337
2009-06-22,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13675299555376932,0.0326772346527785,0.05863929464403211
2009-06-23,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12429350146951697,0.0637495987823692,0.05246742992499013
2009-06-24,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12776005425908715,0.05713339062548534,0.06437031188314252
2009-06-25,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.12941797081062076,0.10398007889750573,0.11560073693907093
2009-06-26,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13167876610816653,0.053152276327642085,0.13506382418739307
2009-06-29,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.1347936396292296,0.10517596628736502,0.18853796552177918
2009-06-30,0.17187799731440626,0.3787697820244849,0.3703030303030303,0.13024692908638752,0.08174485664882326,0.21577181208053692
