date,COMEX_Gold_Open,COMEX_Gold_High,COMEX_Gold_Low,COMEX_Gold_Close,COMEX_Gold_Volumn,COMEX_Gold_Open_Interest
2003-06-30,0.013689948028901014,0.014565230980808908,0.01523994811932555,0.014843600688029566,0.03639380357227,0.2227861863002574
2003-07-01,0.014640638864241362,0.015065324748390337,0.01601815823605706,0.015353252213798829,0.03562132053191383,0.2226857643095879
2003-07-02,0.01597160603371786,0.019378633493780082,0.01802853437094683,0.019621583742116335,0.0021303968506680335,0.060362348739376556
2003-07-03,0.018950437317784275,0.019191098330937042,0.020557717250324247,0.019621583742116335,0.0026729912228220906,0.06059157284851343
2003-07-04,0.019394093040943097,0.01862849284240796,0.019909208819714648,0.019430464419952855,0.0007182236031407647,0.061143893797195606
2003-07-07,0.019394093040943097,0.01862849284240796,0.019909208819714648,0.019430464419952855,0.0007182236031407647,0.061143893797195606
2003-07-08,0.019394093040943097,0.018691004563355613,0.01893644617380025,0.01758297763903932,0.0020447240550647613,0.06139494877386933
2003-07-09,0.01711243503612625,0.01631555916734389,0.015693904020752263,0.015034720010193044,0.0017877056682549452,0.06254980166656843
2003-07-10,0.015211053365445556,0.014940301306494954,0.01634241245136186,0.014716187806587261,0.0026287269450937334,0.06363916195665699
2003-07-11,0.015020915198377515,0.014752766143651948,0.015434500648508438,0.015225839332356522,0.0060427878498841275,0.06439669306018551
2003-07-14,0.015464570921536335,0.014502719259861217,0.01556420233463035,0.015608077976683442,0.00678242965192571,0.06798132150973547
2003-07-15,0.015211053365445556,0.016253047446396197,0.01679636835278857,0.017328151876154673,0.007093707475950933,0.07106602309269168
2003-07-16,0.016985676258080878,0.016878164655872975,0.014721141374837866,0.013760591195769906,0.010602008455904926,0.0772769049069241
2003-07-17,0.013689948028901014,0.014002625492279788,0.014721141374837866,0.014397655602981476,0.003426911824130885,0.08199018920812894
2003-07-18,0.014450500697173284,0.014377695817965868,0.014721141374837866,0.015098426450914179,0.006379767512590331,0.08304898628366593
2003-07-21,0.014894156420332106,0.016003000562605504,0.016147859922178973,0.01707332611327006,0.010105106241405948,0.0
2003-07-22,0.016858917480035505,0.018753516284303308,0.018741893644617365,0.019430464419952855,0.008477323124943778,0.08922275562308571
2003-07-23,0.019394093040943097,0.019191098330937042,0.020428015564202335,0.01923934509778938,0.015314012214084894,0.09328548007169257
2003-07-24,0.0187602991507162,0.023129336750640744,0.020881971465629045,0.024335860355481933,0.02597599162691211,0.10477069948282675
2003-07-25,0.02408416782862213,0.02606738763518159,0.02470817120622566,0.026692998662164766,0.032664181203674224,0.0006178135512927149
2003-07-28,0.026365825833438977,0.026567481402763018,0.027042801556420228,0.02701153086577055,0.060889083715172224,0.15171143086055097
2003-07-29,0.02661934338952972,0.028567856473088696,0.027237354085603113,0.028349366120914824,0.0553046453217656,0.195041336747681
2003-07-30,0.027633413613892772,0.027005063449396755,0.027885862516212712,0.02637446645855898,0.047342786850368176,0.2317281096433491
2003-07-31,0.02573203194321208,0.02475464149528038,0.023865110246433213,0.02287061221889535,0.08700929121468318,0.26899994978900466
2003-08-01,0.022626441881100294,0.022129149215477886,0.02282749675745784,0.021405364082308736,0.061807210508053954,0.30449039114365367
2003-08-04,0.021295474711623793,0.020566356191785946,0.016990920881971457,0.01630884882461618,0.08843003174177078,0.3053003163292706
2003-08-05,0.016668779312967428,0.017378258423454404,0.018287937743190655,0.018283748486972024,0.0595340256647138,0.2859887309061775
2003-08-06,0.0181265052604893,0.01775332874914045,0.01913099870298314,0.018474867809135504,0.02952998476452118,0.276463923399852
2003-08-07,0.018253264038534674,0.01912858660998939,0.019714656290531762,0.01923934509778938,0.04818523600713369,0.275854842195574
2003-08-08,0.018950437317784275,0.019378633493780082,0.02023346303501945,0.020322354590049076,0.03720626725057437,0.271080431465266
2003-08-11,0.0200912663201927,0.02187910233168719,0.02178988326848247,0.02274319933745301,0.054238019016504865,0.27662110564611725
2003-08-12,0.02237292432500951,0.02469212977433269,0.024448767833981835,0.0261833471363955,0.04178976181534942,0.2827643117709855
2003-08-13,0.025668652554189375,0.024629618053384993,0.02587548638132294,0.02408103459259732,0.03657514432296359,0.2873356954332008
2003-08-14,0.023830650272531385,0.02625492279802463,0.02425421530479895,0.026438172899280115,0.06140740412857202,0.29217559876611937
2003-08-15,0.0261756876663709,0.02800525098455961,0.02756160830090791,0.028859017646684085,0.0014878508836434926,0.29848908565777493
2003-08-18,0.02845734567118775,0.027192598612239795,0.02885862516212711,0.027075237306491685,0.019530541637692602,0.3076558669364962
2003-08-19,0.0268094815565978,0.025504782146652503,0.02542153047989623,0.024017328151876148,0.038241480197447233,0.32415345353409
2003-08-20,0.023830650272531385,0.024879664937175725,0.024319066147859923,0.025992227814232025,0.05051553604754269,0.3212499481516896
2003-08-21,0.02573203194321208,0.02763018065887353,0.027431906614786,0.0285404854430783,0.057243706262252995,0.3345907913034556
2003-08-22,0.028267207504119672,0.027505157216978184,0.02574578469520103,0.02522775052557815,0.06446592293160884,0.3473640318992636
2003-08-25,0.02497147927493981,0.02581734075139089,0.025616083009079117,0.02682041154360707,0.04766548771380717,0.34740114437407627
2003-08-26,0.02661934338952972,0.02581734075139089,0.0271076523994812,0.02560998916990507,0.028591867652665352,0.3495558509999629
2003-08-27,0.02541513499809863,0.026942551728449098,0.026264591439688716,0.028413072561635996,0.0696362761462663,0.345984321070935
2003-08-28,0.027886931169983517,0.032131024567106314,0.028923476005188044,0.03306364273428045,0.09659750492261605,0.35856545003241885
2003-08-29,0.032703764735707956,0.031380883915734195,0.03255512321660181,0.03147098171625153,0.05589864337128162,0.3828850364684642
2003-09-01,0.03130941817720879,0.03438144652122273,0.03294422827496758,0.03478371663375168,0.0600994661156954,0.40156352673298884
2003-09-02,0.03130941817720879,0.03438144652122273,0.03294422827496758,0.03478371663375168,0.0600994661156954,0.40156352673298884
2003-09-03,0.03447838762834328,0.0352566106144902,0.0348249027237354,0.03319105561572276,0.06707465955772847,0.41231522899488504
2003-09-04,0.03321079984788949,0.03294367693942613,0.03313878080415043,0.03363700070077085,0.05983959196903214,0.4234926331737497
2003-09-05,0.033337558625934856,0.032506094892792395,0.03300907911802852,0.03299993629355929,0.04666882752495577,0.42469769706178356
2003-09-08,0.032703764735707956,0.03556916921922859,0.03378728923476003,0.03599413900745365,0.07265767007120837,0.4239947431270971
2003-09-09,0.035682596019774374,0.03425642307932738,0.03560311284046691,0.03440147798942473,0.046457501295801035,0.43976536183571396
2003-09-10,0.033971352516161755,0.03800712633618804,0.0364461738002594,0.0386061030770211,0.06824694897756658,0.4345390521473933
2003-09-11,0.03840790974775004,0.03763205601050196,0.038780804150453964,0.03752309358476144,0.053479814775415906,0.43734650171263156
2003-09-12,0.03733046013436432,0.0366943801962868,0.036121919584954594,0.03733197426259796,0.06520984837343058,0.4453431484913779
2003-09-15,0.03714032196729625,0.03688191535912984,0.03657587548638131,0.03484742307447282,0.06926217160546536,0.44898235410976994
2003-09-16,0.03435162885029791,0.03375632931174595,0.0348249027237354,0.03401923934509781,0.04897770936646396,0.44428216832908723
2003-09-17,0.0335910761820256,0.03338125898605987,0.0341763942931258,0.03338217493788624,0.05725512930166676,0.4372089672471494
2003-09-18,0.033020661680821406,0.03375632931174595,0.03476005188067443,0.03510224883735747,0.05302717683864529,0.4325939218498604
2003-09-19,0.03511218151857018,0.03563168094017628,0.03657587548638131,0.03535707460024208,0.05877010990391796,0.4385646641211875
2003-09-22,0.0348586639624794,0.037819591173345,0.03657587548638131,0.03866980951774224,0.07803934951502059,0.4339845481119574
2003-09-23,0.03904170363797694,0.04069513033693819,0.04163424124513618,0.04210995731668473,0.07536493041227177,0.4486854543112689
2003-09-24,0.041640258587907236,0.040570106895042805,0.04182879377431906,0.04128177358730968,0.05795336258583343,0.4466333527628054
2003-09-25,0.04075294714158956,0.04032006001125211,0.04215304798962387,0.04217366375740587,0.05811614089747965,0.4502507275136607
2003-09-26,0.04221067308911143,0.04425829843095581,0.042347600518806754,0.04058100273937694,0.10820616872685943,0.4515867766069156
2003-09-29,0.04011915325136266,0.03969494280177533,0.03910505836575876,0.03796903866980953,0.08383368625765522,0.44666391597735705
2003-09-30,0.0375205983014324,0.038819778708507856,0.0391699092088197,0.03886092883990571,0.07017030323886003,0.44162316866309953
2003-10-01,0.038788186081886195,0.040882665499781194,0.04085603112840467,0.04070841562081928,0.07355580654511601,0.44274309216773966
2003-10-02,0.04024591202940803,0.03963243108082764,0.04137483787289235,0.04000764477288655,0.04755125731966947,0.4372657275027452
2003-10-03,0.03980225630624921,0.03994498968556603,0.040337224383916986,0.0391794610435115,0.05141938404115721,0.4378922734010527
2003-10-06,0.038534668525795415,0.03938238419703694,0.030609597924773014,0.03045167866471301,0.16401913930253778,0.4391322666771455
2003-10-07,0.03130941817720879,0.03144339563668189,0.03287937743190661,0.03255399120851119,0.06410895294992854,0.42964675473238634
2003-10-08,0.03245024717961721,0.0338813527536413,0.03469520103761349,0.03542078104096325,0.06445164413234163,0.4027118303654269
2003-10-09,0.034922043351502105,0.03406888791648434,0.03599221789883268,0.03427406510798242,0.04303344523152359,0.3905585864076653
2003-10-10,0.03403473190518446,0.03356879414890291,0.031647211413748384,0.0303242657832707,0.09304208390508026,0.38808951528924807
2003-10-13,0.030612244897959186,0.031568419078577235,0.0327496757457847,0.03306364273428045,0.05016998910527616,0.38424509951600966
2003-10-14,0.0329572822917987,0.032381071450897046,0.032619974059662785,0.03408294578581895,0.04869498914097316,0.38081328713921764
2003-10-15,0.03371783496007101,0.03338125898605987,0.03437094682230869,0.03440147798942473,0.0523817751117673,0.3685290579762349
2003-10-16,0.034098111294207124,0.032818653497530784,0.033852140077821,0.03242657832706889,0.049308977509463274,0.3657237914977503
2003-10-17,0.03232348840157181,0.032318559729949355,0.03333333333333332,0.03249028476779002,0.05978390465189001,0.36170254569746346
2003-10-20,0.03162631512232224,0.032818653497530784,0.030285343709468216,0.03185322036057845,0.06396759283718313,0.36530900501455027
2003-10-21,0.03200659145645836,0.031943489404263316,0.032814526588845636,0.0332547620564439,0.04300345975306245,0.3620802197058509
2003-10-22,0.03289390290277604,0.03656935675439145,0.03476005188067443,0.03809645155125184,0.08240866209078747,0.35731235823580393
2003-10-23,0.0374572189124097,0.04000750140651372,0.03962386511024641,0.04115436070586738,0.07509220534626802,0.37441684295092204
2003-10-24,0.04106984408670301,0.04007001312746141,0.04118028534370947,0.04000764477288655,0.05194769961404406,0.37864111581930154
2003-10-27,0.03954873875015846,0.04313308745389761,0.04182879377431906,0.04268331528317513,0.07998983349492174,0.38382376377254857
2003-10-28,0.042083914311066055,0.0406326186159905,0.042931258106355376,0.04204625087596356,0.03931952954212174,0.40002445057164127
2003-10-29,0.04157687919888453,0.04044508345314746,0.04098573281452658,0.03898834172134802,0.06027937898646227,0.4010199381313214
2003-10-30,0.038661427303840784,0.04013252484840907,0.039234760051880674,0.04128177358730968,0.07948579188078916,0.3965860889345882
2003-10-31,0.04087970591963493,0.04250797024442083,0.040661478599221784,0.03962540612855959,0.08339675500007854,0.4090733451656635
2003-11-03,0.03904170363797694,0.041132712383571926,0.0404669260700389,0.03975281901000193,0.06998182308853283,0.4041788646639029
2003-11-04,0.04030929141843074,0.039132337313246245,0.037094682230868994,0.03561190036312673,0.00179341718796183,0.054332663125699954
2003-11-05,0.03593611357586515,0.0364443333124961,0.038002594033722414,0.0373956807033191,0.0029071635308043674,0.05512730670404111
2003-11-06,0.03714032196729625,0.038632243545664816,0.039364461738002586,0.03911575460279036,0.0012893755738292456,0.05779067254353621
2003-11-07,0.03859804791481812,0.038132149778083387,0.03942931258106356,0.03784162578836722,0.002111834411620658,0.05765532116480777
2003-11-10,0.03739383952338699,0.037819591173345,0.03774319066147859,0.03962540612855959,0.0027786543373994593,0.059087426075224804
2003-11-11,0.03935860058309039,0.04050759517409515,0.04176394293125809,0.04172771867235778,0.004510672688512278,0.06072474114048818
2003-11-12,0.04138674103181646,0.041445270988310315,0.04357976653696497,0.04268331528317513,0.012813794462396067,0.06089938808078294
