date,LME_Zinc
2004-08-03,0.017411366607705914
2004-08-04,0.011166653849111743
2004-08-05,0.015904022148734907
2004-08-06,0.05041913404598939
2004-08-09,0.013458432669383989
2004-08-10,0.01273552257171422
2004-08-11,0.008751826501576559
2004-08-12,0.008398061985695609
2004-08-13,0.005937091440436823
2004-08-16,0.00987464431285088
2004-08-17,0.012120279935399523
2004-08-18,0.009443974467430593
2004-08-19,0.010089979235561024
2004-08-20,0.020072291009766978
2004-08-23,0.012243328462662462
2004-08-24,0.011643466892255634
2004-08-25,0.007813581481196647
2004-08-26,0.009351688071983388
2004-08-30,0.004383603783742213
2004-08-31,0.006936860724448204
2004-09-01,0.003230023840652157
2004-09-02,0.0037529800815196495
2004-09-03,0.013704529723909866
2004-09-07,0.00833653772206414
2004-09-08,0.012043374605860186
2004-09-09,0.006675382604014458
2004-09-10,0.002876259324771207
2004-09-13,0.02177958932554026
2004-09-14,0.006290855956317773
2004-09-15,0.004614319772360225
2004-09-16,0.01225870952857033
2004-09-17,0.00898254249019457
2004-09-20,0.011858801814965778
2004-09-21,0.03368453433822964
2004-09-22,0.02339460124586634
2004-09-23,0.01630392986233946
2004-09-24,0.02028762593247712
2004-09-27,0.0036145504883488425
2004-09-28,0.02296393140044605
2004-09-29,0.041498115819426286
2004-09-30,0.04229793124663539
2004-10-01,0.03368453433822964
2004-10-04,0.020487579789279398
2004-10-05,0.035314927324463584
2004-10-06,0.012781665769437822
2004-10-07,0.006829193263093132
2004-10-08,0.015319541644235945
2004-10-11,0.033715296470045376
2004-10-12,0.07070675997846651
2004-10-13,0.06749211720372222
2004-10-14,0.017826655387218334
2004-10-15,0.015688687226024765
2004-10-18,0.014750442205644851
2004-10-19,0.012151042067215258
2004-10-20,0.010489886949165576
2004-10-21,0.007152195647158348
2004-10-22,0.011381988771821887
2004-10-25,0.017334461278166576
2004-10-26,0.006767668999461663
2004-10-27,0.01308928708759517
2004-10-28,0.020010766746135507
2004-10-29,0.015581019764669692
2004-11-01,0.0056756133200030765
2004-11-02,0.00933630700607552
2004-11-03,0.015196493116973006
2004-11-04,0.015581019764669692
2004-11-05,0.006952241790356072
2004-11-08,0.015442590171498885
2004-11-09,0.006983003922171807
2004-11-10,0.004414365915557948
2004-11-11,0.022348688764131354
2004-11-12,0.010028454971929555
2004-11-15,0.0171345074213643
2004-11-16,0.0184572790894409
2004-11-17,0.026501576559255557
2004-11-18,0.024194416673075442
2004-11-19,0.020718295777897407
2004-11-22,0.010997462124125203
2004-11-23,0.008551872644774283
2004-11-24,0.014304391294316696
2004-11-26,0.024901945704837346
2004-11-29,0.027547489040990542
2004-11-30,0.01445820195339537
2004-12-01,0.02387141428901023
2004-12-02,0.02611704991155887
2004-12-03,0.012966238560332232
2004-12-06,0.008767207567484427
2004-12-07,0.028885641774975004
2004-12-08,0.00833653772206414
2004-12-09,0.026024763516111667
2004-12-10,0.010843651465046528
2004-12-13,0.009320925940167653
2004-12-14,0.026978389602399445
2004-12-15,0.02314850419134046
2004-12-16,0.013889102514804276
2004-12-17,0.013581481196646927
2004-12-20,0.007828962547104515
2004-12-21,0.01976466969160963
2004-12-22,0.0017842036453126202
2004-12-28,0.006983003922171807
2004-12-29,0.006336999154041375
2004-12-30,0.001999538568022764
2005-01-03,0.0383296162424056
2005-01-04,0.02902407136814581
2005-01-05,0.011751134353610705
2005-01-06,0.011105129585480274
2005-01-07,0.014381296623856033
2005-01-10,0.007106052449434746
2005-01-11,0.010013073906021687
2005-01-12,0.008428824117511344
2005-01-13,0.007998154272091057
2005-01-14,0.0102899330923633
2005-01-18,0.03334615088825656
2005-01-19,0.012643236176267015
2005-01-20,0.012720141505806352
2005-01-21,0.020272244866569252
2005-01-24,0.017811274321310466
2005-01-25,0.016688456510036146
2005-01-26,0.00773667615165731
2005-01-27,0.00779820041528878
2005-01-28,0.01159732369453203
2005-01-31,0.015427209105591018
2005-02-01,0.01541182803968315
2005-02-02,0.019780050757517497
2005-02-03,0.013473813735291856
2005-02-04,0.009505498731062063
2005-02-07,0.01267399830808275
2005-02-08,0.007306006306237022
2005-02-09,0.021148965623317695
2005-02-10,0.013766053987541337
2005-02-11,0.011397369837729755
2005-02-14,0.012504806583096209
2005-02-15,0.014227485964777358
2005-02-16,0.02557871260478351
2005-02-17,0.01053603014688918
2005-02-18,0.03608398061985696
2005-02-22,0.018395754825809428
2005-02-23,0.02259478581865723
2005-02-24,0.02607090671383527
2005-02-25,0.018395754825809428
2005-02-28,0.011320464508190417
2005-03-01,0.01636545412597093
2005-03-02,0.009244020610628317
2005-03-03,0.009736214719680074
2005-03-04,0.009428593401522726
2005-03-07,0.02725524878874106
2005-03-08,0.015042682457894332
2005-03-09,0.017626701530416056
2005-03-10,0.014581250480658309
2005-03-11,0.005937091440436823
2005-03-14,0.006198569560870568
2005-03-15,0.010812889333230793
2005-03-16,0.023425363377682074
2005-03-17,0.03729908482657848
2005-03-18,0.011289702376374684
2005-03-21,0.016565407982773207
2005-03-22,0.04338998692609398
2005-03-23,0.027839729293240023
2005-03-28,0.014981158194262862
2005-03-29,0.01667307544412828
2005-03-30,0.02642467122971622
2005-03-31,0.021564254402830114
2005-04-01,0.018395754825809428
2005-04-04,0.024978851034376682
2005-04-05,0.016411597323694533
2005-04-06,0.009705452587864339
2005-04-07,0.006967622856263939
2005-04-08,0.012566330846727678
2005-04-11,0.007505960163039299
2005-04-12,0.05463354610474506
2005-04-13,0.08467276782281012
2005-04-14,0.019549334768899484
2005-04-15,0.017842036453126202
2005-04-18,0.016703837575944014
2005-04-19,0.016811505037299085
2005-04-20,0.016857648235022688
2005-04-21,0.004598938706452357
2005-04-22,0.01142813196954549
2005-04-25,0.023486887641313542
2005-04-26,0.02010305314158271
2005-04-27,0.043651465046527727
2005-04-28,0.02107206029377836
2005-05-02,0.020533722987003
2005-05-03,0.05840190725217258
2005-05-04,0.022025686380066137
2005-05-05,0.023333076982234868
2005-05-06,0.017842036453126202
2005-05-09,0.021533492271014382
2005-05-10,0.01956471583480735
2005-05-11,0.05460278397292932
2005-05-12,0.04163654541259709
2005-05-13,0.034115204183649925
2005-05-16,0.03053141582711682
2005-05-17,0.029147119895408753
2005-05-18,0.03174652003383834
2005-05-19,0.026855341075136506
2005-05-20,0.021564254402830114
2005-05-23,0.028362685534107514
2005-05-24,0.021518111205106515
2005-05-25,0.06529262477889718
2005-05-26,0.021948781050526802
2005-05-27,0.058709528570329926
2005-05-31,0.06237022225640237
2005-06-01,0.10136122433284626
2005-06-02,0.07510574482811659
2005-06-03,0.02814735061139737
2005-06-06,0.0369607013766054
2005-06-07,0.027393678381911868
2005-06-08,0.028670306852264862
2005-06-09,0.024225178804891178
2005-06-10,0.028116588479581636
2005-06-13,0.0602322540952088
2005-06-14,0.039406290855956316
2005-06-15,0.03326924555871722
2005-06-16,0.0321925709451665
2005-06-17,0.02208721064369761
2005-06-20,0.03756056294701223
2005-06-21,0.028239637006844575
2005-06-22,0.02648619549334769
2005-06-23,0.024748135045758672
2005-06-24,0.026132430977466738
2005-06-27,0.0787818195800969
2005-06-28,0.059693916788433436
2005-06-29,0.035022687072214106
2005-06-30,0.03737599015611782
2005-07-01,0.04122125663308467
2005-07-05,0.048188879489348614
2005-07-06,0.02147196800738291
2005-07-07,0.03628393447665923
2005-07-08,0.027516726909174807
2005-07-11,0.05328001230485273
2005-07-12,0.02993155425670999
2005-07-13,0.02862416365454126
2005-07-14,0.02611704991155887
2005-07-15,0.050126893793739906
2005-07-18,0.047096823809890026
2005-07-19,0.04983465354149043
2005-07-20,0.0459278628008921
2005-07-21,0.017872798584941937
2005-07-22,0.01676536183957548
2005-07-25,0.01290471429670076
2005-07-26,0.0650465277243713
2005-07-27,0.05680227639775436
2005-07-28,0.08059678535722525
2005-07-29,0.0425286472352534
2005-08-01,0.056663846804583556
2005-08-02,0.053418441898023535
2005-08-03,0.04961931861878028
2005-08-04,0.03180804429746981
2005-08-05,0.04508190417595939
2005-08-08,0.043651465046527727
2005-08-09,0.026763054679689303
2005-08-10,0.060832115665615624
2005-08-11,0.06263170037683612
2005-08-12,0.02231792663231562
2005-08-15,0.04711220487579789
2005-08-16,0.11565023456125509
2005-08-17,0.04977312927785896
2005-08-18,0.03599169422440975
2005-08-19,0.04858878720295316
2005-08-22,0.04069830039221718
2005-08-23,0.04589710066907637
2005-08-24,0.04626624625086519
2005-08-25,0.033607629008690305
2005-08-29,0.03516111666538491
2005-08-30,0.04972698608013535
2005-08-31,0.09810043836037838
2005-09-01,0.03509959240175344
2005-09-02,0.06540029224025225
2005-09-06,0.06726140121510421
2005-09-07,0.02873183111589633
2005-09-08,0.029716219333999847
2005-09-09,0.03391525032684765
2005-09-12,0.03843728370376067
2005-09-13,0.04303622241021303
2005-09-14,0.07336768438052757
2005-09-15,0.03560716757671307
2005-09-16,0.05208028916403907
2005-09-19,0.03777589786972237
2005-09-20,0.0520187649004076
2005-09-21,0.03963700684457433
2005-09-22,0.023117742059524726
2005-09-23,0.058325001922633235
2005-09-26,0.04812735522571714
2005-09-27,0.06803045451049758
2005-09-28,0.10962085672537107
2005-09-29,0.05369530108436515
2005-09-30,0.022333307698223486
2005-10-03,0.022948550334538183
2005-10-04,0.041436591555794815
2005-10-05,0.04681996462354841
2005-10-06,0.03728370376067061
2005-10-07,0.023963700684457433
2005-10-10,0.029654695070368376
2005-10-11,0.03539183265400292
2005-10-12,0.025455664077520573
2005-10-13,0.034069060985926325
2005-10-14,0.041082827039913866
2005-10-17,0.020549104052910865
2005-10-18,0.04277474428977928
2005-10-19,0.030577559024840422
2005-10-20,0.10103822194878105
2005-10-21,0.03759132507882796
2005-10-24,0.04926555410289933
2005-10-25,0.029239406290855956
2005-10-26,0.03311543489963854
2005-10-27,0.05778666461585788
2005-10-28,0.04371298931015919
2005-10-31,0.044358994078289624
2005-11-01,0.02707067599784665
2005-11-02,0.04700453741444282
2005-11-03,0.033330769822348685
2005-11-04,0.030977466738444974
2005-11-07,0.021702683996000924
2005-11-08,0.025194185957086827
2005-11-09,0.028347304468199646
2005-11-10,0.026101668845651002
2005-11-11,0.0437591325078828
2005-11-14,0.036637698992540185
2005-11-15,0.07402907021456587
2005-11-16,0.032454049065600246
2005-11-17,0.03405367992001846
2005-11-18,0.029239406290855956
2005-11-21,0.039298623394601245
2005-11-22,0.023333076982234868
2005-11-23,0.027532107975082674
2005-11-25,0.030008459586249328
2005-11-28,0.03665308005844805
2005-11-29,0.05194185957086826
2005-11-30,0.057325232638621854
2005-12-01,0.05238791048219642
2005-12-02,0.03719141736522341
2005-12-05,0.030746750749826964
2005-12-06,0.03645312620164577
2005-12-07,0.03737599015611782
2005-12-08,0.02910097669768515
2005-12-09,0.04674305929400908
2005-12-12,0.06055525647927401
2005-12-13,0.046466200107667464
2005-12-14,0.07078366530800584
2005-12-15,0.03860647542874721
2005-12-16,0.02547104514342844
2005-12-19,0.020979773898331153
2005-12-20,0.02096439283242329
2005-12-21,0.022440975159578557
2005-12-22,0.030808275013458432
2005-12-27,0.028408828731831117
2005-12-28,0.022887026070906712
2005-12-29,0.022225640236868415
2005-12-30,0.041544259017149886
2006-01-03,0.03569945397216027
2006-01-04,0.028716450049988466
2006-01-05,0.03889871568099669
2006-01-06,0.039975390294547414
2006-01-09,0.036622317926632314
2006-01-10,0.05115742520956702
2006-01-11,0.039190955933246174
2006-01-12,0.03514573559947704
2006-01-13,0.03399215565638699
2006-01-17,0.06686149350149966
2006-01-18,0.04808121202799354
2006-01-19,0.0485272629393217
2006-01-20,0.055771744981927246
2006-01-23,0.059063293086210875
2006-01-24,0.09334768899484734
2006-01-25,0.058632623240790584
2006-01-26,0.09670076136276244
2006-01-27,0.04360532184880412
2006-01-30,0.05923248481119742
2006-01-31,0.06839960009228639
2006-02-01,0.037991232792432515
2006-02-02,0.05204952703222333
2006-02-03,0.04343613012381758
2006-02-06,0.06939936937629777
2006-02-07,0.11700376836114743
2006-02-08,0.06343151580404523
2006-02-09,0.05011151272783204
2006-02-10,0.13899869260939784
2006-02-13,0.062201030531415825
2006-02-14,0.07688994847342921
2006-02-15,0.13747596708451895
2006-02-16,0.03876028608782588
2006-02-17,0.05240329154810428
2006-02-21,0.05635622548642621
2006-02-22,0.05620241482734754
2006-02-23,0.0676920710605245
2006-02-24,0.08090440667538261
2006-02-27,0.08078135814811967
2006-02-28,0.05972467892024917
2006-03-01,0.051849573175421056
2006-03-02,0.04094439744674306
2006-03-03,0.026255479504729676
2006-03-06,0.05857109897715912
2006-03-07,0.06850726755364146
2006-03-08,0.041851880335307234
2006-03-09,0.0472044912712451
2006-03-10,0.030562177958932554
2006-03-13,0.030316080904406677
2006-03-14,0.03688379604706606
2006-03-15,0.04783511497346766
2006-03-16,0.07641313543028531
2006-03-17,0.024625086518495733
2006-03-20,0.0520187649004076
2006-03-21,0.038883334615088826
2006-03-22,0.035637929708528804
2006-03-23,0.07432131046681535
2006-03-24,0.04174421287395216
2006-03-27,0.03373067753595324
2006-03-28,0.05191109743905253
2006-03-29,0.04785049603937553
2006-03-30,0.05591017457509805
2006-03-31,0.039237099130969774
2006-04-03,0.058586480043066984
2006-04-04,0.03786818426516957
2006-04-05,0.04711220487579789
2006-04-06,0.06270860570637546
2006-04-07,0.040959778512650924
2006-04-10,0.05458740290702146
2006-04-11,0.054049065600246096
2006-04-12,0.04878874105975544
2006-04-17,0.07158348073521495
2006-04-20,0.08167345997077598
2006-05-18,0.009843882181035145
2006-05-25,0.013473813735291856
2006-06-01,0.019610859032530955
2006-06-05,0.0
2006-06-08,0.01584249788510344
2006-06-09,0.02711681919557025
2006-06-12,0.036683842190263785
2006-06-13,0.08594939629316312
2006-06-14,0.07322925478735677
2006-06-15,0.05575636391601938
2006-06-16,0.036683842190263785
2006-06-19,0.03022379450895947
2006-06-20,0.0321464277474429
2006-06-21,0.03320772129508575
2006-06-22,0.03800661385834038
2006-06-23,0.04037529800815196
2006-06-26,0.024148273475351843
2006-06-27,0.024840421441205875
2006-06-28,0.03090056140890564
2006-06-29,0.016211643466892255
2006-07-03,0.0
2006-07-06,0.014335153426132431
2006-07-13,0.019518572637083748
2006-07-17,0.043066984542028765
2006-07-20,0.017519034069060985
2006-07-27,0.01018226563100823
2006-08-03,0.015704068291932632
2006-08-07,0.0
2006-08-10,0.01195108821041298
2006-08-14,0.01255094978081981
2006-08-17,0.01445820195339537
2006-08-23,0.011412750903637622
2006-08-24,0.015042682457894332
2006-08-30,0.012274090594478197
2006-09-05,0.0
2006-09-19,0.15248788741059754
2006-09-25,0.011889563946781511
2006-09-26,0.018364992693993692
2006-10-05,0.020610628316542336
2006-10-12,0.013873721448896408
2006-10-16,0.2024148273475352
2006-10-19,0.010689840805967854
2006-10-26,0.013781435053449203
2006-11-02,0.020041528877951242
2006-11-09,0.018241944166730754
2006-11-13,0.0005844805044989618
2006-11-16,0.015304160578328079
2006-11-20,0.0753826040144582
2006-11-23,0.010151503499192494
2006-11-28,0.013935245712527878
2006-11-29,0.0205798661847266
2006-11-30,0.025670999000230715
2006-12-01,0.013273859878489579
2006-12-04,0.014781204337460586
2006-12-05,0.022394831961854957
2006-12-06,0.022225640236868415
2006-12-07,0.020902868568791817
2006-12-08,0.01731908021225871
2006-12-11,0.02345612550949781
2006-12-12,0.0349765438744905
2006-12-13,0.014473583019303238
2006-12-14,0.011197415980927479
2006-12-15,0.008844112897023764
2006-12-18,0.01564254402830116
2006-12-19,0.019503191571175884
2006-12-20,0.01904175959393986
2006-12-21,0.24205183419210952
2006-12-22,0.014827347535184188
2006-12-27,0.007352149503960625
2006-12-28,0.010197646696916095
2006-12-29,0.016150119203260788
2007-01-02,0.017242174882719372
2007-01-03,0.03539183265400292
2007-01-04,0.025870952857032992
2007-01-05,0.02196416211643467
2007-01-08,0.030316080904406677
2007-01-09,0.04571252787818196
2007-01-10,0.061939552410982084
2007-01-11,0.03368453433822964
2007-01-12,0.029946935322617857
2007-01-15,0.010074598169653157
2007-01-16,0.03337691302007229
2007-01-17,0.022517880489117896
2007-01-18,0.07735138045066522
2007-01-19,0.016749980773667614
2007-01-22,0.0177958932554026
2007-01-23,0.023702222564023687
2007-01-24,0.025732523263862186
2007-01-25,0.011105129585480274
2007-01-26,0.01636545412597093
2007-01-29,0.02390217642082596
2007-01-30,0.03242328693378451
2007-01-31,0.03728370376067061
2007-02-01,0.019610859032530955
2007-02-02,0.038037375990156115
2007-02-05,0.016688456510036146
2007-02-06,0.02136430054602784
2007-02-07,0.028178112743213104
2007-02-08,0.03856033223102361
2007-02-09,0.017657463662231792
2007-02-12,0.012566330846727678
2007-02-13,0.017103745289548566
2007-02-14,0.025855571791125125
2007-02-15,0.015719449357840497
2007-02-16,0.15413366146273938
2007-02-19,0.007490579097131431
2007-02-20,0.018180419903099286
2007-02-21,0.023702222564023687
2007-02-22,0.021318157348304237
2007-02-23,0.01867261401215104
2007-02-26,0.016119357071445052
2007-02-27,0.01939552410982081
2007-02-28,0.026809197877412906
2007-03-01,0.015796354687379836
2007-03-02,0.026347765900176883
2007-03-05,0.019318618780281474
2007-03-06,0.0219026378528032
2007-03-07,0.019149427055294932
2007-03-08,0.012566330846727678
2007-03-09,0.015181112051065138
2007-03-12,0.013596862262554795
2007-03-13,0.018180419903099286
2007-03-14,0.010320695224179036
2007-03-15,0.01719603168499577
2007-03-16,0.021979543182342538
2007-03-19,0.014165961701145889
2007-03-20,0.10091517342151811
2007-03-21,0.01905714065984773
2007-03-22,0.023840652157194494
2007-03-23,0.025932477120664463
2007-03-26,0.010074598169653157
2007-03-27,0.011828039683150042
2007-03-28,0.010151503499192494
2007-03-29,0.02356379297085288
2007-03-30,0.02700915173421518
2007-04-02,0.036253172344843494
2007-04-03,0.025240329154810427
2007-04-04,0.028408828731831117
2007-04-10,0.021579635468737982
2007-04-11,0.015734830423748365
2007-04-12,0.01688841036683842
2007-04-13,0.010551411212797047
2007-04-16,0.02207182957778974
2007-04-17,0.028131969545489504
2007-04-18,0.17897408290394523
2007-04-19,0.014627393678381912
2007-04-20,0.017426747673613782
2007-04-23,0.013673767592094132
2007-04-24,0.01965700223025456
2007-04-25,0.017211412750903637
2007-04-26,0.016934553564562024
2007-04-27,0.0212412520187649
2007-04-30,0.017088364223640698
2007-05-01,0.0260093824502038
2007-05-02,0.01879566253941398
2007-05-03,0.02991617319080212
2007-05-04,0.043743751441974926
2007-05-08,0.011751134353610705
2007-05-09,0.012350995924017534
2007-05-10,0.020825963239252482
2007-05-11,0.031715757902022614
2007-05-14,0.018595708682611706
2007-05-15,0.14196723832961625
2007-05-16,0.01696531569637776
2007-05-17,0.024025224948088904
2007-05-18,0.03596093209259402
2007-05-21,0.009151734215181112
2007-05-22,0.01064369760824425
2007-05-23,0.014181342767053757
2007-05-24,0.018472660155348767
2007-05-25,0.022241021302776283
2007-05-29,0.02036453126201646
2007-05-30,0.013658386526186264
2007-05-31,0.023363839114050603
2007-06-01,0.023071598861801122
2007-06-04,0.017472890871337382
2007-06-05,0.012151042067215258
2007-06-06,0.013612243328462663
2007-06-07,0.019703145427978158
2007-06-08,0.021133584557409827
2007-06-11,0.014089056371606552
2007-06-12,0.0198723371529647
2007-06-13,0.018534184418980235
2007-06-14,0.016288548796431594
2007-06-15,0.021133584557409827
2007-06-18,0.009813120049219411
2007-06-19,0.1813581481196647
2007-06-20,0.018426516957625164
2007-06-21,0.029070214565869414
2007-06-22,0.032392524801968775
2007-06-25,0.01756517726678459
2007-06-26,0.030193032377143735
2007-06-27,0.03137737445204953
2007-06-28,0.018488041221256635
2007-06-29,0.0321925709451665
2007-07-02,0.017457509805429518
2007-07-03,0.013027762823963701
2007-07-04,0.017718987925863263
2007-07-05,0.020902868568791817
2007-07-06,0.02314850419134046
2007-07-09,0.014858109666999924
2007-07-10,0.01564254402830116
2007-07-11,0.023656079366300084
2007-07-12,0.0377605168038145
2007-07-13,0.042651695762516345
2007-07-16,0.013643005460278397
2007-07-17,0.09324002153349227
2007-07-18,0.01807275244174421
2007-07-19,0.016165500269168652
2007-07-20,0.026993770668307313
2007-07-23,0.016319310928247326
2007-07-24,0.02171806506190879
2007-07-25,0.014688917942013381
2007-07-26,0.01833423056217796
2007-07-27,0.029162500961316618
2007-07-30,0.011443513035453356
2007-07-31,0.018887948934861187
2007-08-01,0.013473813735291856
2007-08-02,0.01362762439437053
2007-08-03,0.04197492886257018
2007-08-06,0.026516957625163425
2007-08-07,0.026086287779743138
2007-08-08,0.022810120741367377
2007-08-09,0.01968776436207029
2007-08-10,0.04255940936706914
2007-08-13,0.014765823271552719
2007-08-14,0.014842728601092056
2007-08-15,0.02577866646158579
2007-08-16,0.03697608244251327
2007-08-17,0.0541874951934169
2007-08-20,0.010320695224179036
2007-08-21,0.17322156425440283
2007-08-22,0.012366376989925402
2007-08-23,0.01867261401215104
2007-08-24,0.026024763516111667
2007-08-28,0.01184342074905791
2007-08-29,0.019626240098438823
2007-08-30,0.021395062677843576
2007-08-31,0.028824117511343537
2007-09-03,0.012474044451280473
2007-09-04,0.027701299700069213
2007-09-05,0.025840190725217257
2007-09-06,0.028347304468199646
2007-09-07,0.02125663308467277
2007-09-10,0.01968776436207029
2007-09-11,0.02427132200261478
2007-09-12,0.0212873952164885
2007-09-13,0.020026147812043375
2007-09-14,0.026270860570637544
2007-09-17,0.010443743751441975
2007-09-18,0.012981619626240098
2007-09-19,0.21391986464662002
2007-09-20,0.02660924402061063
2007-09-21,0.021794970391448128
2007-09-24,0.018195800969007154
2007-09-25,0.025947858186572328
2007-09-26,0.04088287318311159
2007-09-27,0.04642005690994386
2007-09-28,0.023932938552641697
2007-10-01,0.02843959086364685
2007-10-02,0.03099284780435284
2007-10-03,0.02522494808890256
2007-10-04,0.014027532107975083
2007-10-05,0.01778051218949473
2007-10-08,0.017842036453126202
2007-10-09,0.016688456510036146
2007-10-10,0.018211182034915018
2007-10-12,0.034069060985926325
2007-10-15,0.014781204337460586
2007-10-16,0.16942244097515957
2007-10-17,0.02041067445974006
2007-10-18,0.024009843882181036
2007-10-19,0.030193032377143735
2007-10-22,0.0185034222871645
2007-10-23,0.01807275244174421
2007-10-24,0.021564254402830114
2007-10-25,0.020518341921095133
2007-10-29,0.010597554410520649
2007-10-30,0.017042221025917095
2007-10-31,0.023056217795893254
2007-11-01,0.03366915327232177
2007-11-02,0.04631238944858879
2007-11-05,0.019333999846189342
2007-11-06,0.0198723371529647
2007-11-07,0.024132892409443975
2007-11-08,0.010935937860493732
2007-11-09,0.022148734907329076
2007-11-12,0.02420979773898331
2007-11-13,0.021687302930093057
2007-11-14,0.01648850265323387
2007-11-15,0.02148734907329078
2007-11-16,0.03477659001768823
2007-11-19,0.04028301161270476
2007-11-20,0.13710682150273015
2007-11-21,0.033238483426901486
2007-11-22,0.026286241636545412
