date,Copper_Open,Copper_High,Copper_Low,Copper_Close,Copper_Volumn
2004-03-05,0.08790249680496244,0.09833416210840377,0.08855620400913473,0.09839132061354283,0.006731224043204582
2004-03-08,0.09513419157756928,0.09435604177026355,0.08842933265668612,0.08991146028183065,0.009995477864928503
2004-03-09,0.08977276269442973,0.08876181004475385,0.08119766556711494,0.0791869310387829,0.009522472932162776
2004-03-10,0.08341385867024095,0.08925907508702138,0.0838619639685359,0.08492330714552937,0.006876764022517114
2004-03-11,0.08540880895233939,0.09721531576330183,0.08804871859934027,0.09502431724653947,0.010395712808037964
2004-03-12,0.0966304042891431,0.09696668324216808,0.0919817305252474,0.09016086793864572,0.009834344316403915
2004-03-15,0.09413671643652007,0.10243659870711089,0.09769094138543517,0.09839132061354283,0.006102283418318285
2004-03-16,0.10286462392070073,0.10616608652411735,0.10530322253235219,0.10637236563162489,0.0062946041052669875
2004-03-17,0.1042361522396434,0.10554450522128295,0.10251205277848262,0.09963835889761816,0.006289406248862969
2004-03-18,0.10286462392070073,0.10604177026355047,0.1060644506470439,0.10612295797480982,0.007017106145425627
2004-03-19,0.11022100308593871,0.10989557434112382,0.11025120527784826,0.10761940391570021,0.006180251264378571
2004-03-22,0.10972226551541411,0.10865241173545499,0.10504947982745497,0.10275595460780645,0.005951545582601735
2004-03-23,0.1016177799943892,0.10256091496767777,0.09642222786094899,0.09913954358398804,0.011674385483426634
2004-03-24,0.10099435803123344,0.10442565887618101,0.10466886577010912,0.10362888140665918,0.005915160587773602
2004-03-25,0.10099435803123344,0.10119343610144207,0.09832529814767825,0.09539842873176206,0.008597254492247398
2004-03-26,0.09762787943019233,0.10243659870711089,0.10035523978685613,0.1017583239805462,0.0056084870599364825
2004-03-29,0.10099435803123344,0.1051715564395823,0.10340015224562293,0.10350417757825166,0.003544938067540946
2004-03-30,0.10535831177332378,0.10641471904525111,0.10340015224562293,0.10113480483850855,0.005863182023733413
2004-03-31,0.10224120195754496,0.10566882148184982,0.10441512306521188,0.10462651203391944,0.00852968235899515
2004-04-01,0.10498425859543031,0.10927399303828941,0.10860187769601624,0.10899114602818306,0.009371735096446225
2004-04-02,0.11059505626383218,0.11163600198906017,0.10454199441766049,0.10419004863449308,0.00633618695649914
2004-04-05,0.10473488981016801,0.10467429139731477,0.09325044404973357,0.09215612919316624,0.010338536387593756
2004-04-06,0.09101960662074125,0.09659373446046743,0.09312357269728495,0.09714428232946752,0.007105469704293949
2004-04-07,0.0935132944733643,0.09622078567876678,0.09451915757421975,0.09153261005112857,0.007879950308492778
2004-04-08,0.09413671643652007,0.0939830929885629,0.09388480081197666,0.09115849856590598,0.005899567018561545
2004-04-13,0.08578286213023285,0.08751864743908504,0.08538442019791931,0.08492330714552937,0.005577299921512368
2004-04-14,0.08665565287865092,0.09037792143212332,0.08627251966505962,0.08941264496820052,0.005488936362644046
2004-04-15,0.09101960662074125,0.09000497265042268,0.08919056077137782,0.0877914951989026,0.005769620608461071
2004-04-16,0.08727907484180668,0.09932869219293884,0.08944430347627506,0.09701957850105998,0.0072510096836064806
2004-04-19,0.09850067017861039,0.10318249627051218,0.10175082466379091,0.10213243546576879,0.005639674198360596
2004-04-20,0.1016177799943892,0.1009448035803083,0.09451915757421975,0.09277964833520388,0.00960563863462708
2004-04-21,0.0835385430628721,0.08254599701640974,0.0704136006089825,0.0714552936775159,0.02028723354488609
2004-04-22,0.06732957202082229,0.07409249129786176,0.07015985790408526,0.07033295922184811,0.007162646124738158
2004-04-23,0.07481063557869144,0.07458975634012929,0.07396599847754377,0.0710811821922933,0.005546112783088255
2004-04-26,0.07231694772606839,0.073843858776728,0.07295102765795483,0.0718294051627385,0.006201042689994646
2004-04-27,0.07294036968922415,0.07297364495275982,0.07358538442019792,0.07357525876044395,0.003243462396107845
2004-04-28,0.06732957202082229,0.0676280457483839,0.056838365896980464,0.0547449806709066,0.011024653432924261
2004-04-29,0.05673139864717434,0.0612879164594729,0.05962953565085004,0.06122957974809826,0.005748829182844995
2004-04-30,0.06059661481874006,0.06452013923421183,0.06204009134737376,0.0637236563162489,0.004678070763617084
2004-05-04,0.06795299398397806,0.069617105917454,0.06939862978939355,0.06933532859458785,0.004620894343172876
2004-05-05,0.06919983791028958,0.07160616608652412,0.07142857142857142,0.07083177453547825,0.006497320505023729
2004-05-06,0.07107010379975687,0.07508702138239681,0.07320477036285207,0.0722035166479611,0.008722003045943852
2004-05-07,0.06919983791028958,0.06887120835405271,0.06026389241309312,0.058111984037909965,0.005452551367815913
2004-05-10,0.058601664536641625,0.058925907508702136,0.05138289774168993,0.05013093901982791,0.012240951831464704
2004-05-11,0.053364920046133225,0.058925907508702136,0.054681552905353974,0.056740241925427114,0.007905939590512872
2004-05-12,0.05361428883139553,0.06041770263550472,0.05582339507739152,0.058860207008355155,0.00700151257621357
2004-05-13,0.056107976684018575,0.0591745400298359,0.057092108601877696,0.05486968449931413,0.005800807746885185
2004-05-14,0.055110501542969356,0.058925907508702136,0.056838365896980464,0.056490834268612046,0.0060399091414700574
2004-05-17,0.05486113275770706,0.05594231725509697,0.04859172798782035,0.04638982416760194,0.009486087937334643
2004-05-18,0.04214332470932951,0.047613127797115865,0.04440497335701599,0.04763686245167727,0.006060700567086134
2004-05-19,0.048252859948255976,0.05855295872700149,0.05087541233189546,0.056490834268612046,0.010712782048683122
2004-05-20,0.05885103332190393,0.05818000994530084,0.05430093884800812,0.055867315126574384,0.008352955241258505
2004-05-21,0.061095352389264675,0.06650919940328195,0.06407003298655163,0.06509539842873176,0.010915498448439863
2004-05-24,0.06271624949346966,0.07110890104425659,0.06571936056838366,0.06846240179573512,0.006502518361427747
2004-05-25,0.06857641594713382,0.07023868722028842,0.06914488708449631,0.06709065968325227,0.0066116733459121455
2004-05-26,0.06496056856083039,0.07011437095972153,0.06648058868307537,0.06821299413892007,0.01042170209005806
2004-05-27,0.07107010379975687,0.0786921929388364,0.074219741182441,0.07893752338196783,0.010244974972321415
2004-05-28,0.07767837660920794,0.07981103928393835,0.08056330880487186,0.07893752338196783,0.004516937215092496
2004-06-01,0.08017206446183099,0.08478368970661362,0.08348134991119005,0.08417508417508418,0.008389340236086638
2004-06-02,0.08790249680496244,0.09000497265042268,0.07739152499365644,0.07569522384337199,0.00689755544813319
2004-06-03,0.0701973130513388,0.07819492789656887,0.07231667089571175,0.07519640852974187,0.007287394678434613
2004-06-04,0.07294036968922415,0.07235206364992541,0.068256787617356,0.06946003242299538,0.007926731016128948
2004-06-07,0.07668090146815873,0.07881650919940328,0.07891398122303983,0.07906222721037535,0.007890346021300815
2004-06-08,0.07817711417973255,0.07720039781203382,0.07231667089571175,0.0714552936775159,0.009527670788566795
2004-06-09,0.06757894080608459,0.06887120835405271,0.05518903831514844,0.0574884648958723,0.01180433189352711
2004-06-10,0.055110501542969356,0.055196419691695676,0.046308043643745245,0.053497942386831275,0.01267237391299828
2004-06-11,0.05486113275770706,0.05395325708602685,0.05163664044658716,0.05150268113231076,0.004407782230608098
2004-06-14,0.04937501948193635,0.05246146195922426,0.050114184217203754,0.05062975433345804,0.006201042689994646
2004-06-15,0.04900096630404289,0.062033814022874195,0.046688657701091096,0.05848609552313256,0.010385317095229928
2004-06-16,0.05922508649979739,0.058925907508702136,0.054554681552905354,0.055368499812944255,0.007084678278677873
2004-06-17,0.05810292696611702,0.06327697662854301,0.06026389241309312,0.0609801720912832,0.00730298824764667
2004-06-18,0.058601664536641625,0.0626553953257086,0.06026389241309312,0.05910961466517022,0.008254195969582144
2004-06-21,0.06171877435242044,0.06240676280457484,0.06064450647043897,0.06023194912083801,0.0033630130934002816
2004-06-22,0.05959913967769084,0.05942317255096967,0.05163664044658716,0.051066217732884396,0.007781191036816417
2004-06-23,0.05299086686823977,0.06016907011437096,0.05328596802841918,0.055368499812944255,0.007282196822030595
2004-06-24,0.05984850846295315,0.06787667826951765,0.06089824917533621,0.06696595585484474,0.007926731016128948
2004-06-25,0.06720488762819114,0.06638488314271507,0.06343567622430855,0.06347424865943384,0.006975523294193474
2004-06-28,0.06732957202082229,0.06638488314271507,0.06470438974879472,0.06434717545828657,0.005915160587773602
2004-06-29,0.06333967145662542,0.06240676280457484,0.05645775183963461,0.055119092156129194,0.009927905731676257
2004-06-30,0.05648202986191204,0.06452013923421183,0.058741436183709715,0.06347424865943384,0.017615535353220333
2004-07-01,0.065459306131355,0.0689955246146196,0.06635371733062674,0.06846240179573512,0.011934278303627584
2004-07-02,0.065459306131355,0.06862257583291895,0.06660746003552398,0.06734006734006734,0.006159459838762494
2004-07-05,0.06882578473239612,0.07322227747389358,0.07168231413346866,0.07407407407407407,0.005904764874965564
2004-07-06,0.07181821015554378,0.07260069617105917,0.06724181679776707,0.06584362139917696,0.009059863712205086
2004-07-07,0.06882578473239612,0.07620586772749875,0.07104795737122557,0.07581992767177953,0.015292093540623847
2004-07-08,0.07156884137028148,0.07483838886126305,0.07168231413346866,0.07519640852974187,0.012355304672353122
2004-07-09,0.0754340575418472,0.08316757831924415,0.07650342552651611,0.08149395186432223,0.009678408624283345
2004-07-12,0.08017206446183099,0.08441074092491298,0.08284699314894697,0.07943633869559795,0.00807227099544148
2004-07-13,0.08029674885446214,0.0827946295375435,0.08056330880487186,0.0789998752961716,0.007188635406758253
2004-07-14,0.07892522053551947,0.08074341123818995,0.07942146663283431,0.08105748846489587,0.008675222338307682
2004-07-15,0.07992269567656869,0.08229736449527598,0.08259325044404973,0.08292804589100886,0.0057280377572289185
2004-07-16,0.08129422399551137,0.08758080556936847,0.0846231920832276,0.08679386457164234,0.008290580964410278
2004-07-19,0.08790249680496244,0.08901044256588762,0.08741436183709718,0.08542212245915949,0.010021467146948598
2004-07-20,0.085907546522864,0.0856539035305818,0.08145140827201218,0.08018456166604315,0.010868717740803693
2004-07-21,0.07979801128393753,0.08043262058677275,0.0778990104034509,0.07687991021324354,0.005993128433833887
2004-07-22,0.078551167357626,0.08136499254102436,0.08056330880487186,0.08130689612171094,0.005785214177673127
2004-07-23,0.0780524297871014,0.07757334659373447,0.07168231413346866,0.0714552936775159,0.014288907254648183
2004-07-26,0.06907515351765843,0.07347090999502735,0.07130170007612281,0.07133058984910837,0.009382130809254263
2004-07-27,0.06857641594713382,0.07011437095972153,0.06698807409286983,0.06509539842873176,0.010634814202622838
2004-07-28,0.06832704716187152,0.07819492789656887,0.07066734331387972,0.07407407407407407,0.015463622801956473
2004-07-29,0.08129422399551137,0.08130283441074093,0.08024613042375031,0.0804339693228582,0.010452889228482174
2004-07-30,0.07979801128393753,0.08515663848831427,0.08246637909160112,0.08417508417508418,0.008945510871316668
2004-08-02,0.08653096848601977,0.0856539035305818,0.08589190560771377,0.08442449183189923,0.00766164033952398
2004-08-03,0.08279043670708519,0.08441074092491298,0.08335447855874144,0.08305274971941638,0.008841553743236289
2004-08-04,0.0835385430628721,0.08378915962207857,0.08195889368180664,0.08242923057737872,0.009376932952850244
2004-08-05,0.085907546522864,0.0870213823968175,0.08183202232935803,0.08080808080808081,0.013810704465478437
2004-08-06,0.08104485521024905,0.08130283441074093,0.08195889368180664,0.07993515400922808,0.007838367457260626
2004-08-09,0.08141890838814252,0.08068125310790651,0.07282415630550622,0.07195410899114603,0.02042237781139058
2004-08-10,0.07231694772606839,0.0744654400795624,0.07510784064958133,0.07419877790248161,0.008701211620327777
2004-08-11,0.07418721361553568,0.07881650919940328,0.07599594011672164,0.07781518892630004,0.01129494196593325
2004-08-12,0.07730432343131448,0.0794380905022377,0.07954833798528292,0.07868811572515276,0.006668849766356354
2004-08-13,0.07780306100183909,0.08963202386872203,0.07954833798528292,0.08928794113979299,0.015104970710079163
2004-08-16,0.08815186559022474,0.09186971655892591,0.08919056077137782,0.08604564160119715,0.015006211438402802
2004-08-17,0.08777781241233129,0.08938339134758827,0.0875412331895458,0.0850480109739369,0.007053491140253759
2004-08-18,0.08665565287865092,0.08590253605171556,0.07853336716569399,0.07731637361266991,0.014522810792829037
2004-08-19,0.07618216389763412,0.08316757831924415,0.07802588175589951,0.08168100760693353,0.008747992327963947
2004-08-20,0.08229169913656058,0.08167578319244156,0.08030956609997462,0.07781518892630004,0.012194171123828533
2004-08-23,0.07892522053551947,0.07794629537543511,0.07396599847754377,0.07133058984910837,0.011242963401893059
2004-08-24,0.07294036968922415,0.07577076081551468,0.07586906876427303,0.07413642598827784,0.010769958469127332
2004-08-25,0.07418721361553568,0.07322227747389358,0.07130170007612281,0.07045766305025564,0.01236570038516116
2004-08-26,0.07343910725974877,0.07570860268523123,0.07536158335447855,0.07382466641725902,0.00786955459568474
2004-08-27,0.07418721361553568,0.07981103928393835,0.07663029687896473,0.0776904850978925,0.011009059863712206
2004-08-31,0.07917458932078177,0.08130283441074093,0.08081705150976909,0.08018456166604315,0.0054785406498360075
2004-09-01,0.07979801128393753,0.07968672302337146,0.08132453691956357,0.07893752338196783,0.007136656842718063
2004-09-02,0.078551167357626,0.07819492789656887,0.07548845470692718,0.07369996258885148,0.002635313196837624
2004-09-03,0.07206757894080608,0.07173048234709099,0.07104795737122557,0.06983414390821799,0.007666838195927999
2004-09-06,0.07107010379975687,0.0730979612133267,0.07358538442019792,0.07257762813318369,0.004002349431094616
2004-09-07,0.07169352576291263,0.07881650919940328,0.07333164171530068,0.07650579872802095,0.010198194264685243
2004-09-08,0.07755369221657679,0.07732471407260069,0.07485409794468409,0.07407407407407407,0.007261405396414519
2004-09-09,0.07643153268289642,0.07570860268523123,0.07548845470692718,0.07606933532859458,0.00792153315972493
2004-09-10,0.07605747950500297,0.08192441571357534,0.07777213905100229,0.08074572889387704,0.01793780245026951
2004-09-13,0.07967332689130638,0.08068125310790651,0.08208576503425527,0.0804339693228582,0.006019117715853982
2004-09-14,0.08042143324709329,0.08242168075584286,0.07980208069018016,0.07831400423993017,0.010250172828725434
2004-09-15,0.0783017985723637,0.08018398806563899,0.08018269474752601,0.0780645965831151,0.007438132514151164
2004-09-16,0.08042143324709329,0.08490800596718051,0.08348134991119005,0.0850480109739369,0.0231928352747327
2004-09-17,0.08690502166391322,0.08602685231228245,0.08563816290281655,0.08405038034667664,0.010395712808037964
2004-09-20,0.08603223091549515,0.08801591248135256,0.08868307536158336,0.08829031051253274,0.0057904120340771465
2004-09-21,0.08977276269442973,0.09522625559423173,0.09325044404973357,0.09452550193290934,0.0141017844241035
2004-09-22,0.09949814531965961,0.09995027349577325,0.09680284191829484,0.09652076318742986,0.014377270813516505
2004-09-23,0.09725382625229886,0.09870711089010442,0.09832529814767825,0.0986407282703579,0.007703223190756132
2004-09-24,0.09850067017861039,0.0982098458478369,0.09807155544278102,0.09602194787379972,0.011352118386377457
2004-09-27,0.09787724821545463,0.10119343610144207,0.10149708195889368,0.10125950866691608,0.01160161549377037
2004-09-28,0.10348804588385649,0.10243659870711089,0.1008627251966506,0.09876543209876543,0.004532530784304553
2004-09-29,0.09937346092702846,0.1057931377424167,0.1016239533113423,0.10587355031799477,0.008966302296932745
2004-09-30,0.10722857766279106,0.10865241173545499,0.10784064958132454,0.10680882903105125,0.01098826843809613
2004-10-01,0.1066051556996353,0.10740924912978618,0.10746003552397869,0.10649706946003243,0.00940292223487034
2004-10-04,0.10847542158910259,0.10815514669318747,0.10543009388480082,0.1050629754333458,0.009215799404325657
2004-10-05,0.10598173373647954,0.10616608652411735,0.1075869068764273,0.10450180820551191,0.0064245505153674625
2004-10-06,0.10722857766279106,0.11238189955246146,0.11075869068764273,0.11185933408155631,0.012292930395504893
2004-10-07,0.11358748168697984,0.1148682247637991,0.11507231667089571,0.11285696470881657,0.009169018696689485
2004-10-08,0.11608116953960287,0.1254351069119841,0.11925907130170008,0.12520264372116224,0.010000675721332522
2004-10-11,0.1259312365574639,0.1284808552958727,0.12496828216188785,0.12457912457912458,0.011726364047466825
2004-10-12,0.11807611982170133,0.11859771258080556,0.11481857396599848,0.1188427484723781,0.010504867792522363
2004-10-13,0.11196658458277485,0.11238189955246146,0.07802588175589951,0.08405038034667664,0.03176410048496
2004-10-14,0.08316448988497865,0.08291894579811039,0.06660746003552398,0.07544581618655692,0.034836033619735224
2004-10-15,0.07730432343131448,0.08664843361511686,0.07739152499365644,0.08592093777278963,0.019341223679354633
2004-10-18,0.08815186559022474,0.08751864743908504,0.08183202232935803,0.08143159995011846,0.012334513246737046
2004-10-19,0.07979801128393753,0.08627548483341621,0.0823395077391525,0.08436213991769548,0.013223346691824291
2004-10-20,0.08104485521024905,0.08441074092491298,0.07980208069018016,0.08199276717795237,0.014252522259820051
2004-10-21,0.08303980549234749,0.08751864743908504,0.08627251966505962,0.08529741863075196,0.007724014616372208
2004-10-22,0.08416196502602787,0.08478368970661362,0.0831007358538442,0.08267863823419379,0.007131458986314044
2004-10-25,0.08603223091549515,0.0856539035305818,0.07929459528038568,0.07594463150018706,0.008909125876488537
2004-10-26,0.07792774539447024,0.08105420188960716,0.08018269474752601,0.08118219229330341,0.008186623836329898
2004-10-27,0.08017206446183099,0.08291894579811039,0.08056330880487186,0.08217982292056367,0.006601277633104108
2004-10-28,0.08079548642498675,0.08061909497762307,0.07612281146917026,0.07619403915700212,0.01838481810101514
2004-10-29,0.07605747950500297,0.09286424664346096,0.07904085257548846,0.09240553684998129,0.01955433579191941
2004-11-01,0.0887752875533805,0.09000497265042268,0.08944430347627506,0.08604564160119715,0.0064297483717714815
2004-11-02,0.08777781241233129,0.08963202386872203,0.08944430347627506,0.08829031051253274,0.005899567018561545
2004-11-03,0.09002213147969203,0.09236698160119344,0.09210860187769601,0.09153261005112857,0.006346582669307177
2004-11-04,0.09164302858389702,0.09721531576330183,0.09502664298401421,0.09652076318742986,0.008773981609984043
2004-11-05,0.0966304042891431,0.10069617105917454,0.09807155544278102,0.10125950866691608,0.011689979052638692
2004-11-08,0.1018671487796515,0.10355544505221283,0.10301953818827708,0.10094774909589724,0.012402085379989292
2004-11-09,0.09974751410492191,0.10467429139731477,0.10213143872113677,0.10437710437710437,0.011113016991792585
2004-11-10,0.10448552102490571,0.10479860765788165,0.10276579548337986,0.10213243546576879,0.008550473784611226
2004-11-11,0.10261525513543843,0.10647687717553456,0.10530322253235219,0.10556179074697593,0.008352955241258505
2004-11-12,0.10560768055858608,0.10964694181999006,0.10936310581070795,0.10911584985659059,0.010847926315187616
2004-11-15,0.11034568747856988,0.1100198906016907,0.10910936310581071,0.10761940391570021,0.008134645272289708
2004-11-16,0.09825130139334809,0.10405271009448036,0.10187769601623953,0.10013717421124829,0.009517275075758757
2004-11-17,0.10336336149122534,0.11039283938339135,0.10707942146663284,0.10998877665544332,0.011211776263468946
2004-11-18,0.11321342850908638,0.11723023371456986,0.11710225831007358,0.11709689487467265,0.017761075332532864
2004-11-19,0.11408621925750444,0.11673296867230233,0.11545293072824156,0.11672278338945005,0.007682431765140056
2004-11-22,0.11283937533119291,0.11300348085529588,0.11228114691702613,0.1126075570520015,0.009735585044727555
2004-11-23,0.11221595336803715,0.1177274987568374,0.11583354478558741,0.1157251527621898,0.009590045065415023
2004-11-24,0.11720332907328325,0.12008950770760815,0.12116214158842933,0.11934156378600823,0.009735585044727555
2004-11-25,0.12219070477852935,0.12388115365489806,0.1253488962192337,0.12146152886893628,0.005343396383331514
2004-11-26,0.12281412674168511,0.12207856787667827,0.11672164425272774,0.11722159870308019,0.012989443153643438
2004-11-29,0.11720332907328325,0.12344604674291397,0.1209083988835321,0.12108741738371367,0.01057763778217863
2004-11-30,0.12343754870484087,0.12294878170064645,0.1224308551129155,0.11896745230078563,0.012292930395504893
2004-12-01,0.1199463857111686,0.12195425161611138,0.1238264399898503,0.12133682504052874,0.011981059011263754
2004-12-02,0.12181665160063589,0.12170561909497762,0.10847500634356762,0.10587355031799477,0.021461949092194378
2004-12-03,0.10473488981016801,0.10989557434112382,0.10657193605683836,0.10736999625888514,0.017132134707646567
2004-12-06,0.10847542158910259,0.10865241173545499,0.10822126363867039,0.10587355031799477,0.006663651909952335
2004-12-07,0.10735326205542221,0.10989557434112382,0.10213143872113677,0.1015712682379349,0.015271302115007771
2004-12-08,0.09912409214176615,0.09808552958727002,0.09223547323014464,0.09028557176705325,0.02794367602800605
2004-12-09,0.09500950718493813,0.09448035803083044,0.09325044404973357,0.09159496196533233,0.015811879181025744
2004-12-10,0.0935132944733643,0.09497762307309796,0.09445572189799543,0.09502431724653947,0.007531693929423506
2004-12-13,0.09787724821545463,0.10318249627051218,0.10149708195889368,0.10337947374984412,0.010161809269857111
2004-12-14,0.10174246438702035,0.10492292391844853,0.10441512306521188,0.10362888140665918,0.007521298216615468
2004-12-15,0.10623110252174184,0.10890104425658877,0.10847500634356762,0.1085546826287567,0.01528169782781581
2004-12-16,0.11321342850908638,0.11300348085529588,0.11101243339253997,0.11011348048385085,0.008399735948894677
2004-12-17,0.10909884355225835,0.11176031824962705,0.11228114691702613,0.11123581493951865,0.005073107850322527
2004-12-20,0.11396153486487329,0.11673296867230233,0.11735600101497082,0.11672278338945005,0.005213449973231039
2004-12-21,0.1170786446806521,0.12158130283441074,0.11735600101497082,0.11834393315874797,0.011736759760274863
2004-12-22,0.1246843926311524,0.12549726504226752,0.1120274042121289,0.11584985659059734,0.018270465260126725
2004-12-23,0.11433558804276675,0.11611138736946792,0.11228114691702613,0.11472752213492954,0.008737596615155909
2004-12-24,0.1170786446806521,0.11797613127797116,0.11862471453945699,0.11890510038658186,0.004740445040465312
2004-12-29,0.12244007356379165,0.1225758329189458,0.12306521187515859,0.1227085671530116,0.004932765727414015
2004-12-30,0.12306349552694741,0.12357036300348086,0.12369956863740167,0.12432971692230951,0.006289406248862969
2004-12-31,0.1259312365574639,0.1266782695176529,0.12814006597310326,0.1258261628631999,0.005052316424706451
