date,NKY
2003-04-16,0.051907555936087445
2003-04-17,0.04828194054469221
2003-04-18,0.05159403684164142
2003-04-21,0.05754775185404366
2003-04-22,0.04630261517734607
2003-04-23,0.04648644565039477
2003-04-24,0.050338701351028074
2003-04-25,0.040576170030596465
2003-04-28,0.03480817416048655
2003-04-30,0.04888127825134413
2003-05-01,0.050887674544515954
2003-05-02,0.05365142720439178
2003-05-06,0.06475491368781562
2003-05-07,0.06640498105035197
2003-05-08,0.06148059077573945
2003-05-09,0.06907367069163069
2003-05-12,0.07341509172636967
2003-05-13,0.07147228063106739
2003-05-14,0.0749128064365848
2003-05-15,0.06726306644338399
2003-05-16,0.06687840747409378
2003-05-19,0.061957794537968576
2003-05-20,0.06323894184157842
2003-05-21,0.06065964921116585
2003-05-22,0.0627466287254001
2003-05-23,0.07112602460306472
2003-05-26,0.0738054167033908
2003-05-27,0.06706412661638611
2003-05-28,0.07423729240377235
2003-05-29,0.0831253698643936
2003-05-30,0.08621963964190835
2003-06-02,0.09394177862278241
2003-06-03,0.09503217033278354
2003-06-04,0.09461477442993672
2003-06-05,0.10087067652132307
2003-06-06,0.10896929023809832
2003-06-09,0.11128983518213066
2003-06-10,0.10917200740358347
2003-06-11,0.11554374787524707
2003-06-12,0.11732539252842451
2003-06-13,0.12123116052429457
2003-06-16,0.11236637665101172
2003-06-17,0.12452751791088001
2003-06-18,0.12830296772893818
2003-06-19,0.12940720968005948
2003-06-20,0.13002921141763513
2003-06-23,0.1310837184120069
2003-06-24,0.11736694325178483
2003-06-25,0.11818536659070022
2003-06-26,0.11762820916382319
2003-06-27,0.12900114579267447
2003-06-30,0.12768222510419164
2003-07-01,0.1399824983316755
2003-07-02,0.15973483083819143
2003-07-03,0.1617846665239672
2003-07-04,0.15693267523702797
2003-07-07,0.17250978960224628
2003-07-08,0.17902947583132922
2003-07-09,0.1848358746427268
2003-07-10,0.18261165183012057
2003-07-11,0.16244884854131783
2003-07-14,0.17002115309552887
2003-07-15,0.16972966847559212
2003-07-16,0.16878344518452296
2003-07-17,0.15385603303912068
2003-07-18,0.15567356240792737
2003-07-22,0.15304453482076527
2003-07-23,0.16118910615580265
2003-07-24,0.16469321715918966
2003-07-25,0.1632458669621385
2003-07-28,0.1753270545573589
2003-07-29,0.1749745029652107
2003-07-30,0.16227949786580376
2003-07-31,0.15790722856675182
2003-08-01,0.16095805895166268
2003-08-04,0.15095566663728743
2003-08-05,0.14653555105072968
2003-08-06,0.14284194356656302
2003-08-07,0.13916848188766195
2003-08-08,0.14306984298863026
2003-08-11,0.15315974364462798
2003-08-12,0.1580079575930799
2003-08-13,0.1698398408481384
2003-08-14,0.17995807154279092
2003-08-15,0.17681028947003938
2003-08-18,0.18748127069666712
2003-08-19,0.19636620037521565
2003-08-20,0.20379244784125103
2003-08-21,0.20823900479721993
2003-08-22,0.2031068609058058
2003-08-25,0.20282167185001446
2003-08-26,0.20634278087659436
2003-08-27,0.20485828685108473
2003-08-28,0.19958449276639678
2003-08-29,0.20703403381977056
2003-09-01,0.22759723498822734
2003-09-02,0.22885005225318242
2003-09-03,0.2304623462308458
2003-09-04,0.226134775437227
2003-09-05,0.2263752659875852
2003-09-08,0.22845217259918665
2003-09-09,0.24345324284509143
2003-09-10,0.23931579808866674
2003-09-11,0.21980017879402175
2003-09-12,0.23028103398345523
2003-09-16,0.24124916583775077
2003-09-17,0.24773863335893534
2003-09-18,0.25045894662620716
2003-09-19,0.24448445625212478
2003-09-22,0.21531584845317994
2003-09-24,0.21702761234434226
2003-09-25,0.2049243902746126
2003-09-26,0.2054532176628348
2003-09-29,0.19985834980672618
2003-09-30,0.19919605645861924
2003-10-01,0.20814771911711008
2003-10-02,0.22277168507069925
2003-10-03,0.23005943012553362
2003-10-06,0.23200161166442124
2003-10-07,0.2370500245527002
2003-10-08,0.21954017199481252
2003-10-09,0.2188627692927564
2003-10-10,0.23489127560720724
2003-10-14,0.2462478437692802
2003-10-15,0.2420625527253498
2003-10-16,0.24994459903551958
2003-10-17,0.25074665390765666
2003-10-20,0.25854182143261856
2003-10-21,0.25034562647158815
2003-10-22,0.24141222094911932
2003-10-23,0.20650583598796288
2003-10-24,0.20653983203434867
2003-10-27,0.21399503909545342
2003-10-28,0.22072436761058162
2003-10-29,0.2319436924742826
2003-10-30,0.22919504916835595
2003-10-31,0.22063497059971546
2003-11-04,0.2387901184825172
2003-11-05,0.23813349114214133
2003-11-06,0.22017602397350824
2003-11-07,0.22500346256028
2003-11-10,0.21716926253761606
2003-11-11,0.19843995920474441
2003-11-12,0.1996474484078518
2003-11-13,0.20666385464801504
2003-11-14,0.19592299265937219
2003-11-17,0.17198536910892587
2003-11-18,0.17892433991009932
2003-11-19,0.16114251898112594
2003-11-20,0.17695068055048419
2003-11-21,0.17614044144495788
2003-11-25,0.1828999886679846
2003-11-26,0.1945234887498269
2003-11-27,0.19569131589881766
2003-11-28,0.1917370720590272
2003-12-01,0.21079374472746507
2003-12-02,0.21122687954067562
2003-12-03,0.20595371501240226
2003-12-04,0.21247591946714345
2003-12-05,0.20891703705569054
2003-12-08,0.18826003198146588
2003-12-09,0.19322975031792605
2003-12-10,0.1797748706261568
2003-12-11,0.19013611009682577
2003-12-12,0.1960866773271553
2003-12-15,0.21630236335478026
2003-12-16,0.20250437541708116
2003-12-17,0.1912378338222888
2003-12-18,0.191953009909218
2003-12-19,0.2033190214175093
2003-12-22,0.2088572291963083
2003-12-24,0.2087791642009041
2003-12-25,0.20840646680349031
2003-12-26,0.21168393749763917
2003-12-29,0.21692247642311235
2003-12-30,0.22800392843202677
2004-01-05,0.23735472985734254
2004-01-06,0.2366508857858753
2004-01-07,0.2331146674053462
2004-01-08,0.2381404162627013
2004-01-09,0.2461609649840722
2004-01-13,0.23889777262940537
2004-01-14,0.23973634177358635
2004-01-15,0.2272805681117085
2004-01-16,0.23937119905314722
2004-01-19,0.2506484431069868
2004-01-20,0.25485199128693925
2004-01-21,0.24851172863600304
2004-01-22,0.24840533360194414
2004-01-23,0.25270583346973724
2004-01-26,0.24663628007705773
2004-01-27,0.24383034713740703
2004-01-28,0.23907341886906483
2004-01-29,0.234475768373604
2004-01-30,0.2347382933984715
2004-02-02,0.23430515858526083
2004-02-03,0.22581810856070814
2004-02-04,0.2135625338386573
2004-02-05,0.2146548142179021
2004-02-06,0.21442313745734756
2004-02-09,0.21075219400410478
2004-02-10,0.208409614585563
2004-02-12,0.21431863109253224
2004-02-13,0.22051535488095092
2004-02-16,0.21995064277709922
2004-02-17,0.22954571209126046
2004-02-18,0.22801463089107413
2004-02-19,0.23286158572669693
2004-02-20,0.23077712443812096
2004-02-23,0.24011155739665827
2004-02-24,0.22595724052832372
2004-02-25,0.22687639289356717
2004-02-26,0.2367327281197669
2004-02-27,0.25100036514272045
2004-03-01,0.2654297981642136
2004-03-02,0.27112035859533373
2004-03-03,0.27051661399378
2004-03-04,0.2736562118331424
2004-03-05,0.2821867012502991
2004-03-08,0.2800191385150024
2004-03-09,0.28185618413266017
2004-03-10,0.2756361667569031
2004-03-11,0.26706160839072796
2004-03-12,0.2586072952997318
2004-03-15,0.26837486307147984
2004-03-16,0.26361478702106506
2004-03-17,0.27586406617897036
2004-03-18,0.27884942269676793
2004-03-19,0.2747088301582705
2004-03-22,0.26841326601276744
2004-03-23,0.2660574659095202
2004-03-24,0.27133944422759726
2004-03-25,0.281785044257816
2004-03-26,0.296878029740245
2004-03-29,0.29357852457158684
2004-03-30,0.2920323340174513
2004-03-31,0.29339910099344
2004-04-01,0.2913864091361227
2004-04-02,0.299729920298158
2004-04-05,0.30869291497211065
2004-04-06,0.31633447073192233
2004-04-07,0.3125520957933041
2004-04-08,0.31714596895027763
2004-04-09,0.30486458241523023
2004-04-12,0.31400511199808623
2004-04-13,0.31936389619873834
2004-04-14,0.3174978909860113
2004-04-15,0.2987509600735322
2004-04-16,0.3002719683710857
2004-04-19,0.29647259540927456
2004-04-20,0.3083114037848932
2004-04-21,0.3078102768789111
2004-04-22,0.31006408884300124
2004-04-23,0.31891313380592035
2004-04-26,0.3216347061860213
2004-04-27,0.31414235529645806
2004-04-28,0.3115869858097985
2004-04-30,0.2963202427569535
2004-05-06,0.2843303408418429
2004-05-07,0.27598745923622214
2004-05-10,0.24110247919316055
2004-05-11,0.24251772201306962
2004-05-12,0.2580299920675892
2004-05-13,0.2373503229624407
2004-05-14,0.23889462484733254
2004-05-17,0.21720136991475802
2004-05-18,0.23017275028015263
2004-05-19,0.24633031565958627
2004-05-20,0.23967590435778957
2004-05-21,0.2527838984651415
2004-05-24,0.25476007605041484
2004-05-25,0.24602749902418758
2004-05-26,0.2579361881618212
2004-05-27,0.25881378980370434
2004-05-28,0.26785044257815943
2004-05-31,0.26324208962365125
2004-06-01,0.2670439808111205
2004-06-02,0.2636179348031377
2004-06-03,0.2500642147542841
2004-06-04,0.2564227345412422
2004-06-07,0.27605671044182273
2004-06-08,0.2812197025975498
2004-06-09,0.2766749348409111
2004-06-10,0.2846218254617796
2004-06-11,0.28152755568426485
2004-06-14,0.279314035330706
2004-06-15,0.27276916684504104
2004-06-16,0.28876115888744786
2004-06-17,0.2866319990934387
2004-06-18,0.27241535614006374
2004-06-21,0.2861447224285768
2004-06-22,0.2849554903614913
2004-06-23,0.2849107918560582
2004-06-24,0.2952097052416867
2004-06-25,0.29749184724443156
2004-06-28,0.30401782903766006
2004-06-29,0.30255411037383056
2004-06-30,0.3024319764294079
2004-07-01,0.3047701489530477
2004-07-02,0.2937831304063157
2004-07-05,0.2824649651855302
2004-07-06,0.2782821923672581
2004-07-07,0.2725903728233087
2004-07-08,0.2686474609989801
2004-07-09,0.2750248674783748
2004-07-12,0.28501907555936096
2004-07-13,0.28667732715528643
2004-07-14,0.2708143941778623
2004-07-15,0.2741189357978368
2004-07-16,0.275809924327319
2004-07-20,0.26462711373566195
2004-07-21,0.27567519925460526
2004-07-22,0.2663061406932676
2004-07-23,0.2601547449666965
2004-07-26,0.25840583724707566
2004-07-27,0.2503468855844173
2004-07-28,0.26122750909709025
2004-07-29,0.25571700180053136
2004-07-30,0.26887095352614554
2004-08-02,0.2623525264098916
2004-08-03,0.25721093917225923
2004-08-04,0.248992080180305
2004-08-05,0.2521946336611223
2004-08-06,0.24663439140781404
2004-08-09,0.2426134145880813
2004-08-10,0.24543697510733933
2004-08-11,0.2514750506792913
2004-08-12,0.2501284295085683
2004-08-13,0.23307563490764413
2004-08-16,0.22870714294707947
2004-08-17,0.23110953022500344
2004-08-18,0.23414965815086694
2004-08-19,0.2422879339217588
2004-08-20,0.2413820022412208
2004-08-23,0.24590410596693568
2004-08-24,0.24743770539278026
2004-08-25,0.2565467571549087
2004-08-26,0.2565033177623047
2004-08-27,0.26155613754548546
2004-08-30,0.25997846917062245
2004-08-31,0.2535104065675326
2004-09-01,0.2563786655922238
2004-09-02,0.2579777388851815
2004-09-03,0.2497771370292492
2004-09-06,0.2637457347552915
2004-09-07,0.2671812241094925
2004-09-08,0.26593785019075566
2004-09-09,0.25912416111607756
2004-09-10,0.25360106269122773
2004-09-13,0.26429596706160846
2004-09-14,0.26696969315420355
2004-09-15,0.25834477027486435
2004-09-16,0.2571347628460987
2004-09-17,0.253554475516551
2004-09-21,0.25345248737739395
2004-09-22,0.24958323365356772
2004-09-24,0.24176099520278013
2004-09-27,0.2395046650130318
2004-09-28,0.23675035569937422
2004-09-29,0.23489505294569452
2004-09-30,0.23725400083101447
2004-10-01,0.24742763249014746
2004-10-04,0.26596555067299577
2004-10-05,0.2661040530841969
2004-10-06,0.27262310975686527
2004-10-07,0.27068470555646496
2004-10-08,0.2703548179952406
2004-10-12,0.2610663426549653
2004-10-13,0.260699940821697
2004-10-14,0.25052001359841863
2004-10-15,0.24728787096611735
2004-10-18,0.24619684969970165
2004-10-19,0.2524445675576989
2004-10-20,0.24094383097669386
2004-10-21,0.2350921041034487
2004-10-22,0.23936679215824527
2004-10-25,0.2269028342629783
2004-10-26,0.22774077385074473
2004-10-27,0.22896777930270337
2004-10-28,0.2391143400360107
2004-10-29,0.23397086412913462
2004-11-01,0.2316597625313204
2004-11-02,0.24129827123808562
2004-11-04,0.2449786580375468
2004-11-05,0.25225003462560286
2004-11-08,0.2473432719305977
2004-11-09,0.2461496329686104
2004-11-10,0.24804396821999217
2004-11-11,0.23872401505898946
2004-11-12,0.24961911836919706
2004-11-15,0.2626880799788469
2004-11-16,0.2585443396582768
2004-11-17,0.2566267108195566
2004-11-18,0.2535500686216492
2004-11-19,0.25357650999106035
2004-11-22,0.23887951549338335
2004-11-24,0.24032371790836177
2004-11-25,0.2420871054255172
2004-11-26,0.2378948892610267
2004-11-29,0.2469693154203548
2004-11-30,0.2420184837763312
2004-12-01,0.23477858500900267
2004-12-02,0.24666586922854156
2004-12-03,0.25307601264149276
2004-12-06,0.24722554488107676
2004-12-07,0.24040556024225326
2004-12-08,0.24467017539441716
2004-12-09,0.2342988630211153
2004-12-10,0.23305045265106203
2004-12-13,0.23509336321627783
2004-12-14,0.24304654940129186
2004-12-15,0.24562017602397346
2004-12-16,0.24359992948968165
2004-12-17,0.25329195049168357
2004-12-20,0.25487213709220485
2004-12-21,0.25628863902494303
2004-12-22,0.26154669419926724
2004-12-24,0.2713702924919102
2004-12-27,0.271173241334156
2004-12-28,0.2750626408632477
2004-12-29,0.2723826192065071
2004-12-30,0.27913146397048644
2005-01-04,0.28095654801626774
2005-01-05,0.2759056169023307
2005-01-06,0.279351808715579
2005-01-07,0.2756361667569031
2005-01-11,0.28235668148222764
2005-01-12,0.27690472293222196
2005-01-13,0.27091323453494665
2005-01-14,0.2759603883103965
2005-01-17,0.2790269576056711
2005-01-18,0.2750078694551819
2005-01-19,0.27387970436030773
2005-01-20,0.2662891426700747
2005-01-21,0.2633680009065613
2005-01-24,0.2665862932977424
2005-01-25,0.2657943113282381
2005-01-26,0.2720684705556465
2005-01-27,0.2698486546379421
2005-01-28,0.26854358419057933
2005-01-31,0.27276224172448094
2005-02-01,0.2725614132282394
2005-02-02,0.27399302451492674
2005-02-03,0.27287304365344184
2005-02-04,0.27105047783331865
2005-02-07,0.2798302715906373
2005-02-08,0.27923659989171634
2005-02-09,0.2781613175356644
2005-02-10,0.2832109895367724
2005-02-14,0.2881618211807961
2005-02-15,0.2890614572971884
2005-02-16,0.2862404150035885
2005-02-17,0.28504677604160106
2005-02-18,0.2899195426902205
2005-02-21,0.28934664635297974
2005-02-22,0.285990481107012
2005-02-23,0.2798504173959029
2005-02-24,0.28180015361176514
2005-02-25,0.28980181564069957
2005-02-28,0.2949862127145214
2005-03-01,0.2975000314778208
2005-03-02,0.2995888996612986
2005-03-03,0.30228025333350117
2005-03-04,0.30332468742524016
2005-03-07,0.3066178970297529
2005-03-08,0.30419725261580693
2005-03-09,0.3092198536910893
2005-03-10,0.30281222850379624
2005-03-11,0.30652535223681393
2005-03-14,0.3018892988000655
2005-03-15,0.3000535122952368
2005-03-16,0.3033328716586294
2005-03-17,0.29718336460130196
2005-03-18,0.30375026756147616
2005-03-22,0.3013680260888178
2005-03-23,0.29489303836516795
2005-03-24,0.29532428450913484
2005-03-25,0.29627680336434953
2005-03-28,0.2982410193777464
2005-03-29,0.2861233175104821
2005-03-30,0.28398660303949835
2005-03-31,0.2904754410042685
2005-04-01,0.29391785547902943
2005-04-04,0.29038667354981684
2005-04-05,0.29710844738797043
2005-04-06,0.3004356530388688
2005-04-07,0.299417660316541
2005-04-08,0.30343171201571373
2005-04-11,0.2953035091474547
2005-04-12,0.29056043112023267
2005-04-13,0.2884967451933368
2005-04-14,0.28381599325115525
2005-04-15,0.27169829138389096
2005-04-18,0.2444857153649539
2005-04-19,0.2525075231991539
2005-04-20,0.2539378753730122
2005-04-21,0.2473785270898125
2005-04-22,0.2512540763777843
2005-04-25,0.25300550232306324
2005-04-26,0.2506169652862593
2005-04-27,0.24870248422961183
2005-04-28,0.2489215698618753
2005-05-02,0.24849410105639572
2005-05-06,0.2604594502713388
2005-05-09,0.25914682514700144
2005-05-10,0.2584001712393447
2005-05-11,0.2559600105765478
2005-05-12,0.2532680273479307
2005-05-13,0.25145301620478216
2005-05-16,0.245038465896929
2005-05-17,0.2373685800984626
2005-05-18,0.23799939562584205
2005-05-19,0.2532189219475957
2005-05-20,0.25070888052278373
2005-05-23,0.2583491771697662
2005-05-24,0.2567752861333904
2005-05-25,0.24926971455912167
2005-05-26,0.2501202452751792
2005-05-27,0.26046952317397165
2005-05-30,0.2651282406416439
2005-05-31,0.26577416552297256
2005-06-01,0.26911585097140556
2005-06-02,0.26599199204240687
2005-06-03,0.2672511048715075
2005-06-06,0.26539832034348604
2005-06-07,0.26205096888732204
2005-06-08,0.2660536885710329
2005-06-09,0.25848956825021085
2005-06-10,0.26751425945278956
2005-06-13,0.2679725765225822
2005-06-14,0.2695093237304995
2005-06-15,0.2745432568212437
2005-06-16,0.27457473464197124
2005-06-17,0.2807223530300551
2005-06-20,0.27879087395021473
2005-06-21,0.27913020485765727
2005-06-22,0.28281562810843486
2005-06-23,0.2846709308621146
2005-06-24,0.28217033278352077
2005-06-27,0.27444252779491574
2005-06-28,0.28070976190176405
2005-06-29,0.2847143702547186
2005-06-30,0.2851279888190781
2005-07-01,0.2880315030029841
2005-07-04,0.28938001284295084
2005-07-05,0.28718600873824307
2005-07-06,0.28635688294028033
2005-07-07,0.2855139069011974
2005-07-08,0.2839935281600584
2005-07-11,0.29084310195036583
2005-07-12,0.2919353823296105
2005-07-13,0.2899019151106131
2005-07-14,0.2964757431913474
2005-07-15,0.29612445071202836
2005-07-19,0.2965122574633913
2005-07-20,0.2980553002354541
2005-07-21,0.2978903564548419
2005-07-22,0.2921185832462447
2005-07-25,0.29637438460860477
2005-07-26,0.29482000982108003
2005-07-27,0.3009342617191927
2005-07-28,0.302396721270193
2005-07-29,0.3049961597058713
2005-08-01,0.3079752206595233
2005-08-02,0.30755215874894554
2005-08-03,0.31017111343347475
2005-08-04,0.3039706123065688
2005-08-05,0.2966155047153775
2005-08-08,0.29740245023356543
2005-08-09,0.30504148776771883
2005-08-10,0.3174915954218658
2005-08-11,0.327894385615895
2005-08-12,0.32779113836390883
2005-08-15,0.32746817592324445
2005-08-16,0.3311901134460659
2005-08-17,0.3285113509021544
2005-08-18,0.3306675816219892
2005-08-19,0.32968295538963244
2005-08-22,0.33980496342277233
2005-08-23,0.34109051762128406
2005-08-24,0.34293700658516013
2005-08-25,0.3368240137998766
2005-08-26,0.33898465141461326
2005-08-29,0.33082245249996856
2005-08-30,0.339844625476889
2005-08-31,0.3373553594137571
2005-09-01,0.34323352765641324
2005-09-02,0.3490902909809748
2005-09-05,0.35128618375492626
2005-09-06,0.34905440626534545
2005-09-07,0.34956812429961853
2005-09-08,0.3449282935243827
2005-09-09,0.3548847282204959
2005-09-12,0.3677522317774896
2005-09-13,0.3680997469183214
2005-09-14,0.3638376499918158
2005-09-15,0.37344027398295165
2005-09-16,0.3716712204580653
2005-09-20,0.383625867213961
2005-09-21,0.38664773800380253
2005-09-22,0.3843051585852609
2005-09-26,0.3989908210674758
2005-09-27,0.3937913146397049
2005-09-28,0.4017155412296496
2005-09-29,0.4131312876946903
2005-09-30,0.41042797245061124
2005-10-03,0.40734188690648576
2005-10-04,0.4207866936956221
2005-10-05,0.4177050150463983
2005-10-06,0.39690573022248526
2005-10-07,0.38861006534795584
2005-10-11,0.4093205827174173
2005-10-12,0.4034675967313431
2005-10-13,0.40255473993024515
2005-10-14,0.40074791302048585
2005-10-17,0.39947306128102145
2005-10-18,0.39644804270910716
2005-10-19,0.38242467357499904
2005-10-20,0.38626307903451224
2005-10-21,0.38686052807192056
2005-10-24,0.3809571775726823
2005-10-25,0.3919391596680979
2005-10-26,0.3991412850505534
2005-10-27,0.4005300865010514
2005-10-28,0.3960891955528136
2005-10-31,0.4124551441054633
2005-11-01,0.42890923055615016
2005-11-02,0.4306039964241196
2005-11-04,0.442010299542942
2005-11-07,0.4411062565316478
2005-11-08,0.4395405497286612
2005-11-09,0.44177358633107117
2005-11-10,0.44232004129890073
2005-11-11,0.44699009078203494
2005-11-14,0.4445335616524597
2005-11-15,0.44300562823434614
2005-11-16,0.44798541947343906
2005-11-17,0.4631526926127851
2005-11-18,0.47645710832147675
2005-11-21,0.48006509613326454
2005-11-22,0.4818209289734453
2005-11-24,0.48397778924969465
2005-11-25,0.4866036690547841
2005-11-28,0.499361629795646
2005-11-29,0.49563213759585
2005-11-30,0.49213495171302296
2005-12-01,0.5083995416829302
2005-12-02,0.5267259289104897
2005-12-05,0.5348919051636217
2005-12-06,0.5268379899522796
2005-12-07,0.5306959116606439
2005-12-08,0.5117273768902432
2005-12-09,0.5256210574029538
2005-12-12,0.54668916281588
2005-12-13,0.549217461376714
2005-12-14,0.5294317623802269
2005-12-15,0.5162022638848668
2005-12-16,0.5110795633396709
2005-12-19,0.5248297049898641
2005-12-20,0.5405547651125018
2005-12-21,0.5604682640611425
2005-12-22,0.5594483826695711
2005-12-26,0.5699179058435426
2005-12-27,0.5612130292995555
2005-12-28,0.5753912693116431
2005-12-29,0.5848088037169011
2005-12-30,0.5701546190554135
2006-01-04,0.5859004545397314
2006-01-05,0.5899189131338058
2006-01-06,0.5900977071555381
2006-01-10,0.5709680059430126
2006-01-11,0.5860295136047141
2006-01-12,0.5911666939474446
2006-01-13,0.5917811410080458
2006-01-16,0.5800134725072714
2006-01-17,0.5509229297037308
2006-01-18,0.5216630362246761
2006-01-19,0.5440185845053576
2006-01-20,0.5440443963183541
2006-01-23,0.5228887825638056
2006-01-24,0.5410351166568036
2006-01-25,0.5411679530602738
2006-01-26,0.5562785661223103
2006-01-27,0.5921418768335831
2006-01-30,0.597842510167336
2006-01-31,0.6040493068583875
2006-02-01,0.5933638458342252
2006-02-02,0.6078726029639515
2006-02-03,0.604667531257476
2006-02-06,0.6102151823824932
2006-02-07,0.6085298598607423
2006-02-08,0.5803062162400373
2006-02-09,0.5908191788066127
2006-02-10,0.5793713249644301
2006-02-13,0.555437478752471
2006-02-14,0.5747780813638711
2006-02-15,0.5589107414915451
2006-02-16,0.5658887447904207
2006-02-17,0.5450995328691405
2006-02-20,0.5277539945354504
2006-02-21,0.556525352236814
2006-02-22,0.5494012918497627
2006-02-23,0.5691895090719079
2006-02-24,0.5695552813487617
2006-02-27,0.5752867629468277
2006-02-28,0.5760724493521865
2006-03-01,0.5609020284307676
2006-03-02,0.5574583548431775
2006-03-03,0.5419448256758288
2006-03-06,0.5569169363266643
2006-03-07,0.5458908852822302
2006-03-08,0.539687865929666
2006-03-09,0.5654631646541847
2006-03-10,0.5704190327495247
2006-03-13,0.5858985658704877
2006-03-14,0.5781455786253007
2006-03-15,0.5832248397778925
2006-03-16,0.5691964341924679
2006-03-17,0.584527391999597
2006-03-20,0.6024741567091827
2006-03-22,0.5943327331562182
2006-03-23,0.5939480741869279
2006-03-24,0.5984494025509626
2006-03-27,0.6040669344379949
2006-03-28,0.606593973886
2006-03-29,0.6222176754258949
2006-03-30,0.6289495221666813
2006-03-31,0.6298510469523174
2006-04-03,0.6470788582364867
2006-04-04,0.6445354503217033
2006-04-05,0.6414550307853086
2006-04-06,0.6569011974163006
2006-04-07,0.6615624331096309
2006-04-10,0.6548394001586483
2006-04-11,0.6524187557447023
2006-04-12,0.6363285529016255
2006-04-13,0.6386327293788797
2006-04-14,0.6408154014681255
2006-04-17,0.6261177774140341
2006-04-18,0.6407549640523288
2006-04-19,0.6481371425693456
2006-04-20,0.6460854182143261
2006-04-21,0.6515266743052844
2006-04-24,0.6207061104745597
2006-04-25,0.6242247012754814
2006-04-26,0.6296162224096902
2006-04-27,0.6333060525553695
2006-04-28,0.620191762883872
2006-05-01,0.621418138779416
2006-05-02,0.6357758023696504
2006-05-08,0.6444573853262989
2006-05-09,0.6381139748932901
2006-05-10,0.6230688356983669
2006-05-11,0.6174160486521196
2006-05-12,0.6010249178428878
2006-05-15,0.5937932033089485
2006-05-16,0.5731129046473855
2006-05-17,0.5825090341345488
2006-05-18,0.5686279447501291
2006-05-19,0.572925926392264
2006-05-22,0.554191586608076
2006-05-23,0.5379068508329032
2006-05-24,0.5572971884010527
2006-05-25,0.5438593067324763
2006-05-26,0.5612986489719344
2006-05-29,0.5578310522405913
2006-05-30,0.554291056521575
2006-05-31,0.5296048903942282
2006-06-01,0.5318971052996059
2006-06-02,0.549875347829919
2006-06-05,0.5422577152138602
2006-06-06,0.5244129386434319
2006-06-07,0.5062282016091462
2006-06-08,0.47708099872829607
2006-06-09,0.4844978028481132
2006-06-12,0.48967086790647313
2006-06-13,0.4509902922400877
2006-06-14,0.4567167373868372
2006-06-15,0.4668651867893882
2006-06-16,0.4925876027750847
2006-06-19,0.4913920751438537
2006-06-20,0.4780492564938744
2006-06-21,0.4777879905818361
2006-06-22,0.5087262814620819
2006-06-23,0.5079928482391308
2006-06-26,0.5097782702307954
2006-06-27,0.5110002392314374
2006-06-28,0.4930138124677353
2006-06-29,0.5078109064353257
2006-06-30,0.5319877614233012
2006-07-03,0.5361705342415735
2006-07-04,0.5403810075420858
2006-07-05,0.5331688092569975
2006-07-06,0.5204177736366956
2006-07-07,0.5195496153410307
2006-07-10,0.5349863386258042
2006-07-11,0.5300134725072714
2006-07-12,0.5158799310006169
2006-07-13,0.506350335553569
2006-07-14,0.4904408154014681
2006-07-18,0.4647549136878156
2006-07-19,0.4687223782123116
2006-07-20,0.49683710857329927
2006-07-21,0.4889311391193765
2006-07-24,0.4872464461540399
2006-07-25,0.500513718034273
2006-07-26,0.49288538295916695
2006-07-27,0.5115019956938341
