date,Nickel_Open,Nickel_High,Nickel_Low,Nickel_Close,Nickel_Volumn
2004-01-14,0.15604547020323803,0.16316088686753838,0.12223515715948778,0.13418929667083285,0.0029560541773377674
2004-01-15,0.14571133310368584,0.14724275156338829,0.1420256111757858,0.1432791728212703,0.0019367251506695717
2004-01-16,0.15260075783672064,0.15974985787379192,0.15017462165308498,0.1625951596409499,0.0010957787036683104
2004-01-19,0.16867608221380181,0.16770892552586697,0.15017462165308498,0.146119759118282,0.0014270606373354739
2004-01-20,0.14571133310368584,0.16498010233086982,0.15017462165308498,0.16941256675377797,0.0014270606373354739
2004-01-21,0.1709725571248134,0.16770892552586697,0.16239813736903377,0.16668560390864676,0.0007007887058343845
2004-01-22,0.16867608221380181,0.16316088686753838,0.16414435389988358,0.16202704238154755,0.00045869806200068806
2004-01-23,0.16293489493627283,0.16202387720295622,0.16647264260768335,0.16600386319736393,1.2741612833352447e-05
2004-01-26,0.16408313239177863,0.15974985787379192,0.16181606519208383,0.1569139870469265,0.0004714396748340405
2004-01-27,0.16040877253416005,0.15747583854462763,0.15832363213038417,0.15577775252812182,0.0007262719315010894
2004-01-28,0.15374899529222644,0.16202387720295622,0.15250291036088476,0.16600386319736393,0.0017965674095026948
2004-01-29,0.16523136984728443,0.1642978965321205,0.16181606519208383,0.1593000795364163,0.0017965674095026948
2004-01-30,0.16408313239177863,0.16998294485503126,0.16763678696158324,0.1750937393478014,0.0005861141903342125
2004-02-02,0.18704788150189458,0.18135304150085277,0.16414435389988358,0.16600386319736393,0.0036058764318387423
2004-02-03,0.16293489493627283,0.16884593519044913,0.16530849825378346,0.1671400977161686,0.0011849699935017775
2004-02-04,0.1721207945803192,0.1665719158612848,0.1670547147846333,0.16486762867855925,0.0005861141903342125
2004-02-05,0.1698243196693076,0.1642978965321205,0.1670547147846333,0.1654357459379616,0.0009301377368347286
2004-02-06,0.16523136984728443,0.16498010233086982,0.1658905704307334,0.1699806840131803,0.001261419670501892
2004-02-09,0.1709725571248134,0.17225696418419556,0.17578579743888242,0.17168503579138733,0.001286902896168597
2004-02-10,0.1709725571248134,0.17566799317794202,0.17578579743888242,0.17338938756959438,0.0018985003121695144
2004-02-11,0.1721207945803192,0.16884593519044913,0.16996507566938301,0.1682763322349733,0.0017328593453359326
2004-02-12,0.1721207945803192,0.17566799317794202,0.1769499417927823,0.1782751960004545,0.001032070639501548
2004-02-13,0.17556550694683662,0.17680500284252415,0.17927823050058206,0.17736620838541076,0.0009173961240013761
2004-02-16,0.179010219313354,0.17737350767481525,0.18277066356228172,0.17736620838541076,0.00057337257750086
2004-02-17,0.1801584567688598,0.17680500284252415,0.17927823050058206,0.17850244290421544,0.00057337257750086
2004-02-18,0.1824549316798714,0.18135304150085277,0.18218859138533178,0.17963867742302012,0.0004714396748340405
2004-02-19,0.1801584567688598,0.17623649801023308,0.1820721769499418,0.17918418361549823,0.0006753054801676797
2004-02-20,0.18084739924216328,0.17566799317794202,0.17229336437718276,0.17054880127258265,0.002892346113171005
2004-02-23,0.161786657480767,0.1563388288800455,0.14435389988358557,0.14600613566640155,0.004383114814673242
2004-02-24,0.14662992306809047,0.15065378055713474,0.1420256111757858,0.1540734007499148,0.0029560541773377674
2004-02-25,0.15719370765874383,0.1586128482092098,0.1548311990686845,0.15634586978752416,0.0014652854758355313
2004-02-26,0.15260075783672064,0.15747583854462763,0.1548311990686845,0.1564594932394046,0.0008154632213345566
2004-02-27,0.15949018256975542,0.15406480955088117,0.15832363213038417,0.1564594932394046,0.0004204732235006307
2004-03-01,0.15949018256975542,0.16145537237066515,0.15948777648428406,0.16202704238154755,0.0023317151485034975
2004-03-02,0.1612125387530141,0.15747583854462763,0.1548311990686845,0.15236904897170775,0.0018475338608361046
2004-03-03,0.14915604547020322,0.14724275156338829,0.14435389988358557,0.14214293830246563,0.002089624504669801
2004-03-04,0.14341485819267424,0.1404206935758954,0.1210710128055879,0.12396318600159073,0.004497789330173413
2004-03-05,0.12274658399356987,0.13018760659465606,0.12689173457508732,0.1307805931144188,0.0016564096683358179
2004-03-08,0.12963600872660466,0.1273450824332007,0.13038416763678695,0.12850812407680945,0.0007390135443344418
2004-03-09,0.12504305890458148,0.12279704377487209,0.12689173457508732,0.12339506874218839,0.0009556209625014334
2004-03-10,0.12848777127109887,0.1245025582717453,0.12572759022118743,0.1262356550392001,0.0005606309646675077
2004-03-11,0.12963600872660466,0.1245025582717453,0.12339930151338765,0.12396318600159073,0.0018093090223360473
2004-03-12,0.12332070272132277,0.11824900511654349,0.11757857974388825,0.12055448244517668,0.0021023661175031535
2004-03-15,0.11700539671604088,0.11313246162592382,0.10710128055878929,0.11600954436995796,0.0032491112725048735
2004-03-16,0.12045010908255828,0.1381466742467311,0.12048894062863795,0.14214293830246563,0.0015927016041690557
2004-03-17,0.14571133310368584,0.14951677089255258,0.1420256111757858,0.14100670378366095,0.002140590956003211
2004-03-18,0.14571133310368584,0.14440022740193292,0.14493597206053552,0.1489603454152937,0.0008664296726679663
2004-03-19,0.15145252038121484,0.14781125639567935,0.15250291036088476,0.1489603454152937,0.0005096645133340978
2004-03-22,0.15260075783672064,0.15065378055713474,0.14551804423748546,0.1432791728212703,0.001516251927168941
2004-03-23,0.13721437593294294,0.1404206935758954,0.13527357392316647,0.1432791728212703,0.0016309264426691132
2004-03-24,0.14800780801469743,0.14951677089255258,0.1478463329452852,0.15350528349051243,0.001516251927168941
2004-03-25,0.15374899529222644,0.14837976122797045,0.14551804423748546,0.144415407340075,0.0009683625753347858
2004-03-26,0.14111838328166265,0.144968732234224,0.14551804423748546,0.1500965799340984,0.00043321483633398315
2004-03-29,0.14800780801469743,0.144968732234224,0.1459837019790454,0.1475968639927281,0.000942879349668081
2004-03-30,0.15030428292570905,0.144968732234224,0.14551804423748546,0.14271105556186797,0.0019876916020029815
2004-03-31,0.14341485819267424,0.1404206935758954,0.13969732246798602,0.14555164185887967,0.0029815374030044725
2004-04-01,0.14456309564818004,0.1586128482092098,0.1478463329452852,0.1569139870469265,0.005351477390008027
2004-04-02,0.161786657480767,0.15736213757816941,0.15715948777648428,0.1529371662311101,0.0021533325688365633
2004-04-05,0.15260075783672064,0.14951677089255258,0.1420256111757858,0.14271105556186797,0.0016436680555024655
2004-04-06,0.14284073946492135,0.14837976122797045,0.14551804423748546,0.15236904897170775,0.002459131276837022
2004-04-07,0.15202663910896774,0.14667424673109722,0.1478463329452852,0.1432791728212703,0.0008664296726679663
2004-04-08,0.14571133310368584,0.1404206935758954,0.1420256111757858,0.14100670378366095,0.0007899799956678517
2004-04-13,0.13882190837065106,0.13416714042069358,0.12456344586728754,0.12055448244517668,0.0024718728896703747
2004-04-14,0.12274658399356987,0.12393405343945424,0.12339930151338765,0.12225883422338371,0.002115107730336506
2004-04-15,0.12504305890458148,0.12109152927799886,0.11583236321303841,0.11475968639927281,0.003121695144171349
2004-04-16,0.11011597198300609,0.12109152927799886,0.10942956926658906,0.12532666742415635,0.00396264159117261
2004-04-19,0.12619129636008727,0.12222853894258101,0.11757857974388825,0.11487330985115328,0.0013506109603353593
2004-04-20,0.1157423355149845,0.11768050028425242,0.11757857974388825,0.119418247926372,0.0029687957901711197
2004-04-21,0.11585715926053508,0.11131324616259239,0.10942956926658906,0.10976025451653221,0.0022170406330033255
2004-04-22,0.10667125961648868,0.10858442296759523,0.0989522700814901,0.1012384956254971,0.0025610641795038415
2004-04-23,0.0997818348834539,0.10176236498010233,0.10128055878928988,0.09998863765481196,0.0035549099805053325
2004-04-26,0.0986335974279481,0.09721432632177374,0.09662398137369034,0.09328485399386434,0.0006370806416676223
2004-04-27,0.09461476633367781,0.08982376350198977,0.0890570430733411,0.0877173048517214,0.0023826815998369073
2004-04-28,0.08657710414513721,0.08357021034678795,0.07217694994179279,0.0705601636177707,0.002013174827669686
2004-04-29,0.07681708577333793,0.07902217168845935,0.0779976717112922,0.08260424951710033,0.0006370806416676223
2004-04-30,0.08370651050637272,0.0801591813530415,0.08090803259604191,0.08078627428701284,0.0018985003121695144
2004-05-04,0.08141003559536113,0.08072768618533258,0.07625145518044238,0.0755595955005113,0.0014398022501688264
2004-05-05,0.07222413595131473,0.07845366685616828,0.07566938300349244,0.08362686058402455,0.0013378693475020068
2004-05-06,0.08026179813985532,0.08527572484366117,0.07683352735739232,0.07794568799000114,0.003338302562338341
2004-05-07,0.07681708577333793,0.07390562819783968,0.07450523864959255,0.07612771275991365,0.0004841812876673929
2004-05-10,0.07452061086232632,0.06992609437180217,0.06635622817229336,0.0705601636177707,0.0017073761196692277
2004-05-11,0.06992766104030314,0.06878908470722,0.06868451688009314,0.06828769458016135,0.0014270606373354739
2004-05-12,0.06763118612929153,0.07220011370096646,0.0710128055878929,0.07680945347119646,0.001261419670501892
2004-05-13,0.07452061086232632,0.06992609437180217,0.07217694994179279,0.07146915123281446,0.001974949989169629
2004-05-14,0.06992766104030314,0.06992609437180217,0.07217694994179279,0.07396886717418476,0.0017965674095026948
2004-05-17,0.07245378344241589,0.06992609437180217,0.06868451688009314,0.06715146006135667,0.001057553865168253
2004-05-18,0.06303823630726835,0.06992609437180217,0.06635622817229336,0.07499147824110897,0.003771517398672324
2004-05-19,0.07337237340682053,0.07447413303013076,0.07334109429569266,0.07726394727871833,0.0029560541773377674
2004-05-20,0.07555402457228155,0.07504263786242182,0.07334109429569266,0.07874105215316442,0.0010830370908349578
2004-05-21,0.08026179813985532,0.08641273450824331,0.08265424912689173,0.09044426769685263,0.004230215460673012
2004-05-24,0.09059593523940751,0.09494030699260944,0.0919674039580908,0.092716736734462,0.001974949989169629
2004-05-25,0.0917441726949133,0.09209778283115407,0.09429569266589057,0.09442108851266902,0.002000433214836334
2004-05-26,0.0928924101504191,0.09152927799886298,0.09545983701979045,0.09294398363822293,0.0019367251506695717
2004-05-27,0.09518888506143071,0.09948834565093803,0.09662398137369034,0.10237473014430179,0.0018730170865028095
2004-05-28,0.0997818348834539,0.10176236498010233,0.10244470314318975,0.10407908192250881,0.0018093090223360473
2004-06-01,0.10437478470547709,0.10972143263217737,0.10826542491268917,0.10862401999772753,0.004663430297006995
2004-06-02,0.11126420943851188,0.10801591813530415,0.10128055878928988,0.10010226110669242,0.0018220506351693997
2004-06-03,0.0974853599724423,0.10062535531552018,0.10128055878928988,0.10351096466310647,0.0017965674095026948
2004-06-04,0.10435181995636697,0.09946560545764639,0.0989522700814901,0.0955573230314737,0.002828638049004243
2004-06-07,0.0997818348834539,0.09948834565093803,0.10360884749708964,0.10407908192250881,0.0014907687015022362
2004-06-08,0.10437478470547709,0.10176236498010233,0.10419091967403958,0.10691966821952051,0.0005096645133340978
2004-06-09,0.10667125961648868,0.10517339397384878,0.10360884749708964,0.1012384956254971,0.0019494667635029243
2004-06-10,0.0963371225169365,0.10631040363843093,0.09848661233993015,0.11032837177593455,0.0017201177325025802
2004-06-11,0.11241244689401768,0.11313246162592382,0.11129220023282888,0.11771389614816498,0.0021278493431698586
2004-06-14,0.11757951544379378,0.11768050028425242,0.12048894062863795,0.12169071696398137,0.005045678682007568
2004-06-15,0.12159834653806408,0.11711199545196134,0.1169965075669383,0.119418247926372,0.0017201177325025802
2004-06-16,0.12045010908255828,0.11597498578737919,0.1210710128055879,0.12066810589705715,0.001006587413834843
2004-06-17,0.12102422781031118,0.1404206935758954,0.12514551804423749,0.14555164185887967,0.005325994164341322
2004-06-18,0.15489723274773223,0.17225696418419556,0.1589057043073341,0.15486876491307805,0.009721850591847917
2004-06-21,0.16293489493627283,0.16202387720295622,0.16181606519208383,0.1597545733439382,0.003949899978339258
2004-06-22,0.16408313239177863,0.160318362706083,0.1629802095459837,0.1597545733439382,0.005376960615674732
2004-06-23,0.15891606384200252,0.15406480955088117,0.15133876600698487,0.15805022156573117,0.004383114814673242
2004-06-24,0.1606384200252612,0.1580443433769187,0.16076833527357393,0.16168617202590616,0.002255265471503383
2004-06-25,0.16293489493627283,0.15884025014212622,0.1629802095459837,0.16373139415975457,0.0013123861218353019
2004-06-28,0.16408313239177863,0.1625923820352473,0.16554132712456346,0.1625951596409499,0.001172228380668425
2004-06-29,0.16236077620851994,0.15690733371233656,0.15832363213038417,0.15577775252812182,0.0035421683676719797
2004-06-30,0.15317487656447354,0.16884593519044913,0.1559953434225844,0.17225315305078967,0.004956487392174101
2004-07-01,0.173269032035825,0.1694144400227402,0.16763678696158324,0.16941256675377797,0.003236369659671521
2004-07-02,0.16867608221380181,0.1671404206935759,0.16763678696158324,0.17168503579138733,0.0012741612833352446
2004-07-05,0.17556550694683662,0.1824900511654349,0.18044237485448195,0.18247926372003181,0.003975383204005963
2004-07-06,0.1830290504076243,0.18590108015918136,0.1839348079161816,0.18009317123054197,0.002484614502503727
2004-07-07,0.1807325754966127,0.18192154633314384,0.1850989522700815,0.18520622656516306,0.0036695844960055045
2004-07-08,0.18704788150189458,0.1824900511654349,0.1781140861466822,0.17850244290421544,0.0035549099805053325
2004-07-09,0.1813066942243656,0.17851051733939738,0.1839348079161816,0.18020679468242246,0.001261419670501892
2004-07-12,0.1801584567688598,0.17453098351335986,0.17112922002328287,0.16611748664924442,0.0026120306308372514
2004-07-13,0.16810196348604892,0.16827743035815804,0.16996507566938301,0.16770821497557095,0.002892346113171005
2004-07-14,0.16867608221380181,0.16770892552586697,0.16996507566938301,0.1682763322349733,0.001401577411668769
2004-07-15,0.1698243196693076,0.16600341102899374,0.16880093131548313,0.16657198045676627,0.0016436680555024655
2004-07-16,0.16637960730279022,0.16600341102899374,0.1589057043073341,0.16248153618906944,0.003007020628671177
2004-07-19,0.16247559995407052,0.15974985787379192,0.16414435389988358,0.1625951596409499,0.0007644967700011468
2004-07-20,0.16293489493627283,0.16770892552586697,0.16530849825378346,0.17054880127258265,0.002522839341003784
2004-07-21,0.1721207945803192,0.16770892552586697,0.16996507566938301,0.16657198045676627,0.0011849699935017775
2004-07-22,0.1698243196693076,0.1665719158612848,0.16996507566938301,0.16782183842745144,0.0017201177325025802
2004-07-23,0.16408313239177863,0.1586128482092098,0.1420256111757858,0.144415407340075,0.00968362575334786
2004-07-26,0.14111838328166265,0.14826606026151223,0.14318975552968569,0.14782411089648903,0.00291782933883771
2004-07-27,0.14685957055919163,0.14212620807276863,0.1408614668218859,0.13646176570844223,0.003147178369838054
2004-07-28,0.13882190837065106,0.1381466742467311,0.1420256111757858,0.1387342347460516,0.0035549099805053325
2004-07-29,0.14456309564818004,0.1426947129050597,0.14551804423748546,0.14214293830246563,0.0018093090223360473
2004-07-30,0.14341485819267424,0.1381466742467311,0.1408614668218859,0.13816611748664925,0.0033000777238382834
2004-08-02,0.13709955218739237,0.13928368391131324,0.1362048894062864,0.1432791728212703,0.0023826815998369073
2004-08-03,0.14111838328166265,0.14383172256964183,0.1408614668218859,0.13702988296784457,0.002191557407336621
2004-08-04,0.13882190837065106,0.13473564525298465,0.1362048894062864,0.13305306215202817,0.0027521883720041285
2004-08-05,0.13767367091514526,0.13246162592382035,0.12339930151338765,0.12112259970457903,0.003949899978339258
2004-08-06,0.11700539671604088,0.11722569641841955,0.1210710128055879,0.119418247926372,0.0036441012703387994
2004-08-09,0.12274658399356987,0.12563956793632747,0.12572759022118743,0.12850812407680945,0.0035931348190053895
2004-08-10,0.12676541508784017,0.12848209209778283,0.13038416763678695,0.1336211794114305,0.002115107730336506
2004-08-11,0.13193248363761625,0.13473564525298465,0.1280558789289872,0.12737188955800477,0.0018475338608361046
2004-08-12,0.12963600872660466,0.1259806708357021,0.13038416763678695,0.12737188955800477,0.0022807486971700877
2004-08-13,0.12504305890458148,0.12563956793632747,0.12572759022118743,0.1307805931144188,0.001006587413834843
2004-08-16,0.13193248363761625,0.13700966458214894,0.1362048894062864,0.13566640154527895,0.004434081266006651
2004-08-17,0.13422895854862785,0.1381466742467311,0.13853317811408614,0.13748437677536643,0.004191990622172954
2004-08-18,0.13308072109312205,0.1381466742467311,0.13678696158323633,0.14100670378366095,0.002943312564504415
2004-08-19,0.14169250200941555,0.14724275156338829,0.14610011641443538,0.15123281445290307,0.003121695144171349
2004-08-20,0.15374899529222644,0.1489482660602615,0.14132712456344587,0.1375980002272469,0.0018347922480027523
2004-08-23,0.13767367091514526,0.13246162592382035,0.13329452852153667,0.1307805931144188,0.003338302562338341
2004-08-24,0.13193248363761625,0.1313246162592382,0.1362048894062864,0.13316668560390865,0.0011594867678350726
2004-08-25,0.13422895854862785,0.1290505969300739,0.13364377182770665,0.13305306215202817,0.0008027216085012041
2004-08-26,0.13308072109312205,0.12791358726549176,0.11874272409778813,0.11600954436995796,0.008524138985512787
2004-08-27,0.11069009071075898,0.11199545196134167,0.11292200232828871,0.11544142711055562,0.008613330275346253
2004-08-31,0.11700539671604088,0.11199545196134167,0.10942956926658906,0.10919213725712987,0.0028668628875043005
2004-09-01,0.10896773452750029,0.11199545196134167,0.11292200232828871,0.1165776616293603,0.0018730170865028095
2004-09-02,0.11585715926053508,0.11199545196134167,0.11292200232828871,0.10976025451653221,0.0018602754736694572
2004-09-03,0.10552302216098289,0.10289937464468447,0.10477299185098952,0.10578343370071583,0.0010193290266681957
2004-09-06,0.1009300723389597,0.10176236498010233,0.10477299185098952,0.10521531644131349,0.0016181848298357606
2004-09-07,0.1032265472499713,0.10631040363843093,0.10710128055878929,0.10862401999772753,0.002433648051170317
2004-09-08,0.11069009071075898,0.10574189880613985,0.10477299185098952,0.10351096466310647,0.0029560541773377674
2004-09-09,0.1032265472499713,0.09948834565093803,0.10011641443538999,0.09998863765481196,0.004446822878840004
2004-09-10,0.0997818348834539,0.10073905628197839,0.10128055878928988,0.10362458811498694,0.002064141279003096
2004-09-13,0.1032265472499713,0.10744741330301308,0.10593713620488941,0.10976025451653221,0.0017201177325025802
2004-09-14,0.11183832816626478,0.11085844229675952,0.11292200232828871,0.11430519259175094,0.0040136080425060205
2004-09-15,0.11241244689401768,0.12109152927799886,0.11641443538998836,0.12498579706851494,0.006498222545009747
2004-09-16,0.1255023538867838,0.12336554860716316,0.12456344586728754,0.12089535280081809,0.0024718728896703747
2004-09-17,0.12045010908255828,0.11711199545196134,0.1210710128055879,0.11771389614816498,0.0031854032083381114
2004-09-20,0.11757951544379378,0.12563956793632747,0.12048894062863795,0.13021247585501647,0.00291782933883771
2004-09-21,0.12963600872660466,0.13416714042069358,0.13341094295692665,0.13134871037382115,0.004994712230674159
2004-09-22,0.13422895854862785,0.14610574189880615,0.13853317811408614,0.1489603454152937,0.011849699935017775
2004-09-23,0.15145252038121484,0.15520181921546333,0.1559953434225844,0.16032269060334053,0.007938024795178574
2004-09-24,0.15949018256975542,0.15974985787379192,0.16181606519208383,0.15827746846949212,0.00463794707134029
2004-09-27,0.161786657480767,0.15747583854462763,0.16414435389988358,0.1597545733439382,0.002229782245836678
2004-09-28,0.15719370765874383,0.15520181921546333,0.15960419091967404,0.1547551414611976,0.001032070639501548
2004-09-29,0.15604547020323803,0.16088686753837408,0.15832363213038417,0.16600386319736393,0.0022425238586700307
2004-09-30,0.1698243196693076,0.19727117680500283,0.17415599534342258,0.20065901602090672,0.006969662219843788
2004-10-01,0.19623378114594098,0.1938601478112564,0.17345750873108265,0.18872855357345755,0.009912974784348202
2004-10-04,0.190492593868412,0.1853325753268903,0.18160651920838183,0.18247926372003181,0.0019112419250028668
2004-10-05,0.1824549316798714,0.1824900511654349,0.1850989522700815,0.18191114646062947,0.0017710841838359899
2004-10-06,0.184751406590883,0.18874360432063672,0.18859138533178113,0.19054652880354506,0.005287769325841265
2004-10-07,0.19393730623492939,0.20523024445707788,0.1990686845168801,0.19838654698329736,0.00843494769567932
2004-10-08,0.20312320587897578,0.20977828311540647,0.20838183934807916,0.21315759572775822,0.006905954155677026
2004-10-11,0.21805029280055116,0.21318931210915293,0.1990686845168801,0.19440972616748098,0.00234445676133685
2004-10-12,0.1893443564129062,0.19101762364980102,0.1909196740395809,0.18759231905465287,0.005147611584674388
2004-10-13,0.1813066942243656,0.17566799317794202,0.12689173457508732,0.1279400068174071,0.019137902475695374
2004-10-14,0.12963600872660466,0.13075611142694712,0.12339930151338765,0.12737188955800477,0.01401577411668769
2004-10-15,0.12733953381559307,0.1404206935758954,0.13154831199068684,0.1439609135325531,0.007351910604844361
2004-10-18,0.14571133310368584,0.1404206935758954,0.1270081490104773,0.12294057493466652,0.003121695144171349
2004-10-19,0.12389482144907567,0.12563956793632747,0.1280558789289872,0.12964435859561413,0.005912108354675535
2004-10-20,0.12733953381559307,0.1290505969300739,0.12922002328288706,0.12964435859561413,0.0031981448211714637
2004-10-21,0.13193248363761625,0.13416714042069358,0.13329452852153667,0.12964435859561413,0.003108953531337997
2004-10-22,0.12906188999885176,0.1267765776009096,0.13073341094295693,0.1290762413362118,0.0020513996661697437
2004-10-25,0.13135836490986336,0.12791358726549176,0.1270081490104773,0.12294057493466652,0.0011340035421683677
2004-10-26,0.12389482144907567,0.12222853894258101,0.1140861466821886,0.12498579706851494,0.006969662219843788
2004-10-27,0.12848777127109887,0.13086981239340534,0.13038416763678695,0.13055334621065787,0.004039091268172725
2004-10-28,0.12733953381559307,0.12848209209778283,0.12223515715948778,0.12964435859561413,0.0035931348190053895
2004-10-29,0.13193248363761625,0.1381466742467311,0.13387660069848661,0.1419156913987047,0.0029815374030044725
2004-11-01,0.13882190837065106,0.13359863558840251,0.13736903376018628,0.13532553118963755,0.0022170406330033255
2004-11-02,0.13422895854862785,0.1318931210915293,0.13387660069848661,0.12964435859561413,0.001286902896168597
2004-11-03,0.13767367091514526,0.13246162592382035,0.1362048894062864,0.13646176570844223,0.0018475338608361046
2004-11-04,0.13882190837065106,0.15065378055713474,0.14155995343422584,0.15520963526871948,0.0039371583655059056
2004-11-05,0.15547135147548513,0.15065378055713474,0.14551804423748546,0.15350528349051243,0.003797000624339029
2004-11-08,0.15489723274773223,0.14951677089255258,0.14493597206053552,0.14214293830246563,0.002535580953837137
2004-11-09,0.13882190837065106,0.13928368391131324,0.14318975552968569,0.13987046926485627,0.004370373201839889
2004-11-10,0.13997014582615686,0.1381466742467311,0.13736903376018628,0.14009771616861721,0.0019112419250028668
2004-11-11,0.13882190837065106,0.14724275156338829,0.14318975552968569,0.144415407340075,0.0014907687015022362
2004-11-12,0.14915604547020322,0.1563388288800455,0.15017462165308498,0.1614589251221452,0.003223628046838169
2004-11-15,0.15834194511424962,0.15292779988629904,0.15715948777648428,0.156800363595046,0.0016946345068358753
2004-11-16,0.14915604547020322,0.1548607163160887,0.15366705471478465,0.15123281445290307,0.003809742237172381
2004-11-17,0.15374899529222644,0.1534963047185901,0.1559953434225844,0.15464151800931714,0.0018602754736694572
2004-11-18,0.15834194511424962,0.15520181921546333,0.1490104772991851,0.14782411089648903,0.0039371583655059056
2004-11-19,0.14341485819267424,0.1426947129050597,0.14272409778812573,0.1387342347460516,0.004255698686339717
2004-11-22,0.13652543345963947,0.13416714042069358,0.14027939464493597,0.13771162367912737,0.0033000777238382834
2004-11-23,0.13709955218739237,0.14440022740193292,0.13969732246798602,0.14498352459947733,0.0028668628875043005
2004-11-24,0.14685957055919163,0.15406480955088117,0.15017462165308498,0.15873196227701397,0.004676171909840348
2004-11-25,0.15949018256975542,0.1563388288800455,0.15715948777648428,0.15350528349051243,0.0023317151485034975
2004-11-26,0.15489723274773223,0.14951677089255258,0.14842840512223515,0.14793773434836952,0.0030962119185046445
2004-11-29,0.14973016419795615,0.146560545764639,0.15017462165308498,0.151460061356664,0.0013760941860020642
2004-11-30,0.15030428292570905,0.1489482660602615,0.15192083818393481,0.151460061356664,0.0014525438630021788
2004-12-01,0.15489723274773223,0.15065378055713474,0.15320139697322468,0.1494148392228156,0.0019494667635029243
2004-12-02,0.15087840165346195,0.14553723706651506,0.12689173457508732,0.12339506874218839,0.00917396124001376
2004-12-03,0.12274658399356987,0.12006822057987493,0.12339930151338765,0.12225883422338371,0.011059719939349923
2004-12-06,0.12389482144907567,0.11995451961341672,0.12456344586728754,0.12055448244517668,0.005427927067008142
2004-12-07,0.12217246526581697,0.1267765776009096,0.12456344586728754,0.12396318600159073,0.0038989335270058485
2004-12-08,0.12389482144907567,0.11881750994883457,0.1140861466821886,0.1165776616293603,0.01072843800568276
2004-12-09,0.11930187162705247,0.11483797612279704,0.11466821885913853,0.11089648903533689,0.0044723061045067085
2004-12-10,0.11126420943851188,0.11654349061967027,0.11175785797438882,0.11544142711055562,0.004752621586840462
2004-12-13,0.11585715926053508,0.11745309835133598,0.11932479627473806,0.12259970457902511,0.004357631589006536
2004-12-14,0.12045010908255828,0.11938601478112564,0.12316647264260769,0.12055448244517668,0.0027012219206707187
2004-12-15,0.12045010908255828,0.12336554860716316,0.12456344586728754,0.12850812407680945,0.004268440299173069
2004-12-16,0.13135836490986336,0.1290505969300739,0.13213038416763678,0.1290762413362118,0.0028158964361708907
2004-12-17,0.13308072109312205,0.1313246162592382,0.13387660069848661,0.13532553118963755,0.0013888357988354166
2004-12-20,0.13767367091514526,0.16145537237066515,0.1420256111757858,0.16032269060334053,0.012741612833352445
2004-12-21,0.16523136984728443,0.17225696418419556,0.16530849825378346,0.16816270878309283,0.010550055426015826
2004-12-22,0.1698243196693076,0.16884593519044913,0.16356228172293363,0.16032269060334053,0.007644967700011467
2004-12-23,0.15719370765874383,0.16088686753837408,0.16065192083818394,0.16032269060334053,0.0031981448211714637
2004-12-24,0.16408313239177863,0.16202387720295622,0.16647264260768335,0.16202704238154755,0.0008027216085012041
2004-12-29,0.16637960730279022,0.16827743035815804,0.16880093131548313,0.1729348937620725,0.004344889976173184
