date,LME_Tin
2004-07-23,0.006213519111278478
2004-07-26,0.00875541329316513
2004-07-27,0.001129730747505178
2004-07-28,0.0016945961212577669
2004-07-29,0.008567124835247599
2004-07-30,0.010261720956505366
2004-08-02,0.004142346074185652
2004-08-03,0.011297307475051779
2004-08-04,0.006590096027113538
2004-08-05,0.0030126153266804745
2004-08-06,0.004895499905855771
2004-08-09,0.007813971003577481
2004-08-10,0.003954057616268123
2004-08-11,0.0028243268687629447
2004-08-12,0.004236490303144417
2004-08-13,0.02871398983242327
2004-08-16,0.010073432498587836
2004-08-17,0.015910374694031258
2004-08-18,0.016475240067783843
2004-08-19,0.010638297872340425
2004-08-20,0.006684240256072302
2004-08-23,0.007625682545659951
2004-08-24,0.004424778761061947
2004-08-25,0.022123893805309734
2004-08-26,0.010261720956505366
2004-08-30,0.006684240256072302
2004-08-31,0.00291847109772171
2004-09-01,0.010450009414422897
2004-09-02,0.023536057239691207
2004-09-03,0.005648653737525889
2004-09-07,0.003954057616268123
2004-09-08,0.0008472980606288834
2004-09-09,0.009226134437958953
2004-09-10,0.011391451704010545
2004-09-13,0.003954057616268123
2004-09-14,0.011768028619845603
2004-09-15,0.003295048013556769
2004-09-16,0.007531538316701186
2004-09-17,0.004989644134814536
2004-09-20,0.0036716249293918283
2004-09-21,0.012144605535680662
2004-09-22,0.0033891922425155338
2004-09-23,0.0033891922425155338
2004-09-24,0.0034833364714742985
2004-09-27,0.0014121634343814723
2004-09-28,0.0009414422895876483
2004-09-29,0.006872528713989833
2004-09-30,0.02692524948220674
2004-10-01,0.00583694219544342
2004-10-04,0.0009414422895876483
2004-10-05,0.008378836377330069
2004-10-06,0.01346262474110337
2004-10-07,0.012615326680474487
2004-10-08,0.007437394087742422
2004-10-11,0.0034833364714742985
2004-10-12,0.06721897947655808
2004-10-13,0.017322538128412727
2004-10-14,0.010073432498587836
2004-10-15,0.004518922990020712
2004-10-18,0.007437394087742422
2004-10-19,0.0030126153266804745
2004-10-20,0.0018828845791752965
2004-10-21,0.0023536057239691207
2004-10-22,0.0003765769158350593
2004-10-25,0.005177932592732065
2004-10-26,0.006025230653360949
2004-10-27,0.008472980606288835
2004-10-28,0.00273018263980418
2004-10-29,0.007625682545659951
2004-11-01,0.004613067218979476
2004-11-02,0.0019770288081340614
2004-11-03,0.002071173037092826
2004-11-04,0.006590096027113538
2004-11-05,0.004142346074185652
2004-11-08,0.0033891922425155338
2004-11-09,0.0015063076633402373
2004-11-11,0.001035586518546413
2004-11-12,9.414422895876483e-05
2004-11-15,0.0013180192054227076
2004-11-16,0.004236490303144417
2004-11-17,0.0038599133873093577
2004-11-18,0.0032009037845980044
2004-11-19,0.006401807569196009
2004-11-22,0.003765769158350593
2004-11-23,0.006119374882319714
2004-11-24,0.007625682545659951
2004-11-26,0.0032009037845980044
2004-11-29,0.005931086424402184
2004-11-30,0.0072491056298248915
2004-12-01,0.0067783844850310675
2004-12-02,0.0018828845791752965
2004-12-03,0.005931086424402184
2004-12-06,0.0007531538316701186
2004-12-07,0.01402749011485596
2004-12-08,0.007813971003577481
2004-12-09,0.0032009037845980044
2004-12-10,0.011485595932969309
2004-12-13,0.000564865373752589
2004-12-14,0.002071173037092826
2004-12-15,0.0025418941818866505
2004-12-16,0.0006590096027113538
2004-12-17,0.0034833364714742985
2004-12-20,0.004236490303144417
2004-12-21,0.007060817171907362
2004-12-22,0.011956317077763134
2004-12-28,0.017322538128412727
2004-12-29,0.00819054791941254
2004-12-30,0.0023536057239691207
2005-01-03,0.00819054791941254
2005-01-04,0.011956317077763134
2005-01-05,0.014592355488608549
2005-01-06,0.010638297872340425
2005-01-07,0.014121634343814724
2005-01-10,0.00273018263980418
2005-01-11,0.0025418941818866505
2005-01-12,0.007154961400866127
2005-01-13,0.0015063076633402373
2005-01-14,0.007625682545659951
2005-01-18,0.014968932404443608
2005-01-19,0.005931086424402184
2005-01-20,0.0024477499529278854
2005-01-21,0.017134249670495198
2005-01-24,0.002165317266051591
2005-01-25,0.007343249858783657
2005-01-26,0.006966672942948597
2005-01-27,0.005083788363773301
2005-01-28,0.002259461495010356
2005-01-31,0.0023536057239691207
2005-02-01,0.0018828845791752965
2005-02-02,0.0015063076633402373
2005-02-03,0.007343249858783657
2005-02-04,0.0008472980606288834
2005-02-07,0.0003765769158350593
2005-02-08,0.0002824326868762945
2005-02-09,0.002071173037092826
2005-02-10,0.0033891922425155338
2005-02-11,0.004613067218979476
2005-02-14,0.0035774807004330636
2005-02-15,0.0036716249293918283
2005-02-16,0.0036716249293918283
2005-02-17,0.011862172848804368
2005-02-18,0.004707211447938241
2005-02-22,0.008661269064206363
2005-02-23,0.02692524948220674
2005-02-24,0.00018828845791752966
2005-02-25,0.005366221050649595
2005-02-28,0.007437394087742422
2005-03-01,0.004989644134814536
2005-03-02,0.008096403690453776
2005-03-03,0.004330634532103182
2005-03-04,0.0018828845791752965
2005-03-07,0.006213519111278478
2005-03-08,0.006307663340237244
2005-03-09,0.005366221050649595
2005-03-10,0.010544153643381661
2005-03-11,0.004142346074185652
2005-03-14,0.00273018263980418
2005-03-15,0.009320278666917719
2005-03-16,0.001129730747505178
2005-03-17,0.005931086424402184
2005-03-18,0.0016945961212577669
2005-03-21,0.02334776878177368
2005-03-22,0.0052720768216908305
2005-03-23,0.014404067030691019
2005-03-28,0.0036716249293918283
2005-03-29,0.020335153455093204
2005-03-30,0.0048013556768970065
2005-03-31,0.006307663340237244
2005-04-01,0.009320278666917719
2005-04-04,0.002071173037092826
2005-04-05,0.001035586518546413
2005-04-07,0.004048201845226888
2005-04-08,0.0034833364714742985
2005-04-11,0.004142346074185652
2005-04-12,0.006590096027113538
2005-04-13,0.009885144040670308
2005-04-14,0.0018828845791752965
2005-04-15,0.0007531538316701186
2005-04-18,0.00800225946149501
2005-04-19,0.0014121634343814723
2005-04-20,0.0030126153266804745
2005-04-21,0.0033891922425155338
2005-04-22,0.0032009037845980044
2005-04-25,0.006025230653360949
2005-04-26,0.004424778761061947
2005-04-27,0.012050461306721898
2005-04-28,0.01167388439088684
2005-05-02,0.01854641310487667
2005-05-03,0.008378836377330069
2005-05-04,0.006025230653360949
2005-05-05,0.0187347015627942
2005-05-06,0.01694596121257767
2005-05-09,0.0273018263980418
2005-05-10,0.01346262474110337
2005-05-11,0.017134249670495198
2005-05-12,0.042835624176238
2005-05-13,0.020805874599887027
2005-05-16,0.018640557333835437
2005-05-17,0.010167576727546602
2005-05-18,0.014309922801732254
2005-05-19,0.009508567124835247
2005-05-20,0.010450009414422897
2005-05-23,0.0273018263980418
2005-05-24,0.01092073055921672
2005-05-25,0.007908115232536246
2005-05-26,0.012803615138392017
2005-05-27,0.028902278290340803
2005-05-31,0.07559781585388815
2005-06-01,0.0238184899265675
2005-06-02,0.031161739785351156
2005-06-03,0.027772547542835625
2005-06-06,0.007908115232536246
2005-06-07,0.03144417247222745
2005-06-08,0.02475993221615515
2005-06-09,0.01760497081528902
2005-06-10,0.012803615138392017
2005-06-13,0.012050461306721898
2005-06-14,0.01967614385238185
2005-06-15,0.01383920165693843
2005-06-16,0.015533797778196197
2005-06-17,0.027772547542835625
2005-06-20,0.021935605347392206
2005-06-21,0.02767840331387686
2005-06-22,0.034268499340990397
2005-06-23,0.030126153266804744
2005-06-24,0.017322538128412727
2005-06-27,0.022123893805309734
2005-06-28,0.004518922990020712
2005-06-29,0.009131990209000188
2005-06-30,0.0038599133873093577
2005-07-01,0.018358124646959142
2005-07-05,0.015251365091319902
2005-07-06,0.009790999811711542
2005-07-07,0.024289211071361325
2005-07-08,0.008378836377330069
2005-07-11,0.023912634155526268
2005-07-12,0.0628883449444549
2005-07-13,0.10864244021841461
2005-07-14,0.10713613255507437
2005-07-15,0.024665787987196385
2005-07-18,0.03276219167765016
2005-07-19,0.007908115232536246
2005-07-20,0.0072491056298248915
2005-07-21,0.0057427979664846545
2005-07-22,0.011014874788175484
2005-07-25,0.01383920165693843
2005-07-26,0.045659951045000945
2005-07-27,0.02711353794012427
2005-07-28,0.05036716249293918
2005-07-29,0.020429297684051967
2005-08-01,0.04857842214272265
2005-08-02,0.03247975899077386
2005-08-03,0.01656938429674261
2005-08-04,0.00819054791941254
2005-08-05,0.011391451704010545
2005-08-08,0.07832799849369233
2005-08-09,0.019958576539258144
2005-08-10,0.05780455658068161
2005-08-11,0.07343249858783657
2005-08-12,0.041894181886650346
2005-08-15,0.034645076256825454
2005-08-16,0.045942383731877236
2005-08-17,0.04114102805498023
2005-08-18,0.03624552814912446
2005-08-19,0.05319148936170213
2005-08-22,0.035398230088495575
2005-08-23,0.02984372057992845
2005-08-24,0.020335153455093204
2005-08-25,0.017134249670495198
2005-08-29,0.01929956693654679
2005-08-30,0.01600451892299002
2005-08-31,0.02965543212201092
2005-09-01,0.006307663340237244
2005-09-02,0.009037845980041424
2005-09-06,0.01092073055921672
2005-09-07,0.0206175861419695
2005-09-08,0.04067030691018641
2005-09-09,0.023065336094897384
2005-09-12,0.03963472039163999
2005-09-13,0.014404067030691019
2005-09-14,0.03219732630389757
2005-09-15,0.03379777819619657
2005-09-16,0.01656938429674261
2005-09-19,0.02749011485595933
2005-09-20,0.022594614950103557
2005-09-21,0.028808134061382037
2005-09-22,0.1341555262662399
2005-09-23,0.020523441913010733
2005-09-26,0.01929956693654679
2005-09-27,0.018263980418000376
2005-09-28,0.028996422519299566
2005-09-29,0.007908115232536246
2005-09-30,0.009414422895876483
2005-10-03,0.00875541329316513
2005-10-04,0.01167388439088684
2005-10-05,0.020994163057804556
2005-10-06,0.023253624552814912
2005-10-07,0.014592355488608549
2005-10-10,0.02278290340802109
2005-10-11,0.004895499905855771
2005-10-12,0.020523441913010733
2005-10-13,0.017040105441536432
2005-10-14,0.033232912822443984
2005-10-17,0.02673696102428921
2005-10-18,0.04471850875541329
2005-10-19,0.027866691771794388
2005-10-20,0.017134249670495198
2005-10-21,0.017228393899453964
2005-10-24,0.02494822067407268
2005-10-25,0.012615326680474487
2005-10-26,0.016757672754660138
2005-10-27,0.024289211071361325
2005-10-28,0.029561287893052155
2005-10-31,0.04547166258708341
2005-11-01,0.012709470909433251
2005-11-02,0.03445678779890793
2005-11-03,0.020805874599887027
2005-11-04,0.0238184899265675
2005-11-07,0.007437394087742422
2005-11-08,0.022500470721144795
2005-11-09,0.014404067030691019
2005-11-10,0.006307663340237244
2005-11-11,0.028996422519299566
2005-11-14,0.030596874411598567
2005-11-15,0.014968932404443608
2005-11-16,0.006872528713989833
2005-11-17,0.041046883826021466
2005-11-18,0.020994163057804556
2005-11-21,0.015533797778196197
2005-11-22,0.037281114667670874
2005-11-23,0.014968932404443608
2005-11-25,0.030973451327433628
2005-11-28,0.015063076633402372
2005-11-29,0.027207682169083036
2005-11-30,0.13104876671060064
2005-12-01,0.09254377706646583
2005-12-02,0.13707399736396159
2005-12-05,0.04132931651289776
2005-12-06,0.026642816795330447
2005-12-07,0.05130860478252683
2005-12-08,0.033986066654114105
2005-12-09,0.05987572961777443
2005-12-12,0.02824326868762945
2005-12-13,0.034645076256825454
2005-12-14,0.01854641310487667
2005-12-15,0.01035586518546413
2005-12-16,0.020805874599887027
2005-12-19,0.025983807192619092
2005-12-20,0.01760497081528902
2005-12-21,0.01854641310487667
2005-12-22,0.006684240256072302
2005-12-27,0.01581623046507249
2005-12-28,0.017228393899453964
2005-12-29,0.0067783844850310675
2005-12-30,0.02240632649218603
2006-01-03,0.024195066842402562
2006-01-04,0.01383920165693843
2006-01-05,0.027395970627000565
2006-01-06,0.029372999435134627
2006-01-09,0.02749011485595933
2006-01-10,0.011297307475051779
2006-01-11,0.011956317077763134
2006-01-12,0.06797213330822821
2006-01-13,0.019864432310299378
2006-01-17,0.030502730182639805
2006-01-18,0.01035586518546413
2006-01-19,0.012427038222556957
2006-01-20,0.05535680662775372
2006-01-23,0.046224816418753534
2006-01-24,0.05592167200150631
2006-01-25,0.028808134061382037
2006-01-26,0.08397665223121822
2006-01-27,0.01327433628318584
2006-01-30,0.06919600828469215
2006-01-31,0.04208247034456788
2006-02-01,0.03577480700433063
2006-02-02,0.028149124458670682
2006-02-03,0.0393522877047637
2006-02-06,0.047636979853135
2006-02-07,0.027584259084918093
2006-02-08,0.032950480135567686
2006-02-09,0.01035586518546413
2006-02-10,0.018075691960082848
2006-02-13,0.014309922801732254
2006-02-14,0.0273018263980418
2006-02-15,0.04980229711918659
2006-02-16,0.04010544153643382
2006-02-17,0.0634532103182075
2006-02-21,0.013933345885897194
2006-02-22,0.012991903596309546
2006-02-23,0.013180192054227076
2006-02-24,0.02711353794012427
2006-02-27,0.014874788175484844
2006-02-28,0.022123893805309734
2006-03-01,0.06213519111278479
2006-03-02,0.043023912634155524
2006-03-03,0.0222180380342685
2006-03-06,0.02767840331387686
2006-03-07,0.0409527395970627
2006-03-08,0.010450009414422897
2006-03-09,0.021370739973639617
2006-03-10,0.017887403502165316
2006-03-13,0.01110901901713425
2006-03-14,0.024289211071361325
2006-03-15,0.020994163057804556
2006-03-16,0.038881566559969875
2006-03-17,0.027960836000753154
2006-03-20,0.014780643946526078
2006-03-21,0.01854641310487667
2006-03-22,0.053568066277537185
2006-03-23,0.06185275842590849
2006-03-24,0.019581999623423083
2006-03-27,0.018263980418000376
2006-03-28,0.02711353794012427
2006-03-29,0.015627942007154963
2006-03-30,0.02278290340802109
2006-03-31,0.04067030691018641
2006-04-03,0.01816983618904161
2006-04-04,0.02749011485595933
2006-04-05,0.013556768970062135
2006-04-06,0.026642816795330447
2006-04-07,0.025983807192619092
2006-04-10,0.03859913387309358
2006-04-11,0.0222180380342685
2006-04-12,0.044906797213330824
2006-04-17,0.03859913387309358
2006-04-20,0.047072114479382414
2006-05-18,0.027960836000753154
2006-05-25,0.01110901901713425
2006-06-01,0.021747316889474674
2006-06-08,0.010638297872340425
2006-06-09,0.015722086236113725
2006-06-12,0.01092073055921672
2006-06-13,0.019770288081340615
2006-06-14,0.009320278666917719
2006-06-15,0.011485595932969309
2006-06-16,0.014121634343814724
2006-06-19,0.0048013556768970065
2006-06-20,0.015157220862361138
2006-06-21,0.009602711353794013
2006-06-22,0.0057427979664846545
2006-06-23,0.011956317077763134
2006-06-26,0.019770288081340615
2006-06-27,0.01346262474110337
2006-06-28,0.011203163246093014
2006-06-29,0.009037845980041424
2006-07-06,0.013368480512144605
2006-07-13,0.012144605535680662
2006-07-17,0.11739785351157973
2006-07-20,0.01638109583882508
2006-07-27,0.010167576727546602
2006-07-31,0.0002824326868762945
2006-08-03,0.010167576727546602
2006-08-07,9.414422895876483e-05
2006-08-10,0.010261720956505366
2006-08-14,0.01581623046507249
2006-08-17,0.009885144040670308
2006-08-23,0.017040105441536432
2006-08-24,0.01967614385238185
2006-08-30,0.032950480135567686
2006-09-05,0.0
2006-09-19,0.239785351157974
2006-09-25,0.013933345885897194
2006-09-26,0.0358689512332894
2006-10-05,0.03163246093014498
2006-10-12,0.02400677838448503
2006-10-16,0.1552438335530032
2006-10-19,0.015251365091319902
2006-10-26,0.008378836377330069
2006-11-02,0.017416682357371493
2006-11-09,0.012427038222556957
2006-11-16,0.012521182451515723
2006-11-20,0.06816042176614573
2006-11-23,0.010261720956505366
2006-11-28,0.03662210506495952
2006-11-29,0.05394464319337225
2006-11-30,0.06759555639239315
2006-12-01,0.020429297684051967
2006-12-04,0.012803615138392017
2006-12-05,0.02146488420259838
2006-12-06,0.01911127847862926
2006-12-07,0.012991903596309546
2006-12-08,0.0222180380342685
2006-12-11,0.016663528525701375
2006-12-12,0.022877047636979852
2006-12-13,0.01308604782526831
2006-12-14,0.01383920165693843
2006-12-15,0.012050461306721898
2006-12-18,0.007437394087742422
2006-12-19,0.012897759367350782
2006-12-20,0.019770288081340615
2006-12-21,0.17040105441536435
2006-12-22,0.010167576727546602
2006-12-27,0.014592355488608549
2006-12-28,0.014404067030691019
2006-12-29,0.013933345885897194
2007-01-02,0.012897759367350782
2007-01-03,0.02240632649218603
2007-01-04,0.02071173037092826
2007-01-05,0.017981547731124082
2007-01-08,0.022877047636979852
2007-01-09,0.03502165317266052
2007-01-10,0.039446431933722464
2007-01-11,0.012238749764639428
2007-01-12,0.011862172848804368
2007-01-15,0.007531538316701186
2007-01-16,0.04500094144228959
2007-01-17,0.019958576539258144
2007-01-18,0.11598569007719826
2007-01-19,0.02344191301073244
2007-01-22,0.022688759179062323
2007-01-23,0.042459047260402935
2007-01-24,0.014215778572773488
2007-01-25,0.006495951798154773
2007-01-26,0.009602711353794013
2007-01-29,0.014309922801732254
2007-01-30,0.018075691960082848
2007-01-31,0.0273018263980418
2007-02-01,0.03040858595368104
2007-02-02,0.014215778572773488
2007-02-05,0.02927885520617586
2007-02-06,0.015439653549237431
2007-02-07,0.020994163057804556
2007-02-08,0.030502730182639805
2007-02-09,0.02024100922613444
2007-02-12,0.01892299002071173
2007-02-13,0.012991903596309546
2007-02-14,0.02071173037092826
2007-02-15,0.04631896064771229
2007-02-16,0.09659197891169272
2007-02-19,0.008849557522123894
2007-02-20,0.018640557333835437
2007-02-21,0.025042364903031446
2007-02-22,0.0206175861419695
2007-02-23,0.022500470721144795
2007-02-26,0.011297307475051779
2007-02-27,0.022029749576350968
2007-02-28,0.026831105253247976
2007-03-01,0.0136509131990209
2007-03-02,0.020805874599887027
2007-03-05,0.012991903596309546
2007-03-06,0.012521182451515723
2007-03-07,0.012332893993598193
2007-03-08,0.02805498022971192
2007-03-09,0.02400677838448503
2007-03-12,0.00546036527960836
2007-03-13,0.009885144040670308
2007-03-14,0.022312182263227263
2007-03-15,0.018075691960082848
2007-03-16,0.026266239879495386
2007-03-19,0.024665787987196385
2007-03-20,0.13424967049519865
2007-03-21,0.011203163246093014
2007-03-22,0.01346262474110337
2007-03-23,0.029749576350969687
2007-03-26,0.008284692148371305
2007-03-27,0.00819054791941254
2007-03-28,0.031820749388062515
2007-03-29,0.03313876859348522
2007-03-30,0.034080210883072865
2007-04-02,0.012709470909433251
2007-04-03,0.012615326680474487
2007-04-04,0.01638109583882508
2007-04-10,0.011768028619845603
2007-04-11,0.015063076633402372
2007-04-12,0.016286951609866315
2007-04-13,0.010544153643381661
2007-04-16,0.011297307475051779
2007-04-17,0.02184146111843344
2007-04-18,0.1447938241385803
2007-04-19,0.017416682357371493
2007-04-20,0.008567124835247599
2007-04-23,0.0077198267746187155
2007-04-24,0.012991903596309546
2007-04-25,0.006025230653360949
2007-04-26,0.02617209565053662
2007-04-27,0.031820749388062515
2007-04-30,0.01308604782526831
2007-05-01,0.02278290340802109
2007-05-02,0.020994163057804556
2007-05-03,0.008567124835247599
2007-05-04,0.016475240067783843
2007-05-08,0.022123893805309734
2007-05-09,0.02024100922613444
2007-05-10,0.012897759367350782
2007-05-11,0.01816983618904161
2007-05-14,0.013180192054227076
2007-05-15,0.09292035398230089
2007-05-16,0.008661269064206363
2007-05-17,0.013556768970062135
2007-05-18,0.015533797778196197
2007-05-21,0.012144605535680662
2007-05-22,0.008284692148371305
2007-05-23,0.019393711165505555
2007-05-24,0.003954057616268123
2007-05-25,0.012050461306721898
2007-05-29,0.005931086424402184
2007-05-30,0.011297307475051779
2007-05-31,0.016663528525701375
2007-06-01,0.028431557145546977
2007-06-04,0.006684240256072302
2007-06-05,0.014874788175484844
2007-06-06,0.010450009414422897
2007-06-07,0.015439653549237431
2007-06-08,0.021370739973639617
2007-06-11,0.016192807380907552
2007-06-12,0.016098663151948786
2007-06-13,0.017322538128412727
2007-06-14,0.020900018828845793
2007-06-15,0.03577480700433063
2007-06-18,0.034833364714742986
2007-06-19,0.17623799661080775
2007-06-20,0.01694596121257767
2007-06-21,0.005931086424402184
2007-06-22,0.012803615138392017
2007-06-25,0.019205422707588026
2007-06-26,0.01816983618904161
2007-06-27,0.017228393899453964
2007-06-28,0.012615326680474487
2007-06-29,0.025889662963660326
2007-07-02,0.007625682545659951
2007-07-03,0.008943701751082658
2007-07-04,0.02767840331387686
2007-07-05,0.011014874788175484
2007-07-06,0.028431557145546977
2007-07-09,0.016757672754660138
2007-07-10,0.012521182451515723
2007-07-11,0.010261720956505366
2007-07-12,0.01600451892299002
2007-07-13,0.022688759179062323
2007-07-16,0.007813971003577481
2007-07-17,0.10242892110713614
2007-07-18,0.032385614761815104
2007-07-19,0.02654867256637168
2007-07-20,0.04528337412916588
2007-07-23,0.019017134249670494
2007-07-24,0.01092073055921672
2007-07-25,0.019958576539258144
2007-07-26,0.019017134249670494
2007-07-27,0.0238184899265675
2007-07-30,0.029372999435134627
2007-07-31,0.015910374694031258
2007-08-01,0.024195066842402562
2007-08-02,0.017228393899453964
2007-08-03,0.03229147053285634
2007-08-06,0.01383920165693843
2007-08-07,0.029090566748258332
2007-08-08,0.012803615138392017
2007-08-09,0.017416682357371493
2007-08-10,0.030314441724722276
2007-08-13,0.01327433628318584
2007-08-14,0.05479194125400113
2007-08-15,0.02673696102428921
2007-08-16,0.022312182263227263
2007-08-17,0.040293729994351345
2007-08-20,0.011956317077763134
2007-08-21,0.09725098851440407
2007-08-22,0.017793259273206553
2007-08-23,0.017040105441536432
2007-08-24,0.023630201468649973
2007-08-28,0.009414422895876483
2007-08-29,0.012427038222556957
2007-08-30,0.015439653549237431
2007-08-31,0.016851816983618904
2007-09-03,0.008472980606288835
2007-09-04,0.01892299002071173
2007-09-05,0.013368480512144605
2007-09-06,0.01751082658633026
2007-09-07,0.01967614385238185
2007-09-10,0.007060817171907362
2007-09-11,0.013745057427979665
2007-09-12,0.02184146111843344
2007-09-13,0.009414422895876483
2007-09-14,0.010073432498587836
2007-09-17,0.009226134437958953
2007-09-18,0.015345509320278667
2007-09-19,0.1250235360572397
2007-09-20,0.009226134437958953
2007-09-21,0.0072491056298248915
2007-09-24,0.012332893993598193
2007-09-25,0.017040105441536432
2007-09-26,0.01967614385238185
2007-09-27,0.03379777819619657
2007-09-28,0.008096403690453776
2007-10-01,0.00875541329316513
2007-10-02,0.021182451515722085
2007-10-03,0.029561287893052155
2007-10-04,0.010544153643381661
2007-10-05,0.014780643946526078
2007-10-08,0.013933345885897194
2007-10-09,0.007060817171907362
2007-10-10,0.009885144040670308
2007-10-12,0.031914893617021274
2007-10-15,0.022123893805309734
2007-10-16,0.12304650724910562
2007-10-17,0.009696855582752777
2007-10-18,0.020805874599887027
2007-10-19,0.02805498022971192
2007-10-22,0.009979288269629072
2007-10-23,0.008472980606288835
2007-10-24,0.01581623046507249
2007-10-25,0.009508567124835247
2007-10-29,0.01581623046507249
2007-10-30,0.015533797778196197
2007-10-31,0.01581623046507249
2007-11-01,0.010826586330257956
2007-11-02,0.019864432310299378
2007-11-05,0.011485595932969309
2007-11-06,0.01929956693654679
2007-11-07,0.02071173037092826
2007-11-08,0.014121634343814724
2007-11-09,0.017134249670495198
2007-11-12,0.013933345885897194
2007-11-13,0.01308604782526831
2007-11-14,0.020994163057804556
2007-11-15,0.006307663340237244
2007-11-16,0.01929956693654679
2007-11-19,0.011485595932969309
2007-11-20,0.08924872905290905
