date,LME_Aluminium
2005-01-26,0.007729298705667388
2005-01-27,0.005917385952706784
2005-01-28,0.007606975481838824
2005-01-31,0.008860788526081605
2005-02-01,0.012996842531784925
2005-02-02,0.025229164914641326
2005-02-03,0.013210908173484913
2005-02-04,0.004640637303996147
2005-02-07,0.017820964671523918
2005-02-08,0.00674306771354959
2005-02-09,0.02646004235441625
2005-02-10,0.011108477763931469
2005-02-11,0.01068799168202078
2005-02-14,0.020206267536180916
2005-02-15,0.02422764351954496
2005-02-16,0.027851469025466168
2005-02-17,0.010626830070106497
2005-02-18,0.07694130778816675
2005-02-22,0.031544101344790944
2005-02-23,0.041834542549368886
2005-02-24,0.07363093554330624
2005-02-25,0.0301144486662946
2005-02-28,0.012002966338177842
2005-03-01,0.016781217268981123
2005-03-02,0.015649727448566908
2005-03-03,0.017851545477481058
2005-03-04,0.01451823762815269
2005-03-07,0.021842340654887958
2005-03-08,0.028784183607158967
2005-03-09,0.015489178217291916
2005-03-10,0.024120610698694964
2005-03-11,0.009724696294370838
2005-03-14,0.01844022599215602
2005-03-15,0.019824007461716652
2005-03-16,0.012094708756049266
2005-03-17,0.01837906438024174
2005-03-18,0.011865352711370708
2005-03-21,0.01688060488834183
2005-03-22,0.034892699597097884
2005-03-23,0.012194096375409974
2005-03-28,0.013042713740720637
2005-03-29,0.015397435799420494
2005-03-30,0.01830261236534889
2005-03-31,0.029143508077155374
2005-04-01,0.017408123791102514
2005-04-04,0.026628236787180525
2005-04-05,0.012163515569452834
2005-04-06,0.01025221519713152
2005-04-07,0.008478528451617342
2005-04-08,0.015298048180059785
2005-04-11,0.012928035718381359
2005-04-12,0.058860406266007144
2005-04-13,0.0968723480707334
2005-04-14,0.030978356434583833
2005-04-15,0.02108546570744872
2005-04-18,0.017232284156848954
2005-04-19,0.014609980046024113
2005-04-20,0.027790307413551884
2005-04-21,0.012285838793281397
2005-04-22,0.04496907515997584
2005-04-25,0.02337138095274501
2005-04-26,0.04743847524101498
2005-04-27,0.05485432068562167
2005-04-28,0.04262964350425456
2005-05-02,0.0411006032063975
2005-05-03,0.10217047270280809
2005-05-04,0.03966330532641188
2005-05-05,0.06134509675002485
2005-05-06,0.030687838777990993
2005-05-09,0.039961468184494
2005-05-10,0.059189149930046404
2005-05-11,0.06205610048852837
2005-05-12,0.07770582793709528
2005-05-13,0.06754535515783519
2005-05-16,0.06234661814512121
2005-05-17,0.04110824840788679
2005-05-18,0.0503818778143898
2005-05-19,0.05102407473948976
2005-05-20,0.04706386036804
2005-05-23,0.03867707433429408
2005-05-24,0.032247459881805184
2005-05-25,0.040236695438108275
2005-05-26,0.03145235892691952
2005-05-27,0.04020611463215113
2005-05-31,0.04748434644995069
2005-06-01,0.08128378223408078
2005-06-02,0.043271840429354516
2005-06-03,0.03161290815819451
2005-06-06,0.051276366388636176
2005-06-07,0.06510653588275318
2005-06-08,0.06462488818892823
2005-06-09,0.043722907317222344
2005-06-10,0.06082522304875345
2005-06-13,0.03656699872325135
2005-06-14,0.04682685912187216
2005-06-15,0.0600759933028035
2005-06-16,0.07179608718587778
2005-06-17,0.0932943937737479
2005-06-20,0.07506823342329187
2005-06-21,0.042874289951911684
2005-06-22,0.08072568252536295
2005-06-23,0.02963280097246963
2005-06-24,0.022866797654452185
2005-06-27,0.04402107017530447
2005-06-28,0.04971674528482198
2005-06-29,0.05647510340135014
2005-06-30,0.03491563520156574
2005-07-01,0.044701493107850855
2005-07-05,0.06900558864228867
2005-07-06,0.045351335234440106
2005-07-07,0.11355417772035382
2005-07-08,0.1466273193630018
2005-07-11,0.08207123798747716
2005-07-12,0.070756339783335
2005-07-13,0.09523627495202636
2005-07-14,0.05042774902332551
2005-07-15,0.059709023631317804
2005-07-18,0.057835949266442914
2005-07-19,0.04445684666019373
2005-07-20,0.054120381342650285
2005-07-21,0.04679627831591501
2005-07-22,0.031008937240540973
2005-07-25,0.03266030076222659
2005-07-26,0.0791966422275059
2005-07-27,0.09062621845398736
2005-07-28,0.08426541081490203
2005-07-29,0.048776385501639895
2005-08-01,0.04415103860062232
2005-08-02,0.08750697624635898
2005-08-03,0.04852409385249348
2005-08-04,0.05436502779030741
2005-08-05,0.0465975030771936
2005-08-08,0.04269845031765812
2005-08-09,0.08984640790208026
2005-08-10,0.08724703939572327
2005-08-11,0.05957141000451067
2005-08-12,0.04703327956208286
2005-08-15,0.07756821431028815
2005-08-16,0.09616134433222988
2005-08-17,0.05535125878242521
2005-08-18,0.029158798480133943
2005-08-19,0.052331404194157535
2005-08-22,0.035726026559429976
2005-08-23,0.05225495217926469
2005-08-24,0.05945673198217139
2005-08-25,0.0419874465791546
2005-08-29,0.04533604483146153
2005-08-30,0.0572243331473001
2005-08-31,0.05708671952049296
2005-09-01,0.039296335654926184
2005-09-02,0.038508879901529805
2005-09-06,0.04441862065274731
2005-09-07,0.05720904274432153
2005-09-08,0.05350112002201818
2005-09-09,0.05394454170839672
2005-09-12,0.046765697509957876
2005-09-13,0.033333078493283694
2005-09-14,0.041643412512136754
2005-09-15,0.10536616692532931
2005-09-16,0.1031490584934366
2005-09-19,0.05379163767861102
2005-09-20,0.10762150136466847
2005-09-21,0.10130656493451885
2005-09-22,0.042079188997026014
2005-09-23,0.04413574819764375
2005-09-26,0.04822593099441136
2005-09-27,0.040213759833640415
2005-09-28,0.030267352696080305
2005-09-29,0.05590171328965375
2005-09-30,0.03764497213324057
2005-10-03,0.0284554399431197
2005-10-04,0.045924725346136494
2005-10-05,0.08071803732387367
2005-10-06,0.07692601738518819
2005-10-07,0.06236955374958907
2005-10-10,0.05655920061773228
2005-10-11,0.08253759527832356
2005-10-12,0.055404775192850204
2005-10-13,0.061459774772364126
2005-10-14,0.10953280173698977
2005-10-17,0.06947194593313506
2005-10-18,0.03687280678282276
2005-10-19,0.051895627709268276
2005-10-20,0.12205564177643902
2005-10-21,0.05672739505049656
2005-10-24,0.04588649933869007
2005-10-25,0.04629169501762219
2005-10-26,0.06775942079953517
2005-10-27,0.05806530531112147
2005-10-28,0.04600117736102935
2005-10-31,0.05024426418758266
2005-11-01,0.050832944702257625
2005-11-02,0.07568749474392397
2005-11-03,0.06181909924236053
2005-11-04,0.048050091360157796
2005-11-07,0.03976269294577259
2005-11-08,0.0346251175449729
2005-11-09,0.049235097590997014
2005-11-10,0.07003004564185289
2005-11-11,0.06514476189019962
2005-11-14,0.06769825918762089
2005-11-15,0.1381335005084059
2005-11-16,0.04993081092652197
2005-11-17,0.07821805643687739
2005-11-18,0.04662808388315074
2005-11-21,0.04885283751653275
2005-11-22,0.042522610683404564
2005-11-23,0.04007614620683328
2005-11-25,0.043516486877011644
2005-11-28,0.06167384041406411
2005-11-29,0.061352741951514134
2005-11-30,0.09011398995420525
2005-12-01,0.06977775399270648
2005-12-02,0.03999969419194043
2005-12-05,0.054349737387328845
2005-12-06,0.07623030404966323
2005-12-07,0.0333789497022194
2005-12-08,0.051995015328628984
2005-12-09,0.0765514025122132
2005-12-12,0.06816461647846729
2005-12-13,0.05003019854588268
2005-12-14,0.07068753296993142
2005-12-15,0.07306519063309913
2005-12-16,0.04442626585423659
2005-12-19,0.03303491563520156
2005-12-20,0.03301198003073371
2005-12-21,0.030481418337780293
2005-12-22,0.04660514827868288
2005-12-27,0.027683274592701892
2005-12-28,0.0392886904534369
2005-12-29,0.0716814091635385
2005-12-30,0.06801171244868158
2006-01-03,0.0673848059265602
2006-01-04,0.04476265471976514
2006-01-05,0.05142927041842188
2006-01-06,0.03211749145648734
2006-01-09,0.055825261274760896
2006-01-10,0.05469377145434668
2006-01-11,0.04395990856339019
2006-01-12,0.0348315379851836
2006-01-13,0.042706095519147405
2006-01-17,0.08198714077109502
2006-01-18,0.05225495217926469
2006-01-19,0.0606417382130106
2006-01-20,0.05805766010963219
2006-01-23,0.07083279179822784
2006-01-24,0.10225456991919021
2006-01-25,0.044074586585729464
2006-01-26,0.10162766339706883
2006-01-27,0.07369974235670981
2006-01-30,0.049464453635675566
2006-01-31,0.09192590270716584
2006-02-01,0.08548864305318767
2006-02-02,0.05600874611050374
2006-02-03,0.055137193140725224
2006-02-06,0.09732341495860124
2006-02-07,0.11296549720567886
2006-02-08,0.04704856996506143
2006-02-09,0.04833296381526135
2006-02-10,0.15860735009671179
2006-02-13,0.06524414950956033
2006-02-14,0.11670400073393934
2006-02-15,0.1644100580270793
2006-02-16,0.04221680262383315
2006-02-17,0.07748411709390601
2006-02-21,0.04962500286695056
2006-02-22,0.06970130197781363
2006-02-23,0.07090159861163141
2006-02-24,0.058692211833242865
2006-02-27,0.06630683251657098
2006-02-28,0.05415860735009671
2006-03-01,0.05246901782096467
2006-03-02,0.07791224837730598
2006-03-03,0.04174280013149746
2006-03-06,0.08556509506808052
2006-03-07,0.09787386946582977
2006-03-08,0.06630683251657098
2006-03-09,0.04492320395104013
2006-03-10,0.03812661982706554
2006-03-13,0.1031490584934366
2006-03-14,0.05123814038118975
2006-03-15,0.05542006559582878
2006-03-16,0.0758786247811561
2006-03-17,0.038233652647915534
2006-03-20,0.05161275525416472
2006-03-21,0.0528665682984075
2006-03-22,0.05864634062430715
2006-03-23,0.062331327742142645
2006-03-24,0.040443115878318975
2006-03-27,0.047943058539307803
2006-03-28,0.06675025420294951
2006-03-29,0.05580232567029304
2006-03-30,0.08711707097040543
2006-03-31,0.07980061314515945
2006-04-03,0.053554636432443174
2006-04-04,0.05961728121344638
2006-04-05,0.08751462144784826
2006-04-06,0.08024403483153798
2006-04-07,0.061689130817042685
2006-04-10,0.06053470539216061
2006-04-11,0.06466311419637465
2006-04-12,0.06003012209386779
2006-04-17,0.08678832730636615
2006-04-20,0.08610790437381977
2006-05-18,0.022239891132330793
2006-05-25,0.03128416449415524
2006-06-01,0.04666630989059717
2006-06-08,0.026888173637816225
2006-06-09,0.06053470539216061
2006-06-12,0.04889870872546846
2006-06-13,0.060397091765353475
2006-06-14,0.057384882378575086
2006-06-15,0.04751492725590783
2006-06-16,0.05910505271366427
2006-06-19,0.04138347566150106
2006-06-20,0.0421403506089403
2006-06-21,0.031062453650965972
2006-06-22,0.04071834313193324
2006-06-23,0.03801958700621555
2006-06-26,0.04358529369041521
2006-06-27,0.039380432871308324
2006-06-28,0.03713274363345846
2006-06-29,0.03677341916346205
2006-07-06,0.018853066872577425
2006-07-13,0.015557985030695484
2006-07-17,0.08840911002209463
2006-07-20,0.013539651837524178
2006-07-27,0.016827088477916835
2006-08-03,0.018539613611516733
2006-08-10,0.012928035718381359
2006-08-14,0.01693412129876683
2006-08-17,0.02665881759313767
2006-08-23,0.026031911071016278
2006-08-24,0.044678557503383
2006-08-30,0.02673526960803052
2006-09-19,0.3250357413169624
2006-09-25,0.014105396747731286
2006-09-26,0.027767371809084028
2006-10-02,3.822600744642625e-05
2006-10-05,0.02058852761064518
2006-10-12,0.017568673022377506
2006-10-16,0.3344775651562297
2006-10-19,0.015603856239631196
2006-10-23,0.00152904029785705
2006-10-26,0.018661936835345297
2006-11-02,0.022721538826155765
2006-11-09,0.02454109678060565
2006-11-16,0.014021299531349148
2006-11-20,0.1069793044395685
2006-11-23,0.010795024502870773
2006-11-27,0.0
2006-11-28,0.017499866208973938
2006-11-29,0.019304133760445256
2006-11-30,0.029495187345662494
2006-12-01,0.029755124196298194
2006-12-04,0.017048799321106107
2006-12-05,0.03328720728434798
2006-12-06,0.021979954281695094
2006-12-07,0.027178691294409064
2006-12-08,0.023761286228698556
2006-12-11,0.009954052339049396
2006-12-12,0.01740047858961323
2006-12-13,0.011123768166910039
2006-12-14,0.02755330616738404
2006-12-15,0.025168003302727043
2006-12-18,0.018294967163859605
2006-12-19,0.027224562503344776
2006-12-20,0.015657372650056192
2006-12-21,0.4401571853426197
2006-12-22,0.012889809710934931
2006-12-27,0.014304171986452703
2006-12-28,0.011903578718817134
2006-12-29,0.019808717058738084
2007-01-02,0.01652892561983471
2007-01-03,0.03898288239386549
2007-01-04,0.023944771064441404
2007-01-05,0.039365142468329756
2007-01-08,0.03635293308155137
2007-01-09,0.04350884167552236
2007-01-10,0.045970596555072206
2007-01-11,0.029288766905451794
2007-01-12,0.01783625507450249
2007-01-15,0.011689513077117148
2007-01-16,0.028249019502909
2007-01-17,0.018898938081513137
2007-01-18,0.14369920719260557
2007-01-19,0.009862309921177972
2007-01-22,0.015083982538359799
2007-01-23,0.03418934106008364
2007-01-24,0.027981437450784016
2007-01-25,0.02428880513145924
2007-01-26,0.03925810964747976
2007-01-29,0.03064196756905528
2007-01-30,0.047384958830589984
2007-01-31,0.055993455707525175
2007-02-01,0.029816285808212474
2007-02-02,0.029571639360555346
2007-02-05,0.018891292880023853
2007-02-06,0.014059525538795576
2007-02-07,0.030863678412244553
2007-02-08,0.05886805146749643
2007-02-09,0.01884542167108814
2007-02-12,0.028401923532694703
2007-02-13,0.041498153683840334
2007-02-14,0.048485867845047055
2007-02-15,0.02465577480294493
2007-02-16,0.2761523229944725
2007-02-19,0.025596134586127018
2007-02-20,0.022056406296587946
2007-02-21,0.03546608970879427
2007-02-22,0.014961659314531235
2007-02-23,0.032958463620308714
2007-02-26,0.024021223079334256
2007-02-27,0.030542579949694573
2007-02-28,0.04016024342321542
2007-03-01,0.018432580790666737
2007-03-02,0.02555790857868059
2007-03-05,0.04789718733037209
2007-03-06,0.031872845008830204
2007-03-07,0.0307872263973517
2007-03-08,0.023119089303598597
2007-03-09,0.024327031138905667
2007-03-12,0.01821851514896675
2007-03-13,0.015038111329424087
2007-03-14,0.014793464881766959
2007-03-15,0.029732188591830338
2007-03-16,0.030718419583948137
2007-03-19,0.01728580056727395
2007-03-20,0.21148920879809788
2007-03-21,0.015779695873884756
2007-03-22,0.013509071031567036
2007-03-23,0.025886652242719858
2007-03-26,0.023570156191466424
2007-03-27,0.027002851660155505
2007-03-28,0.022721538826155765
2007-03-29,0.019617587021505952
2007-03-30,0.03990795177406901
2007-04-02,0.01841729038768817
2007-04-03,0.03575660736538711
2007-04-04,0.04475500951827585
2007-04-10,0.03152881094181237
2007-04-11,0.022270471938287933
2007-04-12,0.012155870367963548
2007-04-13,0.019655813028952376
2007-04-16,0.02139127376702013
2007-04-17,0.028386633129716135
2007-04-18,0.33596073424515105
2007-04-19,0.01434239799389913
2007-04-20,0.018424935589177453
2007-04-23,0.01841729038768817
2007-04-24,0.023638963004869992
2007-04-25,0.016567151627281135
2007-04-26,0.02152124219233798
2007-04-27,0.02230869794573436
2007-04-30,0.020137460722777348
2007-05-01,0.033103722448605134
2007-05-02,0.01598611631409546
2007-05-03,0.02169708182659154
2007-05-04,0.03268323636669444
2007-05-08,0.020741431640430883
2007-05-09,0.021077820505959435
2007-05-10,0.01609314913494545
2007-05-11,0.027285724115259057
2007-05-14,0.019151229730659552
2007-05-15,0.14545760353514117
2007-05-16,0.020450913983838043
2007-05-17,0.02646004235441625
2007-05-18,0.03641409469346565
2007-05-21,0.015236886568145503
2007-05-22,0.015496823418781202
2007-05-23,0.01873838885023815
2007-05-24,0.0324462351205266
2007-05-25,0.053990412917332434
2007-05-29,0.025756683817402006
2007-05-30,0.017905061887906054
2007-05-31,0.021559468199784406
2007-06-01,0.03972446693832616
2007-06-04,0.03186519980734092
2007-06-05,0.02110075611042729
2007-06-06,0.025634360593573442
2007-06-07,0.038363621073233385
2007-06-08,0.07315693305097055
2007-06-11,0.02490042125060206
2007-06-12,0.021498306587870122
2007-06-13,0.037385035282604874
2007-06-14,0.02262979640828434
2007-06-15,0.05465554544690025
2007-06-18,0.03172758618053379
2007-06-19,0.31430187842600593
2007-06-20,0.018921873685980993
2007-06-21,0.015236886568145503
2007-06-22,0.01922003654406312
2007-06-25,0.017538092216420362
2007-06-26,0.017935642693863198
2007-06-27,0.01707938012706325
2007-06-28,0.01714054173897753
2007-06-29,0.03480095717922646
2007-07-02,0.02255334439339149
2007-07-03,0.021574758602762974
2007-07-04,0.019999847095970216
2007-07-05,0.02194172827424867
2007-07-06,0.0465439866667686
2007-07-09,0.014900497702616953
2007-07-10,0.01989281427512022
2007-07-11,0.02555790857868059
2007-07-12,0.037300938066222734
2007-07-13,0.043417099257650936
2007-07-16,0.02182705025190939
2007-07-17,0.1642647991987829
2007-07-18,0.015527404224738342
2007-07-19,0.045993532159540065
2007-07-20,0.05899801989281427
2007-07-23,0.02622304110824841
2007-07-24,0.020275074349584483
2007-07-25,0.030267352696080305
2007-07-26,0.03754558451387986
2007-07-27,0.050756492687364776
2007-07-30,0.012943326121359929
2007-07-31,0.01543566180686692
2007-08-01,0.024120610698694964
2007-08-02,0.01727051016429538
2007-08-03,0.0818953983532236
2007-08-06,0.07052698373865643
2007-08-07,0.026567075175266245
2007-08-08,0.014220074770070566
2007-08-09,0.04717089318888999
2007-08-10,0.05501486991689666
2007-08-13,0.031138905665858824
2007-08-14,0.02951812295013035
2007-08-15,0.040855956758740375
2007-08-16,0.04060366510959396
2007-08-17,0.07772111834007385
2007-08-20,0.022041115893609377
2007-08-21,0.3103187284500883
2007-08-22,0.023906545056994976
2007-08-23,0.03352420853051582
2007-08-24,0.046803923517404304
2007-08-28,0.01561150144112048
2007-08-29,0.014059525538795576
2007-08-30,0.02533619773549132
2007-08-31,0.02814963188354829
2007-09-03,0.025810200227827006
2007-09-04,0.04522901201061154
2007-09-05,0.034082308239233645
2007-09-06,0.02079494805085588
2007-09-07,0.02344783296763786
2007-09-10,0.034433987507740765
2007-09-11,0.019372940573848824
2007-09-12,0.018065611119181046
2007-09-13,0.017201703350891814
2007-09-14,0.01564208224707762
2007-09-17,0.03236213790414447
2007-09-18,0.025619070190594874
2007-09-19,0.29639681653809985
2007-09-20,0.03454102032859076
2007-09-21,0.03128416449415524
2007-09-24,0.035787188171344256
2007-09-25,0.05165098126161115
2007-09-26,0.06704077185954235
2007-09-27,0.06828693970229585
2007-09-28,0.028088470271634008
2007-10-01,0.02324141252742716
2007-10-02,0.029816285808212474
2007-10-03,0.019709329439377376
2007-10-04,0.033356014097751546
2007-10-05,0.035886575790704964
2007-10-08,0.025252100519109182
2007-10-09,0.02581784542931629
2007-10-10,0.018371419178752457
2007-10-12,0.03397527541838365
2007-10-15,0.022079341901055802
2007-10-16,0.26219983027652694
2007-10-17,0.022927959266366465
2007-10-18,0.038073103416640545
2007-10-19,0.06589399163614958
2007-10-22,0.02551203736974488
2007-10-23,0.029793350203744618
2007-10-24,0.03571838135794069
2007-10-25,0.024411128355287803
2007-10-29,0.014755238874320533
2007-10-30,0.019273552954488116
2007-10-31,0.02428880513145924
2007-11-01,0.04610056498039006
2007-11-02,0.057920046482825054
2007-11-05,0.020305655155541624
2007-11-06,0.02660530118271267
2007-11-07,0.02155182299829512
2007-11-08,0.05181917569437543
2007-11-09,0.06500714826339248
2007-11-12,0.027354530928662624
2007-11-13,0.03605477022346924
2007-11-14,0.02760682257780904
2007-11-15,0.03254562273988731
2007-11-16,0.05760659322176436
2007-11-19,0.0341052438437015
2007-11-20,0.20171099609330204
2007-11-21,0.038088393819619114
2007-11-22,0.02019862233469163
2007-11-23,0.044082231787218755
2007-11-26,0.01939587617831668
