date,LME_Nickel
2004-04-26,0.00391092018075341
2004-04-27,0.003323268961883726
2004-04-28,0.0011347747674724919
2004-04-29,0.00314089444568279
2004-05-03,0.002411396380879045
2004-05-04,0.002249285699811546
2004-05-05,0.005430707815761211
2004-05-06,0.0008916087458712436
2004-05-07,0.0028369369186812296
2004-05-10,0.002391132545745608
2004-05-11,0.002127702689010922
2004-05-12,0.003262477456483414
2004-05-13,0.0029787837646152913
2004-05-14,0.0018034813268759246
2004-05-17,0.006119678210298081
2004-05-18,0.00482279276175809
2004-05-19,0.0018440089971427992
2004-05-20,0.006849176275101826
2004-05-21,0.003262477456483414
2004-05-24,0.0033030051267502886
2004-05-25,0.003201685951083102
2004-05-26,0.0031003667754159153
2004-05-27,0.0029990475997487285
2004-05-28,0.007538146669638696
2004-06-01,0.0030193114348821657
2004-06-02,0.0029787837646152913
2004-06-03,0.004620154410423717
2004-06-04,0.0024924517214127946
2004-06-07,0.0009321364161381183
2004-06-08,0.0032219497862165393
2004-06-09,0.0028572007538146668
2004-06-10,0.0035056434780846623
2004-06-11,0.008146061723641816
2004-06-14,0.0028572007538146668
2004-06-15,0.0017224259863421751
2004-06-16,0.008591866096577439
2004-06-17,0.015582889217613326
2004-06-18,0.006403371902166204
2004-06-21,0.008672921437111188
2004-06-22,0.007092342296703074
2004-06-23,0.003708281829419036
2004-06-24,0.0022087580295446717
2004-06-25,0.001985855843076861
2004-06-28,0.005754929177896209
2004-06-29,0.008004214877707755
2004-06-30,0.005268597134693712
2004-07-01,0.006443899572433079
2004-07-02,0.004073030861820908
2004-07-06,0.0059575675292305825
2004-07-07,0.005775193013029646
2004-07-08,0.002127702689010922
2004-07-09,0.004275669213155282
2004-07-12,0.004721473586090904
2004-07-13,0.002350604875478733
2004-07-14,0.0027356177430140427
2004-07-15,0.00490384810229184
2004-07-16,0.0013374131188068654
2004-07-19,0.00413382236722122
2004-07-20,0.002006119678210298
2004-07-21,0.0028572007538146668
2004-07-22,0.015522097712213013
2004-07-23,0.004762001256357778
2004-07-26,0.005126750288759651
2004-07-27,0.005775193013029646
2004-07-28,0.0029990475997487285
2004-07-29,0.005369916310360899
2004-07-30,0.00391092018075341
2004-08-02,0.003606962653751849
2004-08-03,0.004498571399623092
2004-08-04,0.006403371902166204
2004-08-05,0.005917039858963707
2004-08-06,0.0058359845184299585
2004-08-09,0.003485379642951225
2004-08-10,0.0030598391051490405
2004-08-11,0.0037488094996859104
2004-08-12,0.0017224259863421751
2004-08-13,0.007173397637236824
2004-08-16,0.006788384769701514
2004-08-17,0.004802528926624653
2004-08-18,0.005086222618492776
2004-08-19,0.0030395752700156033
2004-08-20,0.005430707815761211
2004-08-23,0.001965592007943423
2004-08-24,0.0013982046242071774
2004-08-25,0.013678088715070215
2004-08-26,0.013819935561004276
2004-08-30,0.004680945915824029
2004-08-31,0.0031003667754159153
2004-09-01,0.0030801029402824777
2004-09-02,0.0026950900727471683
2004-09-03,0.0039919755212871584
2004-09-07,0.00482279276175809
2004-09-08,0.007193661472370261
2004-09-09,0.0034043243024174754
2004-09-10,0.0028572007538146668
2004-09-13,0.006504691077833391
2004-09-14,0.010456138928853675
2004-09-15,0.0040527670266874705
2004-09-16,0.005187541794159963
2004-09-17,0.004762001256357778
2004-09-20,0.008065006383108067
2004-09-21,0.018966949684897365
2004-09-22,0.012745952298932096
2004-09-23,0.007497618999371821
2004-09-24,0.003667754159152161
2004-09-27,0.0017629536566090497
2004-09-28,0.0036880179942855983
2004-09-29,0.011205900828790857
2004-09-30,0.015886846744614887
2004-10-01,0.0031611582808162273
2004-10-04,0.0029382560943484164
2004-10-05,0.008531074591177126
2004-10-06,0.013536241869136153
2004-10-07,0.01110458165312367
2004-10-08,0.003850128675353097
2004-10-11,0.008308172404709315
2004-10-12,0.03055786338122353
2004-10-13,0.022411801657581713
2004-10-14,0.011813815882793977
2004-10-15,0.005086222618492776
2004-10-18,0.009524002512715556
2004-10-19,0.0052078056292934
2004-10-20,0.005065958783359339
2004-10-21,0.0033840604672840382
2004-10-22,0.0019250643376765486
2004-10-25,0.011205900828790857
2004-10-26,0.006545218748100265
2004-10-27,0.0058359845184299585
2004-10-28,0.004863320432024965
2004-10-29,0.003647490324018724
2004-11-01,0.002168230359277797
2004-11-02,0.0030598391051490405
2004-11-03,0.006383108067032767
2004-11-04,0.006160205880564955
2004-11-05,0.004154086202354658
2004-11-08,0.0070720784615696365
2004-11-09,0.0031611582808162273
2004-11-10,0.0024924517214127946
2004-11-11,0.005248333299560275
2004-11-12,0.0028166730835477924
2004-11-15,0.006180469715698393
2004-11-16,0.0030801029402824777
2004-11-17,0.006383108067032767
2004-11-18,0.0068897039453687005
2004-11-19,0.005369916310360899
2004-11-22,0.004680945915824029
2004-11-23,0.00382986484021966
2004-11-24,0.005045694948225901
2004-11-26,0.0023100772052118586
2004-11-29,0.0024316602160124826
2004-11-30,0.0032219497862165393
2004-12-01,0.01471154430687552
2004-12-02,0.01771059190662425
2004-12-03,0.008753976777644936
2004-12-06,0.006322316561632455
2004-12-07,0.017183732193154878
2004-12-08,0.007234189142637136
2004-12-09,0.007679993515572758
2004-12-10,0.007051814626436199
2004-12-13,0.0044175160590893435
2004-12-14,0.006909967780502138
2004-12-15,0.0045998905752902795
2004-12-16,0.0023303410403452958
2004-12-17,0.020385418144237978
2004-12-20,0.016900038501286754
2004-12-21,0.012279884090863037
2004-12-22,0.0013982046242071774
2004-12-28,0.007031550791302762
2004-12-29,0.008308172404709315
2004-12-30,0.002391132545745608
2005-01-03,0.014671016636608645
2005-01-04,0.008166325558775254
2005-01-05,0.006504691077833391
2005-01-06,0.014731808142008957
2005-01-07,0.004113558532087783
2005-01-10,0.003606962653751849
2005-01-11,0.00413382236722122
2005-01-12,0.004762001256357778
2005-01-13,0.002006119678210298
2005-01-14,0.0035259073132180995
2005-01-18,0.005167277959026525
2005-01-19,0.006991023121035887
2005-01-20,0.008308172404709315
2005-01-21,0.004255405378021844
2005-01-24,0.004802528926624653
2005-01-25,0.008004214877707755
2005-01-26,0.003769073334819348
2005-01-27,0.0087337129425115
2005-01-28,0.003951447851020284
2005-01-31,0.006119678210298081
2005-02-01,0.00451883523475653
2005-02-02,0.010233236742385864
2005-02-03,0.0056536100022290215
2005-02-04,0.00245192405114592
2005-02-07,0.012847271474599282
2005-02-08,0.01248252244219741
2005-02-09,0.009017406634379622
2005-02-10,0.01256357778273116
2005-02-11,0.006565482583233703
2005-02-14,0.010820887961255547
2005-02-15,0.011834079717927415
2005-02-16,0.004944375772558714
2005-02-17,0.0036880179942855983
2005-02-18,0.014346795274473648
2005-02-22,0.011813815882793977
2005-02-23,0.007294980648037448
2005-02-24,0.006545218748100265
2005-02-25,0.006991023121035887
2005-02-28,0.01248252244219741
2005-03-01,0.016737927820219253
2005-03-02,0.0070112869561693245
2005-03-03,0.007193661472370261
2005-03-04,0.0035664349834849743
2005-03-07,0.008693185272244625
2005-03-08,0.004843056596891528
2005-03-09,0.006484427242699953
2005-03-10,0.013880727066404587
2005-03-11,0.003728545664552473
2005-03-14,0.007234189142637136
2005-03-15,0.007031550791302762
2005-03-16,0.0029382560943484164
2005-03-17,0.0045390990698899675
2005-03-18,0.0029179922592149792
2005-03-21,0.005025431113092464
2005-03-22,0.010922207136922733
2005-03-23,0.005005167277959027
2005-03-28,0.007679993515572758
2005-03-29,0.0056536100022290215
2005-03-30,0.0033030051267502886
2005-03-31,0.006646537923767452
2005-04-01,0.00804474254797463
2005-04-04,0.0045998905752902795
2005-04-05,0.006545218748100265
2005-04-06,0.005917039858963707
2005-04-07,0.0032422136213499765
2005-04-08,0.002107438853877485
2005-04-11,0.007558410504772134
2005-04-12,0.016271859612150195
2005-04-13,0.014731808142008957
2005-04-14,0.0058359845184299585
2005-04-15,0.012664896958398347
2005-04-18,0.005065958783359339
2005-04-19,0.011408539180125231
2005-04-20,0.004316196883422156
2005-04-21,0.0032422136213499765
2005-04-22,0.004154086202354658
2005-04-25,0.006180469715698393
2005-04-26,0.010435875093720237
2005-04-27,0.013698352550203652
2005-04-28,0.020425945814504853
2005-05-02,0.02482319803846076
2005-05-03,0.009827960039717117
2005-05-04,0.010820887961255547
2005-05-05,0.009584794018115869
2005-05-06,0.016028693590548947
2005-05-09,0.030213378183955097
2005-05-10,0.02000040527670267
2005-05-11,0.028997548075948853
2005-05-12,0.02006119678210298
2005-05-13,0.03365823015663945
2005-05-16,0.010861415631522422
2005-05-17,0.019088532695697987
2005-05-18,0.012685160793531785
2005-05-19,0.008227117064175567
2005-05-20,0.006038622869764331
2005-05-23,0.016048957425682384
2005-05-24,0.007558410504772134
2005-05-25,0.0139415185718049
2005-05-26,0.01080062412612211
2005-05-27,0.0206691118361061
2005-05-31,0.009605057853249306
2005-06-01,0.026322721838335124
2005-06-02,0.025086627895195446
2005-06-03,0.007862368031773693
2005-06-06,0.011611177531459604
2005-06-07,0.03134815295142759
2005-06-08,0.01653528946888488
2005-06-09,0.012502786277330848
2005-06-10,0.014691280471742082
2005-06-13,0.012523050112464285
2005-06-14,0.01554236154734645
2005-06-15,0.006160205880564955
2005-06-16,0.015886846744614887
2005-06-17,0.007902895702040568
2005-06-20,0.03390139617824069
2005-06-21,0.032503191554033514
2005-06-22,0.057711402460029586
2005-06-23,0.05219963930373463
2005-06-24,0.02526900241139638
2005-06-27,0.03667754159152161
2005-06-28,0.017143204522888002
2005-06-29,0.013353867352935216
2005-06-30,0.020851486352307037
2005-07-01,0.010922207136922733
2005-07-05,0.019250643376765488
2005-07-06,0.014873654987943017
2005-07-07,0.009625321688382744
2005-07-08,0.013130965166467405
2005-07-11,0.021864678108978904
2005-07-12,0.018014549433625807
2005-07-13,0.010375083588319926
2005-07-14,0.007335508318304322
2005-07-15,0.011368011509858356
2005-07-18,0.027376441265273867
2005-07-19,0.025917445135666375
2005-07-20,0.016575817139151756
2005-07-21,0.012401467101663661
2005-07-22,0.010577721939654299
2005-07-25,0.011631441366593042
2005-07-26,0.009544266347848994
2005-07-27,0.034955115605179436
2005-07-28,0.013333603517801778
2005-07-29,0.014914182658209893
2005-08-01,0.011043790147723357
2005-08-02,0.01777138341202456
2005-08-03,0.019027741190297674
2005-08-04,0.011834079717927415
2005-08-05,0.017487689720156435
2005-08-08,0.009524002512715556
2005-08-09,0.027153539078806056
2005-08-10,0.017021621512087377
2005-08-11,0.05047721331739245
2005-08-12,0.022715759184583274
2005-08-15,0.018906158179497052
2005-08-16,0.021155443879308598
2005-08-17,0.013536241869136153
2005-08-18,0.01722425986342175
2005-08-19,0.011347747674724918
2005-08-22,0.014873654987943017
2005-08-23,0.014691280471742082
2005-08-24,0.008024478712841192
2005-08-25,0.01248252244219741
2005-08-29,0.010861415631522422
2005-08-30,0.015907110579748324
2005-08-31,0.024924517214127945
2005-09-01,0.00774078502097307
2005-09-02,0.017021621512087377
2005-09-06,0.03673833309692193
2005-09-07,0.02614034732213419
2005-09-08,0.013333603517801778
2005-09-09,0.011813815882793977
2005-09-12,0.015744999898680823
2005-09-13,0.04358750937202375
2005-09-14,0.07941396988794099
2005-09-15,0.06158179497051612
2005-09-16,0.022026788790046405
2005-09-19,0.02036515430910454
2005-09-20,0.011813815882793977
2005-09-21,0.010638513445054612
2005-09-22,0.017264787533688625
2005-09-23,0.014995237998743641
2005-09-26,0.01232041176112991
2005-09-27,0.013394395023202091
2005-09-28,0.008976878964112749
2005-09-29,0.007679993515572758
2005-09-30,0.011003262477456484
2005-10-03,0.017203996028288315
2005-10-04,0.010253500577519302
2005-10-05,0.005147014123893088
2005-10-06,0.014286003769073335
2005-10-07,0.042169040912683135
2005-10-10,0.02443818517092545
2005-10-11,0.014873654987943017
2005-10-12,0.031996595675697584
2005-10-13,0.025208210905996068
2005-10-14,0.03408377069444163
2005-10-17,0.022107844130580152
2005-10-18,0.026991428397738555
2005-10-19,0.024073436138523578
2005-10-20,0.02022330746317048
2005-10-21,0.011023526312589921
2005-10-24,0.027295385924740116
2005-10-25,0.014002310077205211
2005-10-26,0.026099819651867313
2005-10-27,0.0225131208332489
2005-10-28,0.015461306206812702
2005-10-31,0.023566840260187644
2005-11-01,0.013212020507001154
2005-11-02,0.013394395023202091
2005-11-03,0.010456138928853675
2005-11-04,0.025005572554661695
2005-11-07,0.02160124825224422
2005-11-08,0.009138989645180246
2005-11-09,0.012502786277330848
2005-11-10,0.006099414375164643
2005-11-11,0.016028693590548947
2005-11-14,0.014367059109607084
2005-11-15,0.016900038501286754
2005-11-16,0.024012644633123265
2005-11-17,0.022614440008916086
2005-11-18,0.05562422744128554
2005-11-21,0.017892966422825184
2005-11-22,0.026322721838335124
2005-11-23,0.014589961296074896
2005-11-25,0.009301100326247745
2005-11-28,0.010273764412652738
2005-11-29,0.027295385924740116
2005-11-30,0.01694056617155363
2005-12-01,0.014468378285274272
2005-12-02,0.027822245638209488
2005-12-05,0.016494761798618005
2005-12-06,0.015724736063547386
2005-12-07,0.06381081683519423
2005-12-08,0.029058339581349166
2005-12-09,0.014995237998743641
2005-12-12,0.012502786277330848
2005-12-13,0.02397211696285639
2005-12-14,0.016879774666153317
2005-12-15,0.015663944558147076
2005-12-16,0.009564530182982431
2005-12-19,0.01608948509594926
2005-12-20,0.009868487709983992
2005-12-21,0.0057144015076293336
2005-12-22,0.008531074591177126
2005-12-27,0.009827960039717117
2005-12-28,0.01363756104480334
2005-12-29,0.02747776044094105
2005-12-30,0.02081095868204016
2006-01-03,0.022168635635980465
2006-01-04,0.019027741190297674
2006-01-05,0.02265496767918296
2006-01-06,0.04196640256134876
2006-01-09,0.02834910535167886
2006-01-10,0.03760967800765973
2006-01-11,0.027781717967942612
2006-01-12,0.007416563658838072
2006-01-13,0.018359034630894243
2006-01-17,0.022391537822448276
2006-01-18,0.023769478611522017
2006-01-19,0.01683924699588644
2006-01-20,0.01256357778273116
2006-01-23,0.01983829459563517
2006-01-25,0.0344485197268435
2006-01-26,0.04218930474781657
2006-01-27,0.016373178787817383
2006-01-30,0.01823745162009362
2006-01-31,0.02749802427607449
2006-02-01,0.019635656244300796
2006-02-02,0.010537194269387424
2006-02-03,0.010273764412652738
2006-02-06,0.03367849399177288
2006-02-07,0.01653528946888488
2006-02-08,0.05532026991428398
2006-02-09,0.02695090072747168
2006-02-10,0.026687470870736994
2006-02-13,0.025248738576262943
2006-02-14,0.02642404101400231
2006-02-15,0.05629293400068897
2006-02-16,0.014002310077205211
2006-02-17,0.0087337129425115
2006-02-21,0.01471154430687552
2006-02-22,0.020304362803704228
2006-02-23,0.012847271474599282
2006-02-24,0.013394395023202091
2006-02-27,0.02826805001114511
2006-02-28,0.011894871223327727
2006-03-01,0.04330381568015563
2006-03-02,0.019534337068633608
2006-03-03,0.020101724452369855
2006-03-06,0.030132322843421346
2006-03-07,0.06893756712395388
2006-03-08,0.019250643376765488
2006-03-09,0.02036515430910454
2006-03-10,0.016596080974285193
2006-03-13,0.011145109323390546
2006-03-14,0.008125797888508379
2006-03-15,0.01110458165312367
2006-03-16,0.01675819165535269
2006-03-17,0.0139415185718049
2006-03-20,0.017285051368822062
2006-03-21,0.013130965166467405
2006-03-22,0.05708322357089303
2006-03-23,0.03195606800543071
2006-03-24,0.012056981904395225
2006-03-27,0.017649800401223936
2006-03-28,0.011530122190925855
2006-03-29,0.040831627793876266
2006-03-30,0.02626193033293481
2006-03-31,0.057103487406026464
2006-04-03,0.039514478510202844
2006-04-04,0.061379156619181745
2006-04-05,0.04093294696954346
2006-04-06,0.03086182090822509
2006-04-07,0.034934851770046
2006-04-10,0.031206306105493527
2006-04-11,0.0243571298303917
2006-04-12,0.01991934993616892
2006-04-17,0.02528926624652982
2006-04-20,0.04269590062615251
2006-05-18,0.008450019250643377
2006-05-25,0.007477355164238384
2006-06-01,0.016373178787817383
2006-06-08,0.0104156112585868
2006-06-09,0.02488398954386107
2006-06-12,0.020304362803704228
2006-06-13,0.03953474234533628
2006-06-14,0.03323268961883726
2006-06-15,0.020263835133437356
2006-06-16,0.020385418144237978
2006-06-19,0.007173397637236824
2006-06-20,0.010597985774787736
2006-06-21,0.019635656244300796
2006-06-22,0.00903767046951306
2006-06-23,0.010901943301789297
2006-06-26,0.010091389896451803
2006-06-27,0.010577721939654299
2006-06-28,0.014974974163610206
2006-06-29,0.008024478712841192
2006-07-06,0.011975926563861476
2006-07-13,0.007700257350706194
2006-07-17,0.048207663782447466
2006-07-20,0.004741737421224341
2006-07-27,0.004721473586090904
2006-08-03,0.008125797888508379
2006-08-10,0.006342580396765892
2006-08-14,0.004701209750957466
2006-08-17,0.0031206306105493525
2006-08-23,0.004640418245557154
2006-08-24,0.007720521185839632
2006-08-30,0.010476402763987112
2006-09-19,0.0539220652900768
2006-09-25,0.008065006383108067
2006-09-26,0.008551338426310564
2006-10-02,0.0014792599647409268
2006-10-05,0.0029990475997487285
2006-10-09,0.002289813370078421
2006-10-12,0.010253500577519302
2006-10-16,0.1429005653610002
2006-10-19,0.003931184015886846
2006-10-23,0.0
2006-10-26,0.004924111937425277
2006-11-02,0.009382155666781494
2006-11-09,0.003931184015886846
2006-11-16,0.003323268961883726
2006-11-20,0.029666254635352288
2006-11-23,0.006504691077833391
2006-11-28,0.006464163407566516
2006-11-29,0.008774240612778374
2006-11-30,0.011773288212527103
2006-12-01,0.008186589393908691
2006-12-04,0.005329388640094024
2006-12-05,0.009301100326247745
2006-12-06,0.007051814626436199
2006-12-07,0.006220997385965267
2006-12-08,0.008794504447911812
2006-12-11,0.006139942045431519
2006-12-12,0.017730855741757687
2006-12-13,0.005815720683296521
2006-12-14,0.009827960039717117
2006-12-15,0.006220997385965267
2006-12-18,0.007112606131836512
2006-12-19,0.013779407890737401
2006-12-20,0.0060183590346308945
2006-12-21,0.15605179436260105
2006-12-22,0.0054104439806277735
2006-12-27,0.004397252223955906
2006-12-28,0.0028166730835477924
2006-12-29,0.005248333299560275
2007-01-02,0.00727471681290401
2007-01-03,0.013678088715070215
2007-01-04,0.013313339682668342
2007-01-05,0.011530122190925855
2007-01-08,0.015278931690611765
2007-01-09,0.022107844130580152
2007-01-10,0.025795862124865752
2007-01-11,0.011611177531459604
2007-01-12,0.013353867352935216
2007-01-15,0.004559362905023405
2007-01-16,0.011955662728728039
2007-01-17,0.016798719325619566
2007-01-18,0.048146872277047156
2007-01-19,0.0058967760238302705
2007-01-22,0.006666801758900889
2007-01-23,0.008571602261444001
2007-01-24,0.0057144015076293336
2007-01-25,0.004498571399623092
2007-01-26,0.0055320269914283975
2007-01-29,0.0056536100022290215
2007-01-30,0.011124845488257108
2007-01-31,0.015056029504143954
2007-02-01,0.006403371902166204
2007-02-02,0.008328436239842753
2007-02-05,0.010739832620721798
2007-02-06,0.005754929177896209
2007-02-07,0.00727471681290401
2007-02-08,0.011509858355792418
2007-02-09,0.0057144015076293336
2007-02-12,0.0059575675292305825
2007-02-13,0.0033435327970171634
2007-02-14,0.008794504447911812
2007-02-15,0.00658574641836714
2007-02-16,0.08316277938762691
2007-02-19,0.005005167277959027
2007-02-20,0.01033455591805305
2007-02-21,0.013374131188068654
2007-02-22,0.004964639607692152
2007-02-23,0.009665849358649618
2007-02-26,0.0054104439806277735
2007-02-27,0.005977831364364019
2007-02-28,0.00834870007497619
2007-03-01,0.0056536100022290215
2007-03-02,0.006545218748100265
2007-03-05,0.009220044985713997
2007-03-06,0.010050862226184927
2007-03-07,0.007517882834505258
2007-03-08,0.006909967780502138
2007-03-09,0.008510810756043688
2007-03-12,0.004802528926624653
2007-03-13,0.008206853229042129
2007-03-14,0.007112606131836512
2007-03-15,0.005106486453626213
2007-03-16,0.007862368031773693
2007-03-19,0.008956615128979311
2007-03-20,0.05554317210075179
2007-03-21,0.010172445236985551
2007-03-22,0.006788384769701514
2007-03-23,0.0122596202557296
2007-03-26,0.009949543050517741
2007-03-27,0.005876512188696833
2007-03-28,0.004194613872621532
2007-03-29,0.005288860969827149
2007-03-30,0.01088167946665586
2007-04-02,0.005673873837362459
2007-04-03,0.0070112869561693245
2007-04-04,0.007416563658838072
2007-04-10,0.006038622869764331
2007-04-11,0.00482279276175809
2007-04-12,0.008186589393908691
2007-04-13,0.0028572007538146668
2007-04-16,0.004316196883422156
2007-04-17,0.004620154410423717
2007-04-18,0.08010294028247786
2007-04-19,0.004680945915824029
2007-04-20,0.0060183590346308945
2007-04-23,0.005268597134693712
2007-04-24,0.006727593264301202
2007-04-25,0.006058886704897769
2007-04-26,0.005977831364364019
2007-04-27,0.00765972968043932
2007-04-30,0.00658574641836714
2007-05-01,0.001945328172809986
2007-05-02,0.0030193114348821657
2007-05-03,0.00443777989422278
2007-05-04,0.015218140185211454
2007-05-08,0.005876512188696833
2007-05-09,0.009544266347848994
2007-05-10,0.006180469715698393
2007-05-11,0.004701209750957466
2007-05-14,0.004336460718555594
2007-05-15,0.034367464386309755
2007-05-16,0.005288860969827149
2007-05-17,0.011773288212527103
2007-05-18,0.011043790147723357
2007-05-21,0.003586698818618412
2007-05-22,0.00658574641836714
2007-05-23,0.015967902085148634
2007-05-24,0.008368963910109627
2007-05-25,0.008895823623578998
2007-05-29,0.00865265760197775
2007-05-30,0.008287908569575878
2007-05-31,0.011894871223327727
2007-06-01,0.015623416887880201
2007-06-04,0.010273764412652738
2007-06-05,0.006220997385965267
2007-06-06,0.00443777989422278
2007-06-07,0.009280836491114308
2007-06-08,0.015967902085148634
2007-06-11,0.005450971650894649
2007-06-12,0.013819935561004276
2007-06-13,0.011813815882793977
2007-06-14,0.015359987031145515
2007-06-15,0.014123893088005835
2007-06-18,0.008368963910109627
2007-06-19,0.09337575229487934
2007-06-20,0.016474497963484568
2007-06-21,0.005937303694097145
2007-06-22,0.011935398893594601
2007-06-25,0.007781312691239944
2007-06-26,0.0060183590346308945
2007-06-27,0.007497618999371821
2007-06-28,0.004883584267158402
2007-06-29,0.013597033374536464
2007-07-02,0.007092342296703074
2007-07-03,0.007598938175039008
2007-07-04,0.0028977284240815416
2007-07-05,0.005288860969827149
2007-07-06,0.008591866096577439
2007-07-09,0.006038622869764331
2007-07-10,0.013759144055603963
2007-07-11,0.006423635737299641
2007-07-12,0.005613082331962147
2007-07-13,0.007781312691239944
2007-07-16,0.007294980648037448
2007-07-17,0.02818699467061136
2007-07-18,0.009483474842448682
2007-07-19,0.01033455591805305
2007-07-20,0.015441042371679264
2007-07-23,0.00782184036150682
2007-07-24,0.0068897039453687005
2007-07-25,0.0057144015076293336
2007-07-26,0.008632393766844312
2007-07-27,0.010456138928853675
2007-07-30,0.006099414375164643
2007-07-31,0.011286956169324607
2007-08-01,0.011854343553060852
2007-08-02,0.009199781150580559
2007-08-03,0.012827007639465845
2007-08-06,0.007943423372307443
2007-08-07,0.011145109323390546
2007-08-08,0.018115868609292995
2007-08-09,0.021621512087377656
2007-08-10,0.03454983890251069
2007-08-13,0.012766216134065533
2007-08-14,0.009584794018115869
2007-08-15,0.011023526312589921
2007-08-16,0.008753976777644936
2007-08-17,0.013333603517801778
2007-08-20,0.004802528926624653
2007-08-21,0.09453079089748526
2007-08-22,0.008855295953312125
2007-08-23,0.013353867352935216
2007-08-24,0.016413706458084258
2007-08-28,0.005613082331962147
2007-08-29,0.0055320269914283975
2007-08-30,0.008531074591177126
2007-08-31,0.020040932946969542
2007-09-03,0.0039919755212871584
2007-09-04,0.009301100326247745
2007-09-05,0.008713449107378063
2007-09-06,0.006666801758900889
2007-09-07,0.006038622869764331
2007-09-10,0.008470283085776815
2007-09-11,0.004640418245557154
2007-09-12,0.01033455591805305
2007-09-13,0.005349652475227461
2007-09-14,0.005856248353563395
2007-09-17,0.005977831364364019
2007-09-18,0.0139415185718049
2007-09-19,0.07061946544002919
2007-09-20,0.011428803015258667
2007-09-21,0.007092342296703074
2007-09-24,0.004012239356420596
2007-09-25,0.0068289124399683885
2007-09-26,0.011955662728728039
2007-09-27,0.016211068106749882
2007-09-28,0.010679041115321485
2007-10-01,0.008004214877707755
2007-10-02,0.01171249670712679
2007-10-03,0.005856248353563395
2007-10-04,0.008227117064175567
2007-10-05,0.012462258607063972
2007-10-08,0.008470283085776815
2007-10-09,0.003931184015886846
2007-10-10,0.005228069464426837
2007-10-12,0.016555553304018318
2007-10-15,0.008693185272244625
2007-10-16,0.09149121562746966
2007-10-17,0.008389227745243064
2007-10-18,0.00804474254797463
2007-10-19,0.015035765669010517
2007-10-22,0.0060183590346308945
2007-10-23,0.007923159537174006
2007-10-24,0.009240308820847434
2007-10-25,0.008024478712841192
2007-10-29,0.004701209750957466
2007-10-30,0.005147014123893088
2007-10-31,0.012300147925996475
2007-11-01,0.010152181401852114
2007-11-02,0.016494761798618005
2007-11-05,0.014083365417738962
2007-11-06,0.008125797888508379
2007-11-07,0.007679993515572758
2007-11-08,0.008308172404709315
2007-11-09,0.021641775922511094
2007-11-12,0.00765972968043932
2007-11-13,0.005450971650894649
2007-11-14,0.009159253480313684
