date,COMEX_Platinum_Open,COMEX_Platinum_High,COMEX_Platinum_Low,COMEX_Platinum_Close,COMEX_Platinum_Volumn,COMEX_Platinum_Open_Interest
2014-01-16,0.8816941852117733,0.8694153138916824,0.8672604510846141,0.873316136428776,0.25245978709829076,0.6351470732585152
2014-01-17,0.8801148600143575,0.8757362447924149,0.8717138342192214,0.8774720550300946,0.21139057725242621,0.6454372934594117
2014-01-20,0.8822684852835606,0.9053296940094816,0.8908202844418905,0.9098595586127829,0.3660633332213976,0.6453227759055067
2014-01-21,0.917013639626705,0.9270219796006322,0.9245798017526218,0.9098595586127829,0.18096645286947177,0.6453227759055067
2014-01-22,0.917013639626705,0.9227122539864963,0.8987214480678064,0.908999713384924,0.581953725779912,0.6386153191767824
2014-01-23,0.9095477386934674,0.9168222956471773,0.9142364602786955,0.9217540842648324,0.272305987440814,0.6377809769983314
2014-01-24,0.9184493898061737,0.9237178566297947,0.9061916391323086,0.9229005445686443,0.3813425568353538,0.6471386971174296
2014-01-27,0.917013639626705,0.9112196523488005,0.8786093952018388,0.873316136428776,0.5454850733738541,0.6402512842325688
2014-01-28,0.8789662598707826,0.8793276828041948,0.8557678494469184,0.8625680710805387,0.33637798448571143,0.6265255374145208
2014-01-29,0.8502512562814071,0.8577790547335152,0.8521764114351386,0.8458010891372887,0.28258168508009,0.6408729509537676
2014-01-30,0.8495333811916728,0.8534693291193793,0.8513144663123114,0.843938091143594,0.2338896537828671,0.640104047377548
2014-01-31,0.8502512562814071,0.8508834937508979,0.8168366613992243,0.8069647463456577,0.39098022096108,0.6222556686189183
2014-02-03,0.8117731514716441,0.8047694296796439,0.7947134032466598,0.797506448839209,0.33070284428624197,0.6196708438307758
2014-02-04,0.8048815506101941,0.8198534693291195,0.8090791552937795,0.813126970478647,0.2626683233150878,0.6255112390799332
2014-02-05,0.8097631012203876,0.8037638270363454,0.7901163625915818,0.7942103754657496,0.3520937573457806,0.6400222491247587
2014-02-06,0.7956927494615937,0.8174112914811091,0.806493319925298,0.8026655202063627,0.3052486651667282,0.6377318980466578
2014-02-07,0.8045944005743002,0.8017526217497486,0.8029018819135181,0.7963599885353971,0.18143658282682426,0.6469096620096195
2014-02-10,0.801148600143575,0.8110903605803763,0.8087918402528373,0.8025222126683864,0.22452063534705666,0.6456008899649903
2014-02-11,0.8107681263460158,0.8143944835512138,0.8155437437149834,0.8121238177128118,0.2198193357735317,0.6509504956974119
2014-02-12,0.8134960516870067,0.8148254561126277,0.8168366613992243,0.8148466609343651,0.24020282749588637,0.6567745312960115
2014-02-13,0.8169418521177315,0.8347938514581238,0.8240195374227841,0.8427916308397821,0.2821115551227375,0.6606681281287832
2014-02-14,0.843359655419957,0.8485849734233589,0.8382416319494327,0.8561192318715963,0.2575976359179287,0.663089356411347
2014-02-17,0.8588657573582197,0.8674041086050855,0.8629507254704782,0.8754657494984235,0.31522213640484903,0.6629584792068841
2014-02-18,0.8700646087580761,0.8709955466168654,0.8790403677632523,0.8754657494984235,0.1092044729507371,0.6629584792068841
2014-02-19,0.8700646087580761,0.8709955466168654,0.868553368768855,0.8674405273717397,0.37761509788777325,0.6479403199947649
2014-02-20,0.8699210337401293,0.8649619307570752,0.8632380405114207,0.8674405273717397,0.27307834379932167,0.6459608022772634
2014-02-21,0.8551328068916011,0.850165206148542,0.8549059043240914,0.85024362281456,0.25692602169313944,0.6376664594444262
2014-02-24,0.8608758076094761,0.8666858210027295,0.867691423646028,0.8723129836629407,0.2505456865576413,0.6437522494519518
2014-02-25,0.8746590093323763,0.8846430110616291,0.8745869846286454,0.891659501289768,0.2856375298028812,0.6500179956156137
2014-02-26,0.8890165111270639,0.8867978738686971,0.8816262031317338,0.8933791917454856,0.2607878034856778,0.6506069430356968
2014-02-27,0.8916008614501076,0.8817698606522052,0.8817698606522052,0.8740326741186585,0.2818093287215823,0.6428033897195956
2014-02-28,0.8783919597989949,0.9018819135181727,0.873581381985347,0.9088564058469477,0.6331643104200947,0.6501161535189608
2014-03-03,0.91127063890883,0.9037494612842982,0.9046114064071253,0.8993981083404986,0.4352060176634541,0.6341654942250433
2014-03-04,0.9050969131371143,0.9153857204424654,0.9140928027582245,0.9193178561192319,0.3622687128513382,0.617593168209927
2014-03-05,0.9210337401292176,0.9192644734951874,0.9059043240913662,0.9241903124104327,0.4204305047180899,0.6263128619572685
2014-03-06,0.927494615936827,0.9500071828760236,0.9264473495187473,0.9421037546574949,0.6612377850162866,0.6347217223440107
2014-03-07,0.9507537688442211,0.9492888952736677,0.9520183881626202,0.9567211235310976,0.45048524127741024,0.6268527304256781
2014-03-10,0.9570710696338839,0.9488579227122541,0.9504381554374371,0.9521352823158497,0.4195238255146244,0.577266629584792
2014-03-11,0.9531945441493181,0.9426806493319927,0.9395201838816263,0.942963599885354,0.3583061889250814,0.535631318915028
2014-03-12,0.9463029432878681,0.9452664847004741,0.9245798017526218,0.9249068501003151,0.4490076899828738,0.5376435559336452
2014-03-13,0.9280689160086146,0.9396638414020974,0.9293204999281712,0.9416738320435655,0.3383256657376003,0.5223145633609266
2014-03-14,0.9440057430007178,0.9428243068524638,0.9461284298233013,0.946116365720837,0.3174384633466537,0.5027811405948369
2014-03-17,0.9467336683417087,0.9472776899870707,0.9432552794138773,0.93207222699914,0.3465193592800295,0.48689591990315084
2014-03-18,0.942857142857143,0.9429679643729348,0.9418187042091654,0.9325021496130698,0.03149870714261728,0.08134018257370022
2014-03-19,0.9313711414213928,0.9207010486998993,0.917396925729062,0.9226139294926913,0.038517075791665266,0.09948303504237149
2014-03-20,0.9218951902368989,0.9217066513431978,0.9146674328401091,0.9081398681570652,0.09180966452869471,0.13344566960049734
2014-03-21,0.9048097631012204,0.9015945984772302,0.8822008332136188,0.883920894239037,0.12186440108801505,0.18245918267185812
2014-03-24,0.8858578607322326,0.8935497773308434,0.8962792702197959,0.885353969618802,0.15433694885657678,0.2464744953047803
2014-03-25,0.8961952620244078,0.8867978738686971,0.8852176411435138,0.8794783605617656,0.39658819973807047,0.4017602984000262
2014-03-26,0.8796841349605169,0.8768855049561843,0.876598189915242,0.8647176841501861,0.30017797776956917,0.4957137715538396
2014-03-27,0.8646087580760948,0.8643873006751905,0.8494469185461859,0.8430782459157351,0.4728499949628933,0.6011190000981579
2014-03-28,0.8430725053840632,0.8464301106162909,0.8386726045108462,0.830037259959874,0.6043184794653951,0.7100251938618591
2014-03-31,0.8335965541995695,0.8408274673179141,0.8447062203706366,0.8426483233018057,0.4828570469122536,0.7652717337957661
2014-04-01,0.8488155061019383,0.8602212325815257,0.8599339175405832,0.8621381484666093,0.39678968400550724,0.760592873736217
2014-04-02,0.8625987078248384,0.8755925872719438,0.8678350811664991,0.874749211808541,0.4036401490983579,0.759153224487125
2014-04-03,0.8745154343144295,0.8781784226404252,0.8822008332136188,0.8877901977644025,0.21938278652741866,0.7586297156692733
2014-04-04,0.8881550610193828,0.8892400517167075,0.893406119810372,0.8975351103468042,0.23439336445145909,0.7494519517063115
2014-04-07,0.8961952620244078,0.8968539003016809,0.8981468179859214,0.9052737173975353,0.1811343564256691,0.7574191015279914
2014-04-08,0.9062455132806893,0.8949863525355554,0.8837810659388018,0.8721696761249641,0.27223882601833505,0.7654680496024605
2014-04-09,0.876094759511845,0.886654216348226,0.8843556960206866,0.8920894239036974,0.16679539272641794,0.7671858129110363
2014-04-10,0.8930366116295765,0.8902456543600059,0.8962792702197959,0.8880768128403556,0.1291178347157393,0.770588620227072
2014-04-11,0.8960516870064611,0.9112196523488005,0.9047550639275966,0.9184580108913728,0.3010510762617952,0.7713575238032916
2014-04-14,0.917013639626705,0.9153857204424654,0.9198391035770723,0.9220406993407851,0.20846905537459284,0.7682491901972974
2014-04-15,0.9227566403445802,0.9248671167935641,0.9310443901738256,0.9289194611636573,0.15705698646697336,0.7714556817066387
2014-04-16,0.9313711414213928,0.9202700761384859,0.8892400517167075,0.8962453425050156,0.3408442190805601,0.7587278735726205
2014-04-17,0.8951902368987796,0.888809079155294,0.8942680649331994,0.8865004299226139,0.19742100137680915,0.7500081798252789
2014-04-18,0.8872936109117013,0.8829191208159747,0.8616578077862377,0.8734594439667527,0.362906746364888,0.7225239668880673
2014-04-21,0.8872936109117013,0.8829191208159747,0.8616578077862377,0.8734594439667527,0.362906746364888,0.7225239668880673
2014-04-22,0.8538406317300791,0.8482976583824164,0.8452808504525211,0.8333333333333334,0.3183451425501192,0.7084219481071884
2014-04-23,0.8361809045226132,0.8415457549202702,0.8352248240195373,0.8327601031814272,0.3195540481547399,0.701616333475117
2014-04-24,0.8348887293610912,0.8330699612124693,0.8426950150840397,0.8379191745485813,0.24759058396856845,0.6940745345679417
2014-04-25,0.8422110552763821,0.8468610831777045,0.8273236603936216,0.8460877042132415,0.4186843077336378,0.6878415077053954
2014-04-28,0.8516870064608759,0.8666858210027295,0.8615141502657663,0.8671539122957866,0.26562342590416066,0.6746883486568727
2014-04-29,0.8660445082555636,0.8681223962074415,0.8661111909208447,0.8605617655488679,0.1773061553443702,0.6791218139580538
2014-04-30,0.8637473079684137,0.8767418474357133,0.8615141502657663,0.8773287474921182,0.2596796400147755,0.6933219906422798
2014-05-01,0.8778176597272076,0.866973136043672,0.8738686970262894,0.8723129836629407,0.20806608683971928,0.6933874292445114
2014-05-02,0.8740847092605886,0.8642436431547191,0.8629507254704782,0.8717397535110347,0.2125994828570469,0.7100251938618591
2014-05-05,0.8704953338119167,0.8867978738686971,0.8717138342192214,0.8906563485239324,0.303133080358642,0.7181395805385596
2014-05-06,0.8918880114860015,0.9010199683953457,0.9005889958339318,0.9016910289481228,0.18781691796232244,0.708356509504957
2014-05-07,0.9059583632447954,0.9077718718574916,0.9132308576353971,0.9155918601318428,0.297995231539004,0.7122501063377287
2014-05-08,0.914572864321608,0.9064789541732511,0.8931188047694295,0.8822012037833189,0.37519728667853186,0.7131171678172954
2014-05-09,0.8838478104809765,0.8853612986639852,0.8816262031317338,0.8869303525365433,0.3596158366634205,0.7067859830514021
2014-05-12,0.8885857860732234,0.8788967102427813,0.8837810659388018,0.8751791344224708,0.14604251318042916,0.6980335700029447
2014-05-13,0.8825556353194545,0.8876598189915241,0.8774601350380693,0.8923760389796505,0.26935088485174113,0.6952687890586657
2014-05-14,0.8900215362526922,0.9110759948283295,0.8967102427812095,0.9125824018343365,0.42929581248530846,0.7438078722638485
2014-05-15,0.9121320890165111,0.9479959775894268,0.9205573911794284,0.9551447406133563,0.5709392524933679,0.7768052874390603
2014-05-16,0.9546302943287869,0.9423933342910502,0.9412440741272804,0.9325021496130698,0.3916854158971087,0.7817622615580931
2014-05-19,0.9346733668341709,0.9320499928171241,0.933486568021836,0.9270564631699626,0.2604184156620437,0.7704413833720511
2014-05-20,0.9305096913137116,0.9456974572618877,0.939376526361155,0.9329320722269993,0.2821115551227375,0.7700814710597782
2014-05-21,0.9351040918880115,0.93635971843126,0.9411004166068093,0.9310690742333048,0.303133080358642,0.7773778752085856
2014-05-22,0.9340990667623835,0.9435425944548198,0.9452664847004743,0.9396675265118947,0.36092548440175964,0.7733043222196774
2014-05-23,0.9419956927494618,0.9626490446774889,0.9497198678350812,0.9657494984236169,0.4122368111756607,0.7844288845990249
2014-05-26,0.96597272074659,0.9543169084901595,0.9390892113202125,0.936658068214388,0.498371335504886,0.7738605503386448
2014-05-27,0.9437185929648241,0.9421060192501078,0.9533113058468611,0.936658068214388,0.041169951979582925,0.7738605503386448
2014-05-28,0.9437185929648241,0.9421060192501078,0.9333429105013646,0.9216107767268558,0.3569293797642634,0.7588423911265255
2014-05-29,0.928786791098349,0.9209883637408418,0.9069099267346646,0.9221840068787619,0.4799019443231808,0.7652717337957661
2014-05-30,0.9122756640344581,0.9136618301968109,0.9125125700330411,0.9184580108913728,0.2982638772289197,0.7554395838104898
2014-06-02,0.9231873653984207,0.9219939663841402,0.9140928027582245,0.9078532530811121,0.3471909735048188,0.7455092759218663
2014-06-03,0.9121320890165111,0.8998707082315759,0.8958482976583824,0.8849240470048725,0.2824137815238927,0.7214278703006903
2014-06-04,0.8890165111270639,0.8840683809797442,0.8859359287458697,0.8803382057896245,0.2436280600423117,0.69692111376501
2014-06-05,0.8783919597989949,0.8836374084183307,0.8763108748742998,0.8809114359415307,0.3823499781725377,0.6738703661289794
2014-06-06,0.8893036611629578,0.8921132021261314,0.8827754632955036,0.8969618801948981,0.35064978676248365,0.6559238294670026
2014-06-09,0.9030868628858578,0.9060479816118375,0.9071972417756071,0.9082831756950416,0.480137009301857,0.571017243071688
2014-06-10,0.9105527638190956,0.9033184887228847,0.9096394196236172,0.910146173688736,0.2415796366567044,0.5461342145731767
2014-06-11,0.9119885139985643,0.9454101422209452,0.9194081310156588,0.950128976784179,0.5335639208838443,0.5389359683277165
2014-06-12,0.95218951902369,0.9491452377531966,0.9530239908059186,0.9485525938664372,0.3927599986567715,0.5268789058665707
2014-06-13,0.9523330940416367,0.9445481970981182,0.8977158454245079,0.8915161937517913,0.915981060478861,0.5376926348853188
2014-06-16,0.8982053122756642,0.9044677488866542,0.8931188047694295,0.882487818859272,0.3813761375465932,0.48967706049798776
2014-06-17,0.8918880114860015,0.888090791552938,0.8987214480678064,0.8895098882201204,0.08955975687565063,0.08186369139155188
2014-06-18,0.8916008614501076,0.8862232437868122,0.8843556960206866,0.8952421897391803,0.07246717485476342,0.10282040375617577
2014-06-19,0.8973438621679828,0.9117942824306854,0.9026002011205287,0.9062768701633704,0.09442896000537292,0.12578935313941694
2014-06-20,0.9094041636755206,0.9324809653785375,0.9196954460566009,0.9402407566638005,0.11944658987877363,0.1772404541438995
2014-06-23,0.9422828427853552,0.9300387875305272,0.9218503088636689,0.9157351676698194,0.12565902145807448,0.2244216863527795
2014-06-24,0.9162957645369706,0.9070535842551357,0.9060479816118373,0.9147320149039839,0.2436952214647906,0.3160193698262605
2014-06-25,0.9167264895908112,0.9324809653785375,0.9202700761384859,0.9370879908283174,0.5038449914369186,0.45903543500310834
2014-06-26,0.9394113424264178,0.9356414308289039,0.9263036919982762,0.9388076812840355,0.3555189898922059,0.5715407518895397
2014-06-27,0.9415649676956209,0.9293204999281711,0.934923143226548,0.9345084551447406,0.4635817186608012,0.702696070411936
2014-06-30,0.9368269921033741,0.9484269501508406,0.9455537997414163,0.9474061335626254,0.392357030121898,0.7508261623531721
2014-07-01,0.9491744436468057,0.9544605660106306,0.9550351960925155,0.9511321295500145,0.23677759494946102,0.7715701992605438
2014-07-02,0.9638190954773869,0.9898003160465452,0.9656658526073839,0.99713384924047,0.5188891500721985,0.8150214311422308
2014-07-03,0.9945441493180187,0.9988507398362305,0.9906622611693722,0.9921180854112926,0.531515497498237,0.8381376173804927
2014-07-04,0.9923905240488156,0.9820428099411004,0.9813245223387445,0.9866723989681858,0.3337251082977937,0.8568694172692471
2014-07-07,0.9820531227566404,0.9783077144088494,0.981755494900158,0.9866723989681858,0.06131837872326136,0.8568694172692471
2014-07-08,0.9820531227566404,0.9775894268064934,0.9783077144088494,0.9693321868730294,0.2860404983377548,0.8664725321467134
2014-07-09,0.9790380473797561,0.9794569745726189,0.9800316046545036,0.970621954714818,0.25162026931730413,0.8701534535222327
2014-07-10,0.9778894472361811,0.9887947134032468,0.9890820284441891,0.9855259386643739,0.18885792001074583,0.872051172986945
2014-07-11,0.9888011486001437,1.0,0.9979887947134031,1.0,0.28865979381443296,0.8704970061839479
2014-07-14,0.9995692749461594,0.9913805487717282,1.0,0.995414158784752,0.16770207192988348,0.8578673559532768
2014-07-15,1.0,0.9892256859646602,0.9777330843269645,0.9656061908856406,0.4543806037811881,0.850865425514511
2014-07-16,0.9744436468054559,0.9704065507829336,0.9635109898003159,0.9541415878475208,0.3305685214412841,0.8583745051205707
2014-07-17,0.9576453697056713,0.9544605660106306,0.9619307570751329,0.9551447406133563,0.20020820040968468,0.8510617413212054
2014-07-18,0.9595118449389806,0.978738686970263,0.9682516879758657,0.9809400974491259,0.3128379059068471,0.8486077937375258
2014-07-21,0.9840631730078968,0.980175262174975,0.9716994684671741,0.9611636572083693,0.2112898351187078,0.8421457317671694
2014-07-22,0.9645369705671213,0.9683953454963368,0.9721304410285877,0.9661794210375467,0.12847980120218946,0.8371560383470209
2014-07-23,0.9679827709978465,0.9581956615428819,0.9666714552506823,0.9588707366007452,0.19668222572954094,0.8294833622353827
2014-07-24,0.9651112706389089,0.9558971412153425,0.9643729349231432,0.9565778159931213,0.1627321266664428,0.8370578804436737
2014-07-25,0.9597989949748744,0.9477086625484846,0.9413877316477518,0.9379478360561766,0.4037073105208368,0.8212380983542191
2014-07-28,0.9384063173007898,0.9415313891682229,0.9469903749461283,0.9449699054170247,0.2204573692870815,0.8025880967182542
2014-07-29,0.9550610193826274,0.9580520040224105,0.95920126418618,0.9621668099742046,0.2875180496322912,0.8050911232536073
2014-07-30,0.9658291457286433,0.9560407987358139,0.9617870995546618,0.9534250501576383,0.2187783337251083,0.8012956843241829
2014-07-31,0.9539124192390526,0.9487142651917827,0.9580520040224105,0.9496990541702495,0.22546089526176163,0.8054837548669961
2014-08-01,0.9519023689877961,0.9433989369343487,0.9353541157879615,0.9257666953281743,0.36656704388998956,0.796944017275791
2014-08-04,0.9280689160086146,0.9221376239046113,0.9264473495187473,0.9230438521066208,0.36952214647906245,0.7734351994241403
2014-08-05,0.9270638908829865,0.9254417468754491,0.9336302255423071,0.927773000859845,0.19500319016756776,0.7645191898701044
2014-08-06,0.9276381909547741,0.9221376239046113,0.918977158454245,0.9124390942963602,0.31716981765673796,0.7511533553643294
2014-08-07,0.9129935391241926,0.9185461858928314,0.9191208159747164,0.9257666953281743,0.319050337486148,0.7295586166279489
2014-08-08,0.9272074659009332,0.9413877316477518,0.9382272661973854,0.9491258240183433,0.31790859330400617,0.716421817229984
2014-08-11,0.9520459440057432,0.9492888952736677,0.9535986208878036,0.9445399828030954,0.17361227710802915,0.7147040539214082
2014-08-12,0.9457286432160805,0.9398074989225688,0.9442608820571757,0.93493837775867,0.10544343329191712,0.7097470798023754
2014-08-13,0.9361091170136396,0.9337738830627784,0.9422496767705789,0.9357982229865291,0.14305382988011686,0.7103523868730164
2014-08-14,0.9348169418521179,0.9331992529808936,0.9367906909926734,0.9325021496130698,0.18358574834614996,0.7132644046723162
2014-08-15,0.9372577171572146,0.9298951300100561,0.9392328688406839,0.9314989968472343,0.19658148359582256,0.7085364656610935
2014-08-18,0.9309404163675522,0.9221376239046113,0.9119379399511565,0.9143020922900545,0.3723429262231774,0.7078330006871053
2014-08-19,0.9160086145010768,0.9060479816118375,0.909352104582675,0.8985382631126397,0.22619967090902984,0.6981153682557341
2014-08-20,0.9010768126346018,0.8968539003016809,0.8994397356701623,0.8889366580682144,0.2918163806709426,0.6910316395641789
2014-08-21,0.8911701363962671,0.8839247234592732,0.8824881482545612,0.8741759816566352,0.34060915410188386,0.6604063737198573
2014-08-22,0.8727925340990669,0.8674041086050855,0.8656802183594311,0.8599885353969619,0.37408912320762955,0.665019795177175
2014-08-25,0.862311557788945,0.8603648901019968,0.8686970262893261,0.8588420750931499,0.26485106954565296,0.6627948827013055
2014-08-26,0.867910983488873,0.8561988220083322,0.8681223962074416,0.8586987675551735,0.1437590248161456,0.6698786113928606
2014-08-27,0.8591529073941135,0.8620887803476511,0.8649619307570752,0.8604184580108912,0.2611571913093119,0.6702712430062494
2014-08-28,0.8603015075376885,0.8587846573768138,0.8702772590145095,0.8608483806248209,0.16410893582726083,0.6719890063148252
2014-08-29,0.8621679827709978,0.8671167935641431,0.872144806780635,0.8684436801375753,0.30934551193794285,0.6601609789614894
2014-09-01,0.8696338837042356,0.8632380405114207,0.8773164775175979,0.8677271424476928,0.19077202055139528,0.6522101887903674
2014-09-02,0.8699210337401293,0.8603648901019968,0.8750179571900589,0.8677271424476928,0.0748178246415259,0.6522101887903674
2014-09-03,0.8699210337401293,0.8658238758799025,0.8572044246516304,0.8450845514474062,0.43601195473320126,0.6554657592513824
2014-09-04,0.8524048815506102,0.8432696451659245,0.8513144663123114,0.85024362281456,0.34977668827025754,0.6400876877269902
2014-09-05,0.8491026561378322,0.8470047406981756,0.8516017813532539,0.844224706219547,0.3393666677860237,0.6431469423813108
2014-09-08,0.8439339554917443,0.8408274673179141,0.8505961787099555,0.8480940097449126,0.23163974612982302,0.6268363707751202
2014-09-09,0.8522613065326635,0.8429823301249821,0.8409711248383852,0.8287474921180854,0.336277242351993,0.5973399208192913
2014-09-10,0.8348887293610912,0.8255997701479674,0.8214337020543027,0.8119805101748351,0.4415863527989523,0.5883584726630239
2014-09-11,0.8199569274946161,0.8106593880189629,0.8146817985921563,0.8051017483519634,0.4246616743342624,0.5408336877924288
2014-09-12,0.8120603015075378,0.799741416463152,0.7997414164631517,0.7903410719403842,0.46761140400953694,0.5131367993979649
2014-09-15,0.7954055994256999,0.7835081166499065,0.7827898290475506,0.7900544568644311,0.5174115987776621,0.4830514020220528
2014-09-16,0.7899497487437187,0.7893980749892258,0.7934204855624193,0.7828890799656062,0.0757580845562309,0.0
2014-09-17,0.7827709978463748,0.7825025140066084,0.7927021979600632,0.7884780739466897,0.03808052654555223,0.025684651375846614
2014-09-18,0.7857860732232591,0.782933486568022,0.7766125556672892,0.7813126970478649,0.08344806743006816,0.06774531296011517
2014-09-19,0.7682699210337404,0.7567878178422641,0.7651199540295934,0.7633992548008026,0.16501561503072634,0.13712659097601676
2014-09-22,0.7622397702799714,0.7586553656083895,0.7544892975147248,0.7453425050157637,0.15131468484502503,0.1867454111180185
2014-09-23,0.7475951184493899,0.7352391897715845,0.7404108605085475,0.7348810547434795,0.19043621343900063,0.24680168831593757
2014-09-24,0.7315147164393395,0.7506105444620027,0.7425657233156155,0.7371739753511033,0.41368078175895767,0.3536792854104636
2014-09-25,0.735965541995693,0.7398362304266629,0.7273380261456688,0.7181140728002292,0.25927667147990197,0.42877008147105977
