date,Zinc_Open,Zinc_High,Zinc_Low,Zinc_Close,Zinc_Volumn
2004-05-10,0.02031728360701364,0.018805309734513276,0.01775568181818182,0.015748031496062992,0.011672048171742735
2004-05-11,0.016699137211244084,0.01825221238938053,0.01903409090909091,0.01856017997750281,0.005006981411990575
2004-05-12,0.01809073197884776,0.019358407079646017,0.019886363636363636,0.02080989876265467,0.004308840212933066
2004-05-13,0.020873921514055108,0.019081858407079644,0.017897727272727273,0.016310461192350956,0.004996072955755301
2004-05-14,0.01642081825772335,0.016592920353982302,0.018465909090909092,0.0171541057367829,0.0017998952788201414
2004-05-17,0.01753409407180629,0.016039823008849558,0.017897727272727273,0.016029246344206972,0.0025307618465834716
2004-05-18,0.014750904536598943,0.017699115044247787,0.016761363636363637,0.018982002249718785,0.003556156732699188
2004-05-19,0.020595602560534373,0.025995575221238937,0.02215909090909091,0.025871766029246346,0.009544899205864385
2004-05-20,0.024770386863345394,0.028761061946902654,0.026420454545454546,0.02671541057367829,0.007864996945632254
2004-05-21,0.029501809073197886,0.029037610619469027,0.02727272727272727,0.024746906636670417,0.005279692817872415
2004-05-24,0.025327024770386862,0.030696902654867256,0.02784090909090909,0.030371203599550055,0.006468714547517235
2004-05-25,0.030058446980239354,0.029867256637168143,0.03125,0.029808773903262094,0.006774151322104896
2004-05-26,0.029501809073197886,0.03622787610619469,0.03210227272727273,0.03683914510686164,0.014540972161619687
2004-05-27,0.0392429724464236,0.03982300884955752,0.040625,0.03965129358830146,0.012741076882799546
2004-05-28,0.04119120512106875,0.042588495575221236,0.04346590909090909,0.04246344206974128,0.004287023300462519
2004-06-01,0.04425271360979683,0.04424778761061947,0.046306818181818185,0.04401012373453318,0.008846758006806876
2004-06-02,0.04536598942387977,0.046460176991150445,0.03721590909090909,0.03768278965129359,0.01071210402303866
2004-06-03,0.03423323128305038,0.04092920353982301,0.036931818181818184,0.04246344206974128,0.005486953486342613
2004-06-04,0.04202616198163095,0.03982300884955752,0.03238636363636364,0.03458942632170978,0.008890391831747972
2004-06-07,0.03785137767881993,0.03954646017699115,0.040340909090909094,0.04077615298087739,0.004341565581638887
2004-06-08,0.04035624826050654,0.03844026548672566,0.040340909090909094,0.03796400449943757,0.0033161706955231697
2004-06-09,0.036738101864736986,0.03622787610619469,0.03409090909090909,0.03233970753655793,0.003796142769875207
2004-06-10,0.030058446980239354,0.027931415929203538,0.02556818181818182,0.02840269966254218,0.02038790470372633
2004-06-11,0.02922349011967715,0.02765486725663717,0.02130681818181818,0.01968503937007874,0.01321014050091631
2004-06-14,0.018925688839409965,0.01686946902654867,0.016761363636363637,0.01546681664791901,0.035572475783227156
2004-06-15,0.014472585583078207,0.018805309734513276,0.016477272727272726,0.018841394825646795,0.013679204119033074
2004-06-16,0.020595602560534373,0.018805309734513276,0.017045454545454544,0.015748031496062992,0.007330482590103849
2004-06-17,0.01753409407180629,0.017422566371681415,0.01903409090909091,0.01856017997750281,0.010962998516449952
2004-06-18,0.019482326746451433,0.019081858407079644,0.020170454545454547,0.018841394825646795,0.004145213369403962
2004-06-21,0.02031728360701364,0.01825221238938053,0.018465909090909092,0.0171541057367829,0.0077231870145736976
2004-06-22,0.01642081825772335,0.014380530973451327,0.0011363636363636363,0.002530933633295838,0.025318526922069987
2004-06-23,0.003896465349290287,0.007466814159292036,0.0022727272727272726,0.005905511811023622,0.013537394187974517
2004-06-24,0.009741163373225717,0.012168141592920354,0.010795454545454546,0.011670416197975254,0.007886813858102802
2004-06-25,0.0128026718619538,0.010785398230088495,0.00909090909090909,0.010404949381327334,0.006981411990575094
2004-06-28,0.010576120233787921,0.010508849557522125,0.011363636363636364,0.01124859392575928,0.0061414608604590274
2004-06-29,0.01001948232674645,0.008573008849557522,0.006534090909090909,0.006186726659167604,0.012337464002094423
2004-06-30,0.0064013359309769,0.008849557522123894,0.008522727272727272,0.009280089988751405,0.006610524478575792
2004-07-01,0.010297801280267187,0.010508849557522125,0.009659090909090909,0.007592800899887514,0.010363033423509905
2004-07-02,0.008906206512663512,0.008573008849557522,0.007386363636363636,0.009280089988751405,0.006457806091281962
2004-07-05,0.010576120233787921,0.013550884955752213,0.01278409090909091,0.014904386951631047,0.007832271576926434
2004-07-06,0.015585861397161147,0.014795353982300885,0.0125,0.011529808773903262,0.006894144340692905
2004-07-07,0.01224603395491233,0.015210176991150442,0.014488636363636363,0.01546681664791901,0.009599441487040753
2004-07-08,0.01586418035068188,0.01631637168141593,0.013636363636363636,0.016310461192350956,0.006490531459987782
2004-07-09,0.018925688839409965,0.01825221238938053,0.01903409090909091,0.016310461192350956,0.006763242865869622
2004-07-12,0.017812413025327024,0.019358407079646017,0.019886363636363636,0.01729471316085489,0.008781307269395236
2004-07-13,0.018369050932368493,0.017146017699115043,0.015625,0.013217097862767153,0.005901474823283009
2004-07-14,0.014750904536598943,0.013827433628318585,0.014204545454545454,0.014623172103487065,0.004636093899991273
2004-07-15,0.014194266629557473,0.013550884955752213,0.015625,0.014623172103487065,0.0033488960642289903
2004-07-16,0.014472585583078207,0.014380530973451327,0.015625,0.013779527559055118,0.004057945719521773
2004-07-19,0.014750904536598943,0.013827433628318585,0.009943181818181818,0.0074521934758155235,0.006795968234575443
2004-07-20,0.008071249652101308,0.011615044247787611,0.010227272727272727,0.009420697412823397,0.011628414346801641
2004-07-21,0.009741163373225717,0.008296460176991151,0.007386363636363636,0.007311586051743532,0.006272362335282311
2004-07-22,0.009184525466184246,0.008019911504424779,0.010369318181818183,0.009280089988751405,0.003959769613404311
2004-07-23,0.008349568605622042,0.006360619469026549,0.006818181818181818,0.005905511811023622,0.008475870494807575
2004-07-26,0.00584469802393543,0.008849557522123894,0.007386363636363636,0.008155230596175478,0.009152194781394537
2004-07-27,0.008906206512663512,0.006913716814159292,0.008806818181818181,0.00703037120359955,0.0057378479797539055
2004-07-28,0.008349568605622042,0.014380530973451327,0.010511363636363636,0.013357705286839145,0.014846408936207348
2004-07-29,0.015585861397161147,0.020464601769911505,0.017329545454545455,0.02109111361079865,0.01814076271925997
2004-07-30,0.020456443083774006,0.022400442477876106,0.022443181818181817,0.023340832395950507,0.008017715332926084
2004-08-02,0.023100473142220985,0.021847345132743362,0.02130681818181818,0.02249718785151856,0.004897896849637839
2004-08-03,0.02170887837461731,0.023230088495575223,0.021875,0.024606299212598427,0.005803298717165547
2004-08-04,0.02393543000278319,0.024889380530973452,0.022727272727272728,0.02080989876265467,0.012359280914564971
2004-08-05,0.02282215418870025,0.020741150442477877,0.01875,0.017435320584926885,0.007930447683043896
2004-08-06,0.016699137211244084,0.016039823008849558,0.014204545454545454,0.011670416197975254,0.011290252203508159
2004-08-09,0.011967715001391595,0.00995575221238938,0.004545454545454545,0.004077615298087739,0.035768827995462084
2004-08-10,0.004731422209852491,0.005807522123893806,0.005965909090909091,0.00703037120359955,0.00955580766209966
2004-08-11,0.006957973838018369,0.005254424778761062,0.005681818181818182,0.005061867266591676,0.0090431102190418
2004-08-12,0.005009741163373225,0.007743362831858407,0.00625,0.007874015748031496,0.006217820054105943
2004-08-13,0.0064013359309769,0.011061946902654867,0.007670454545454545,0.012092238470191226,0.00596692556069465
2004-08-16,0.013080990815474534,0.01230641592920354,0.01278409090909091,0.011951631046119236,0.0042215725630508774
2004-08-17,0.013080990815474534,0.012168141592920354,0.009943181818181818,0.007874015748031496,0.007014137359280914
2004-08-18,0.008349568605622042,0.006360619469026549,0.007670454545454545,0.0064679415073115865,0.008606771969630857
2004-08-19,0.006123016977456165,0.008573008849557522,0.007954545454545454,0.00970191226096738,0.0067087005846932545
2004-08-20,0.009741163373225717,0.008019911504424779,0.00625,0.003937007874015748,0.0071668557465747445
2004-08-23,0.0055663790704146955,0.004148230088495576,0.003693181818181818,0.002530933633295838,0.0142464438432673
2004-08-24,0.0030615084887280824,0.004701327433628319,0.005113636363636364,0.0044994375703037125,0.008694039619513046
2004-08-25,0.0052880601168939605,0.004701327433628319,0.005113636363636364,0.005061867266591676,0.008268609826337377
2004-08-26,0.006679654884497634,0.006360619469026549,0.007954545454545454,0.006186726659167604,0.005552404223754254
2004-08-27,0.0064013359309769,0.00497787610619469,0.005965909090909091,0.00421822272215973,0.0066432498472816124
2004-08-31,0.00584469802393543,0.0055309734513274336,0.005397727272727273,0.00421822272215973,0.0031198184832882453
2004-09-01,0.004174784302811021,0.003595132743362832,0.004829545454545454,0.004077615298087739,0.00493062221834366
2004-09-02,0.004174784302811021,0.0027654867256637168,0.0019886363636363634,0.0,0.002301684265642726
2004-09-03,0.0,0.0,0.0005681818181818182,0.000843644544431946,0.0015708176978793962
2004-09-06,0.00027831895352073476,0.0,0.0,0.000843644544431946,0.002672571777642028
2004-09-07,0.0005566379070414695,0.003595132743362832,0.0022727272727272726,0.00421822272215973,0.009730342961864038
2004-09-08,0.004731422209852491,0.005254424778761062,0.00625,0.003937007874015748,0.005923291735753556
2004-09-09,0.0052880601168939605,0.006360619469026549,0.005681818181818182,0.0044994375703037125,0.00855222968845449
2004-09-10,0.004453103256331756,0.005254424778761062,0.004829545454545454,0.0064679415073115865,0.0047451784623440095
2004-09-13,0.007236292791539103,0.005807522123893806,0.007954545454545454,0.00703037120359955,0.0020507897722314337
2004-09-14,0.008627887559142778,0.01133849557522124,0.010511363636363636,0.00984251968503937,0.015457282485382669
2004-09-15,0.01001948232674645,0.00995575221238938,0.010227272727272727,0.008717660292463443,0.004472467056462169
2004-09-16,0.010576120233787921,0.009402654867256638,0.009659090909090909,0.00703037120359955,0.0032834453268173486
2004-09-17,0.008627887559142778,0.006913716814159292,0.005113636363636364,0.002530933633295838,0.00870494807574832
2004-09-20,0.003339827442248817,0.005254424778761062,0.004829545454545454,0.006186726659167604,0.006381446897635047
2004-09-21,0.006957973838018369,0.008573008849557522,0.008238636363636363,0.008717660292463443,0.008421328213631207
2004-09-22,0.010297801280267187,0.015486725663716814,0.0125,0.016029246344206972,0.023900427611484424
2004-09-23,0.01697745616476482,0.017146017699115043,0.017613636363636363,0.0171541057367829,0.016602670390086394
2004-09-24,0.01753409407180629,0.018528761061946904,0.017045454545454544,0.016310461192350956,0.011573872065625273
2004-09-27,0.017812413025327024,0.01991150442477876,0.020170454545454547,0.02080989876265467,0.014399162230561131
2004-09-28,0.021152240467575842,0.019081858407079644,0.01960227272727273,0.017435320584926885,0.0025743956715245657
2004-09-29,0.018925688839409965,0.03014380530973451,0.01960227272727273,0.031777277840269964,0.016297233615498733
2004-09-30,0.03339827442248817,0.04424778761061947,0.03579545454545455,0.04190101237345332,0.029441923379003403
2004-10-01,0.041747843028110215,0.04922566371681416,0.04375,0.04161979752530934,0.03000916310323763
2004-10-04,0.045922627330921235,0.04756637168141593,0.04659090909090909,0.04738470191226097,0.023900427611484424
2004-10-05,0.04926245477317005,0.04950221238938053,0.046875,0.045838020247469066,0.014540972161619687
2004-10-06,0.04703590314500417,0.053373893805309734,0.05,0.05455568053993251,0.025056723972423423
2004-10-07,0.0584469802393543,0.056969026548672565,0.05653409090909091,0.05652418447694038,0.009075835587747622
2004-10-08,0.05733370442527136,0.05807522123893805,0.05823863636363636,0.05989876265466817,0.004854263024696745
2004-10-11,0.06039521291399944,0.06388274336283185,0.05823863636363636,0.06411698537682789,0.010875730866567764
2004-10-12,0.060673531867520177,0.06001106194690266,0.05397727272727273,0.05539932508436445,0.02392224452395497
2004-10-13,0.05538547175062622,0.05309734513274336,0.022727272727272728,0.03262092238470191,0.05015708176978794
2004-10-14,0.02393543000278319,0.025995575221238937,0.014204545454545454,0.022778402699662543,0.047877214416615764
2004-10-15,0.023100473142220985,0.028484513274336282,0.02556818181818182,0.029808773903262094,0.012653809232917358
2004-10-18,0.029501809073197886,0.027378318584070797,0.025,0.023059617547806523,0.011137533816214329
2004-10-19,0.021152240467575842,0.025442477876106196,0.022727272727272728,0.02530933633295838,0.010472117985862641
2004-10-20,0.023100473142220985,0.02267699115044248,0.019886363636363636,0.023059617547806523,0.008628588882101405
2004-10-21,0.024213748956303925,0.027101769911504425,0.026420454545454546,0.025871766029246346,0.007450475608691858
2004-10-22,0.025048705816866128,0.023230088495575223,0.023863636363636365,0.02249718785151856,0.00508334060563749
2004-10-25,0.024213748956303925,0.02295353982300885,0.019886363636363636,0.017435320584926885,0.008083166070337726
2004-10-26,0.01864736988588923,0.022400442477876106,0.017897727272727273,0.024184476940382452,0.012304738633388603
2004-10-27,0.023100473142220985,0.025165929203539824,0.024431818181818183,0.023200224971878514,0.004810629199755651
2004-10-28,0.021987197328138045,0.020464601769911505,0.01875,0.01856017997750281,0.009294004712453093
2004-10-29,0.01753409407180629,0.027931415929203538,0.019318181818181818,0.02924634420697413,0.014202810018326207
2004-11-01,0.02922349011967715,0.027378318584070797,0.024431818181818183,0.02249718785151856,0.011061174622567414
2004-11-02,0.023100473142220985,0.02461283185840708,0.02471590909090909,0.022778402699662543,0.004036128807051226
2004-11-03,0.02393543000278319,0.025442477876106196,0.02556818181818182,0.024184476940382452,0.006632341391046339
2004-11-04,0.024770386863345394,0.03346238938053098,0.02727272727272727,0.0343082114735658,0.010788463216685574
2004-11-05,0.03562482605065405,0.038993362831858405,0.03380681818181818,0.03937007874015748,0.011061174622567414
2004-11-08,0.0392429724464236,0.03816371681415929,0.03465909090909091,0.03402699662542182,0.004941530674578934
2004-11-09,0.03228499860840523,0.03263274336283186,0.03238636363636364,0.03346456692913386,0.010962998516449952
2004-11-10,0.03367659337600891,0.03346238938053098,0.03465909090909091,0.03458942632170978,0.004963347587049481
2004-11-11,0.03423323128305038,0.03622787610619469,0.03551136363636364,0.03655793025871766,0.0031416353957587923
2004-11-12,0.037573058725299195,0.04480088495575221,0.040340909090909094,0.044150731158605176,0.015860895366087792
2004-11-15,0.04425271360979683,0.04314159292035398,0.042897727272727275,0.04499437570303712,0.00712322192163365
2004-11-16,0.03979961035346507,0.0459070796460177,0.04261363636363636,0.04471316085489314,0.012162928702330046
2004-11-17,0.04675758419148344,0.049778761061946904,0.04971590909090909,0.050337457817772775,0.013101055938563574
2004-11-18,0.05371555802950181,0.056969026548672565,0.05653409090909091,0.05736782902137233,0.018806178549611658
2004-11-19,0.05371555802950181,0.05420353982300885,0.05539772727272727,0.05343082114735658,0.017169910114320622
2004-11-22,0.052880601168939605,0.05060840707964602,0.050852272727272725,0.05132170978627672,0.014704599005148792
2004-11-23,0.0512106874478152,0.053373893805309734,0.052556818181818184,0.052868391451068614,0.007810454664455886
2004-11-24,0.05260228221541887,0.054756637168141595,0.055113636363636365,0.0562429696287964,0.005945108648224103
2004-11-25,0.05872529919287504,0.05641592920353982,0.05539772727272727,0.05258717660292463,0.006076010123047386
2004-11-26,0.052880601168939605,0.05060840707964602,0.05113636363636364,0.05202474690663667,0.010155772755039707
2004-11-29,0.05093236849429446,0.059734513274336286,0.05397727272727273,0.06074240719910011,0.017671699101143207
2004-11-30,0.059838575006957974,0.061670353982300884,0.061079545454545456,0.0593363329583802,0.019547953573610263
2004-12-01,0.059838575006957974,0.06084070796460177,0.06306818181818181,0.06186726659167604,0.010264857317392443
2004-12-02,0.06234344558864459,0.0644358407079646,0.056818181818181816,0.05764904386951631,0.016940832533379874
2004-12-03,0.057055385471750625,0.06111725663716814,0.05539772727272727,0.06074240719910011,0.018533467143729818
2004-12-06,0.06345672140272753,0.061946902654867256,0.05994318181818182,0.05877390326209224,0.009206737062570905
2004-12-07,0.06011689396047871,0.061946902654867256,0.05823863636363636,0.0593363329583802,0.0062287285103412166
2004-12-08,0.05371555802950181,0.05282079646017699,0.05113636363636364,0.051181102362204724,0.020496989266079065
2004-12-09,0.052880601168939605,0.05143805309734513,0.051704545454545454,0.051181102362204724,0.005923291735753556
2004-12-10,0.05037573058725299,0.04839601769911504,0.045454545454545456,0.048087739032620924,0.018468016406318177
2004-12-13,0.05037573058725299,0.05503318584070797,0.053409090909090906,0.056664791901012375,0.0077013701021031505
2004-12-14,0.05622042861118842,0.05558628318584071,0.055965909090909094,0.05483689538807649,0.006621432934811065
2004-12-15,0.054272195936543276,0.0625,0.05738636363636364,0.06411698537682789,0.01914434069290514
2004-12-16,0.0737545226829947,0.072179203539823,0.07045454545454545,0.07002249718785152,0.016428135090322017
2004-12-17,0.06902310047314222,0.07300884955752213,0.07244318181818182,0.07452193475815523,0.00986124443668732
2004-12-20,0.07570275535763986,0.07660398230088496,0.07769886363636364,0.078177727784027,0.009643075311981848
2004-12-21,0.07792930698580573,0.07771017699115045,0.07954545454545454,0.07620922384701913,0.005563312679989528
2004-12-22,0.0801558586139716,0.07771017699115045,0.07244318181818182,0.07283464566929133,0.014028274718561828
2004-12-23,0.06735318675201782,0.06969026548672566,0.06676136363636363,0.07002249718785152,0.0062287285103412166
2004-12-24,0.06957973838018369,0.07494469026548672,0.071875,0.07761529808773904,0.0012762893795270093
2004-12-29,0.07598107431116059,0.07771017699115045,0.07954545454545454,0.0798650168728909,0.004963347587049481
2004-12-30,0.08099081547453382,0.08241150442477876,0.08096590909090909,0.08464566929133858,0.00450519242516799
2004-12-31,0.08377400500974116,0.08241150442477876,0.08323863636363636,0.08070866141732283,0.0015380923291735754
2005-01-04,0.07820762593932647,0.07632743362831858,0.05965909090909091,0.0593363329583802,0.027194781394537047
