date,LME_Lead
2005-02-14,0.006367092666391828
2005-02-15,0.01681095689615684
2005-02-16,0.03165223764371765
2005-02-17,0.050158032156108284
2005-02-18,0.017818698181485043
2005-02-22,0.029361916540699005
2005-02-23,0.019147084421235857
2005-02-24,0.014795474325500435
2005-02-25,0.008840639457651962
2005-02-28,0.02079611561540928
2005-03-01,0.02496450002290321
2005-03-02,0.002061288992716779
2005-03-03,0.009665155054738674
2005-03-04,0.014429022949017453
2005-03-07,0.009985800009161284
2005-03-08,0.014108377994594842
2005-03-09,0.007145801841418167
2005-03-10,0.014016765150474097
2005-03-11,0.004534835783976914
2005-03-14,0.005405157803123998
2005-03-15,0.011863863313636572
2005-03-16,0.006687737620814438
2005-03-17,0.0091154779900142
2005-03-18,0.003664513764829829
2005-03-21,0.007924511016444506
2005-03-22,0.019467729375658466
2005-03-23,0.009069671567953828
2005-03-28,0.00893225230177271
2005-03-29,0.010443864229765013
2005-03-30,0.01951353579771884
2005-03-31,0.045485777105950254
2005-04-01,0.030644496358389447
2005-04-04,0.013009023865145894
2005-04-05,0.017498053227062434
2005-04-06,0.016032247721130502
2005-04-07,0.012276121112179928
2005-04-08,0.004030965141312812
2005-04-11,0.009848380742980166
2005-04-12,0.029132884430397143
2005-04-13,0.16820118180568916
2005-04-14,0.029361916540699005
2005-04-15,0.020017406440382943
2005-04-18,0.01200128257981769
2005-04-19,0.00879483303559159
2005-04-20,0.013604507351930742
2005-04-21,0.001649031194173423
2005-04-22,0.003023223855984609
2005-04-25,0.003343868810407219
2005-04-26,0.01965095506389996
2005-04-27,0.047730291786908526
2005-04-28,0.0663276991434199
2005-05-02,0.06573221565663506
2005-05-03,0.06637350556548029
2005-05-04,0.023407081672850532
2005-05-05,0.03705739544684165
2005-05-06,0.01612386056525125
2005-05-09,0.021345792680133754
2005-05-10,0.04933351655902157
2005-05-11,0.050020612889927166
2005-05-12,0.04685996976776144
2005-05-13,0.03902707159543768
2005-05-16,0.03939352297192066
2005-05-17,0.012688378910723283
2005-05-18,0.058265768860794286
2005-05-19,0.09463606797673034
2005-05-20,0.16004763867894278
2005-05-23,0.05382254592093812
2005-05-24,0.014566442215198571
2005-05-25,0.021483211946314872
2005-05-26,0.019376116531537722
2005-05-27,0.042462553249965646
2005-05-31,0.051119967019376114
2005-06-01,0.06284641106683157
2005-06-02,0.04956254866932344
2005-06-03,0.03201868902020063
2005-06-06,0.012688378910723283
2005-06-07,0.03939352297192066
2005-06-08,0.0433786816911731
2005-06-09,0.03119417342311392
2005-06-10,0.009710961476799047
2005-06-13,0.041134167010214835
2005-06-14,0.01900966515505474
2005-06-15,0.030781915624570565
2005-06-16,0.042829004626448626
2005-06-17,0.029499335806880123
2005-06-20,0.07567220924373597
2005-06-21,0.10879025239338555
2005-06-22,0.09344510100316064
2005-06-23,0.030003206449544226
2005-06-24,0.01786450460354542
2005-06-27,0.038156749576290595
2005-06-28,0.09326187531491915
2005-06-29,0.1911043928358756
2005-06-30,0.056708350510741606
2005-07-01,0.10489670651825386
2005-07-05,0.07237414685538912
2005-07-06,0.056845769776922725
2005-07-07,0.03412578443497778
2005-07-08,0.04855480738399524
2005-07-11,0.06884705235674042
2005-07-12,0.09889606522834501
2005-07-13,0.09578122852823966
2005-07-14,0.04846319453987449
2005-07-15,0.026201273418533278
2005-07-18,0.06444963583894461
2005-07-19,0.051211579863496864
2005-07-20,0.06619027987723879
2005-07-21,0.04864642022811598
2005-07-22,0.03691997618066053
2005-07-25,0.026201273418533278
2005-07-26,0.07333608171865695
2005-07-27,0.07608446704227932
2005-07-28,0.06284641106683157
2005-07-29,0.06779350464935184
2005-08-01,0.06399157161834089
2005-08-02,0.028125143145068938
2005-08-03,0.020841922037469655
2005-08-04,0.03801933031010948
2005-08-05,0.05423480371948147
2005-08-08,0.05661673766662086
2005-08-09,0.03265997892904585
2005-08-10,0.05308964316797215
2005-08-11,0.10017864504603545
2005-08-12,0.04589803490449361
2005-08-15,0.06577802207869543
2005-08-16,0.08561220283083688
2005-08-17,0.07535156428931336
2005-08-18,0.042829004626448626
2005-08-19,0.02047547066098667
2005-08-22,0.016444505519673858
2005-08-23,0.015849022032889012
2005-08-24,0.021803856900737485
2005-08-25,0.01690256974027759
2005-08-29,0.011818056891576199
2005-08-30,0.0391644908616188
2005-08-31,0.06930511657734414
2005-09-01,0.021941276166918603
2005-09-02,0.04685996976776144
2005-09-06,0.03536255783060785
2005-09-07,0.07434382300398516
2005-09-08,0.08584123494113875
2005-09-09,0.009710961476799047
2005-09-12,0.03307223672758921
2005-09-13,0.016352892675553114
2005-09-14,0.10434702945352939
2005-09-15,0.06930511657734414
2005-09-16,0.1076908982639366
2005-09-19,0.07878704594384132
2005-09-20,0.07851220741147909
2005-09-21,0.06564060281251431
2005-09-22,0.13041088360588154
2005-09-23,0.1122715404699739
2005-09-26,0.16329989464522926
2005-09-27,0.06477028079336723
2005-09-28,0.05483028720626632
2005-09-29,0.035408364252668224
2005-09-30,0.023269662406669413
2005-10-03,0.010764509184187624
2005-10-04,0.06614447345517842
2005-10-05,0.03833997526453209
2005-10-06,0.03627868627181531
2005-10-07,0.050616096376712015
2005-10-10,0.033026430305528834
2005-10-11,0.06316705602125418
2005-10-12,0.03939352297192066
2005-10-13,0.04896706518253859
2005-10-14,0.12289863038798039
2005-10-17,0.08332188172781824
2005-10-18,0.07438962942604553
2005-10-19,0.03462965507764189
2005-10-20,0.14319087536072558
2005-10-21,0.022994823874307176
2005-10-24,0.04685996976776144
2005-10-25,0.035774815629151205
2005-10-26,0.022170308277220465
2005-10-27,0.06316705602125418
2005-10-28,0.040172232146947005
2005-10-31,0.12431862947185196
2005-11-01,0.02258256607576382
2005-11-02,0.04969996793550456
2005-11-03,0.07622188630846044
2005-11-04,0.034812880765883375
2005-11-07,0.03284320461728735
2005-11-08,0.042874811048509
2005-11-09,0.04479868077504466
2005-11-10,0.020567083505107418
2005-11-11,0.10242315972699373
2005-11-14,0.025514177087627685
2005-11-15,0.0514864183958591
2005-11-16,0.08561220283083688
2005-11-17,0.013467088085749621
2005-11-18,0.022674178919884568
2005-11-21,0.022903211030186433
2005-11-22,0.03247675324080436
2005-11-23,0.03440062296734002
2005-11-25,0.06394576519628052
2005-11-28,0.03788191104392836
2005-11-29,0.08657413769410471
2005-11-30,0.10778251110805735
2005-12-01,0.06770189180523109
2005-12-02,0.04731803398836517
2005-12-05,0.04374513306765609
2005-12-06,0.09454445513260959
2005-12-07,0.04434061655444093
2005-12-08,0.06545737712427283
2005-12-09,0.06083092849617516
2005-12-12,0.05803673675049242
2005-12-13,0.08501671934405204
2005-12-14,0.04411158444413907
2005-12-15,0.040080619302826255
2005-12-16,0.03343868810407219
2005-12-19,0.034675461499702256
2005-12-20,0.031423205533415786
2005-12-21,0.04731803398836517
2005-12-22,0.037698685355686865
2005-12-27,0.06637350556548029
2005-12-28,0.1315102377353305
2005-12-29,0.04855480738399524
2005-12-30,0.04837158169575374
2006-01-03,0.11268379826851725
2006-01-04,0.03366772021437406
2006-01-05,0.03279739819522697
2006-01-06,0.07585543493197747
2006-01-09,0.05592964133571527
2006-01-10,0.09500251935321333
2006-01-11,0.05176125692822134
2006-01-12,0.034812880765883375
2006-01-13,0.07773349823645274
2006-01-17,0.06083092849617516
2006-01-18,0.0648160872154276
2006-01-19,0.059090284457881
2006-01-20,0.04576061563831249
2006-01-23,0.0663276991434199
2006-01-24,0.07924511016444505
2006-01-25,0.08547478356465577
2006-01-26,0.18707342769456278
2006-01-27,0.04800513031927076
2006-01-30,0.06422060372864276
2006-01-31,0.05102835417525537
2006-02-01,0.05180706335028171
2006-02-02,0.04415739086619944
2006-02-03,0.05139480555173835
2006-02-06,0.08350510741605974
2006-02-07,0.10343090101232193
2006-02-08,0.04214190829554303
2006-02-09,0.0682057624478952
2006-02-10,0.08332188172781824
2006-02-13,0.04081352205579222
2006-02-14,0.06609866703311805
2006-02-15,0.08858962026476112
2006-02-16,0.03604965416151344
2006-02-17,0.05084512848701388
2006-02-21,0.02221611469928084
2006-02-22,0.04369932664559571
2006-02-23,0.028125143145068938
2006-02-24,0.025789015619989922
2006-02-27,0.051944482616462825
2006-02-28,0.05295222390179103
2006-03-01,0.061518024827080756
2006-03-02,0.025651596353808804
2006-03-03,0.02592643488617104
2006-03-06,0.05712060830928496
2006-03-07,0.06046447711969218
2006-03-08,0.0519902890385232
2006-03-09,0.020979341303650773
2006-03-10,0.020704502771288536
2006-03-13,0.011543218359213962
2006-03-14,0.030873528468691312
2006-03-15,0.11314186248912098
2006-03-16,0.046768356923640696
2006-03-17,0.020521277083047042
2006-03-20,0.017543859649122806
2006-03-21,0.029499335806880123
2006-03-22,0.09811735605331867
2006-03-23,0.0697173743758875
2006-03-24,0.02894965874215565
2006-03-27,0.03879803948513581
2006-03-28,0.0411799734322752
2006-03-29,0.08909349090742522
2006-03-30,0.03549997709678897
2006-03-31,0.02331546882872979
2006-04-03,0.059960606477028076
2006-04-04,0.05166964408410059
2006-04-05,0.040218038569007374
2006-04-06,0.0872612340250103
2006-04-07,0.03985158719252439
2006-04-10,0.0379735238880491
2006-04-11,0.03930191012779992
2006-04-12,0.020704502771288536
2006-04-17,0.04850900096193486
2006-04-20,0.09303284320461729
2006-05-18,0.02418579084787687
2006-05-25,0.012917411021025147
2006-06-01,0.03650771838211717
2006-06-08,0.029132884430397143
2006-06-09,0.019925793596262197
2006-06-12,0.05510512573862856
2006-06-13,0.041134167010214835
2006-06-14,0.10301864321377857
2006-06-15,0.039714167926343275
2006-06-16,0.06692318263020476
2006-06-19,0.030140625715725344
2006-06-20,0.015070312857862672
2006-06-21,0.037561266089505746
2006-06-22,0.022674178919884568
2006-06-23,0.014062571572534469
2006-06-26,0.0214374055242545
2006-06-27,0.02858320736567267
2006-06-28,0.015803215610828637
2006-06-29,0.020109019284503687
2006-07-06,0.012230314690119554
2006-07-13,0.021070954147771517
2006-07-17,0.2256882414914571
2006-07-20,0.014245797260775961
2006-07-24,0.0
2006-07-27,0.012871604598964775
2006-07-31,0.006779350464935184
2006-08-03,0.01713160185057945
2006-08-10,0.02798772387888782
2006-08-14,0.014749667903440062
2006-08-17,0.006504511932572947
2006-08-23,0.008061930282625624
2006-08-24,0.016032247721130502
2006-08-30,0.026338692684714397
2006-09-19,0.3091933489075168
2006-09-25,0.015024506435802299
2006-09-26,0.02588062846411067
2006-10-05,0.02542256424350694
2006-10-12,0.017039989006458707
2006-10-16,0.2169392148779259
2006-10-19,0.01200128257981769
2006-10-26,0.01438321652695708
2006-11-02,0.018963858732994367
2006-11-09,0.015253538546104164
2006-11-16,0.017177408272639826
2006-11-20,0.15963538088039944
2006-11-23,0.00719160826347854
2006-11-28,0.011130960560670606
2006-11-29,0.026430305528835144
2006-11-30,0.03554578351884934
2006-12-01,0.02702578901561999
2006-12-04,0.01264257248866291
2006-12-05,0.03069030278044982
2006-12-06,0.017223214694700197
2006-12-07,0.01983418075214145
2006-12-08,0.0177270853373643
2006-12-11,0.015894828454949383
2006-12-12,0.02610966057441253
2006-12-13,0.03412578443497778
2006-12-14,0.027392240392102973
2006-12-15,0.014429022949017453
2006-12-18,0.016490311941734233
2006-12-19,0.024735467912601346
2006-12-20,0.019467729375658466
2006-12-21,0.27896111034767074
2006-12-22,0.016719344052036095
2006-12-27,0.006367092666391828
2006-12-28,0.007374833951720031
2006-12-29,0.01438321652695708
2007-01-02,0.01245934680042142
2007-01-03,0.03476707434382301
2007-01-04,0.027163208281801108
2007-01-05,0.030919334890751684
2007-01-08,0.037332233979203884
2007-01-09,0.05226512757088544
2007-01-10,0.06559479639045394
2007-01-11,0.019971600018322568
2007-01-12,0.010856122028308369
2007-01-15,0.011268379826851724
2007-01-16,0.023086436718427923
2007-01-17,0.032064495442261004
2007-01-18,0.21112179927625854
2007-01-19,0.030140625715725344
2007-01-22,0.023681920205212773
2007-01-23,0.04365352022353534
2007-01-24,0.02606385415235216
2007-01-25,0.022857404608126058
2007-01-26,0.0214374055242545
2007-01-29,0.009848380742980166
2007-01-30,0.01969676148596033
2007-01-31,0.04759287252072741
2007-02-01,0.020017406440382943
2007-02-02,0.023681920205212773
2007-02-05,0.015482570656406028
2007-02-06,0.03517933214236636
2007-02-07,0.05583802849159452
2007-02-08,0.06486189363748797
2007-02-09,0.026201273418533278
2007-02-12,0.025605789931748432
2007-02-13,0.017635472493243553
2007-02-14,0.028170949567129313
2007-02-15,0.04598964774861435
2007-02-16,0.14406119737987266
2007-02-19,0.01681095689615684
2007-02-20,0.03701158902478127
2007-02-21,0.056387705556318994
2007-02-22,0.020063212862443315
2007-02-23,0.03783610462186798
2007-02-26,0.017177408272639826
2007-02-27,0.014566442215198571
2007-02-28,0.0295451422289405
2007-03-01,0.024689661490540974
2007-03-02,0.041958682607301546
2007-03-05,0.021483211946314872
2007-03-06,0.032430946818743984
2007-03-07,0.02258256607576382
2007-03-08,0.016581924785854976
2007-03-09,0.022628372497824196
2007-03-12,0.034079978012917414
2007-03-13,0.0305528835142687
2007-03-14,0.017223214694700197
2007-03-15,0.01616966698731162
2007-03-16,0.025559983509688057
2007-03-19,0.02977417433924236
2007-03-20,0.25985983234849525
2007-03-21,0.012505153222481791
2007-03-22,0.01809353671384728
2007-03-23,0.029316110118638633
2007-03-26,0.01804773029178691
2007-03-27,0.027529659658284092
2007-03-28,0.022032889011039346
2007-03-29,0.015024506435802299
2007-03-30,0.024735467912601346
2007-04-02,0.015116119279923046
2007-04-03,0.05244835325912693
2007-04-04,0.03517933214236636
2007-04-10,0.019467729375658466
2007-04-11,0.03417159085703816
2007-04-12,0.016398699097613486
2007-04-13,0.0091154779900142
2007-04-16,0.014016765150474097
2007-04-17,0.02491869360084284
2007-04-18,0.2567908020704503
2007-04-19,0.03536255783060785
2007-04-20,0.016994182584398332
2007-04-23,0.016536118363794605
2007-04-24,0.015528377078466401
2007-04-25,0.013696120196051487
2007-04-26,0.015299344968164536
2007-04-27,0.023590307361092026
2007-04-30,0.014199990838715587
2007-05-01,0.012871604598964775
2007-05-02,0.026750950483257752
2007-05-03,0.03930191012779992
2007-05-04,0.04461545508680317
2007-05-08,0.02271998534194494
2007-05-09,0.021987082588978975
2007-05-10,0.021803856900737485
2007-05-11,0.029819980761302736
2007-05-14,0.018643213778571754
2007-05-15,0.22600888644587971
2007-05-16,0.02258256607576382
2007-05-17,0.050616096376712015
2007-05-18,0.05286061105767029
2007-05-21,0.028674820209793412
2007-05-22,0.03389675232467592
2007-05-23,0.018780633044752873
2007-05-24,0.025056112867023958
2007-05-25,0.03591223489533232
2007-05-29,0.010306444963583895
2007-05-30,0.02047547066098667
2007-05-31,0.02977417433924236
2007-06-01,0.044019971600018325
2007-06-04,0.01342128166368925
2007-06-05,0.019147084421235857
2007-06-06,0.020338051394805552
2007-06-07,0.017177408272639826
2007-06-08,0.04466126150886354
2007-06-11,0.018597407356511383
2007-06-12,0.017498053227062434
2007-06-13,0.03838578168659246
2007-06-14,0.029819980761302736
2007-06-15,0.03774449177774724
2007-06-18,0.020841922037469655
2007-06-19,0.28821400760386606
2007-06-20,0.03215610828638175
2007-06-21,0.03742384682332463
2007-06-22,0.042233521139663784
2007-06-25,0.023910952315514634
2007-06-26,0.03792771746598873
2007-06-27,0.05166964408410059
2007-06-28,0.02221611469928084
2007-06-29,0.034950300032064494
2007-07-02,0.04273739178232788
2007-07-03,0.021025147725711145
2007-07-04,0.02331546882872979
2007-07-05,0.022994823874307176
2007-07-06,0.030186432137785716
2007-07-09,0.02702578901561999
2007-07-10,0.025239338555265448
2007-07-11,0.019421922953598094
2007-07-12,0.019559342219779213
2007-07-13,0.027438046814163345
2007-07-16,0.01786450460354542
2007-07-17,0.19005084512848702
2007-07-18,0.021987082588978975
2007-07-19,0.030140625715725344
2007-07-20,0.0573954468416472
2007-07-23,0.029957400027483854
2007-07-24,0.02977417433924236
2007-07-25,0.030827722046630937
2007-07-26,0.03513352572030599
2007-07-27,0.061059960606477025
2007-07-30,0.048692226650176355
2007-07-31,0.037332233979203884
2007-08-01,0.02830836883331043
2007-08-02,0.046172873436855846
2007-08-03,0.04892125876047822
2007-08-06,0.048279968851633
2007-08-07,0.027758691768585957
2007-08-08,0.02510191928908433
2007-08-09,0.060327057853511064
2007-08-10,0.09005542577069305
2007-08-13,0.043058036736750495
2007-08-14,0.03811094315423022
2007-08-15,0.026613531217076634
2007-08-16,0.038660620218954694
2007-08-17,0.05785351106225093
2007-08-20,0.022994823874307176
2007-08-21,0.1509321606889286
2007-08-22,0.019284503687416975
2007-08-23,0.039485135816041406
2007-08-24,0.05322706243415327
2007-08-28,0.022903211030186433
2007-08-29,0.022261921121341212
2007-08-30,0.025605789931748432
2007-08-31,0.0325683660849251
2007-09-03,0.02271998534194494
2007-09-04,0.048096743163391506
2007-09-05,0.030827722046630937
2007-09-06,0.02862901378773304
2007-09-07,0.0278503046127067
2007-09-10,0.016032247721130502
2007-09-11,0.022124501855160093
2007-09-12,0.014016765150474097
2007-09-13,0.019101277999175485
2007-09-14,0.031239979845174293
2007-09-17,0.03059868993632907
2007-09-18,0.013146443131327012
2007-09-19,0.24446887453620997
2007-09-20,0.02707159543768036
2007-09-21,0.03435481654527965
2007-09-24,0.018414181668269893
2007-09-25,0.03856900737483395
2007-09-26,0.05281480463560991
2007-09-27,0.08891026521918373
2007-09-28,0.026018047730291788
2007-10-01,0.016856763318217213
2007-10-02,0.03898126517337731
2007-10-03,0.03389675232467592
2007-10-04,0.019559342219779213
2007-10-05,0.04837158169575374
2007-10-08,0.027529659658284092
2007-10-09,0.051440611973798726
2007-10-10,0.03760707251156612
2007-10-12,0.0499748064678668
2007-10-15,0.02221611469928084
2007-10-16,0.22431404882964592
2007-10-17,0.04131739269845632
2007-10-18,0.03870642664101507
2007-10-19,0.05276899821354954
2007-10-22,0.02876643305391416
2007-10-23,0.023590307361092026
2007-10-24,0.03774449177774724
2007-10-25,0.026155466996472906
2007-10-29,0.02491869360084284
2007-10-30,0.03980578077046402
2007-10-31,0.037469653245385
2007-11-01,0.027529659658284092
2007-11-02,0.07640511199670194
2007-11-05,0.03792771746598873
2007-11-06,0.025193532133205077
2007-11-07,0.05043287068847052
2007-11-08,0.048692226650176355
2007-11-09,0.05702899546516422
2007-11-12,0.03165223764371765
2007-11-13,0.03531675140854748
2007-11-14,0.022490953231643077
2007-11-15,0.017039989006458707
2007-11-16,0.06692318263020476
2007-11-19,0.058632220237277266
2007-11-20,0.13114378635884752
2007-11-21,0.04269158536026751
2007-11-22,0.025559983509688057
2007-11-23,0.030644496358389447
