date,attr,Coppper_Open,Coppper_High,Coppper_Low,Coppper_Close,Coppper_Volumn,Coppper_Open_Interest,label
2004-03-10,0.011467802233927874,0.08680792891319207,0.08767384783201529,0.0809337433603578,0.08041095890410961,0.050445855197974385,0.15882098171318576,1.0
2004-03-11,0.00869259409331733,0.08106630211893368,0.0854922279792746,0.08484763768521104,0.08452054794520546,0.02837694029576896,0.1463330125120308,0.0
2004-03-12,0.00474767012484614,0.0848940533151059,0.09749113716934825,0.08904109589041093,0.09876712328767126,0.04189571024916517,0.14297882579403273,1.0
2004-03-15,0.007752234310135243,0.09897470950102526,0.09858194709571859,0.09323455409561082,0.09178082191780822,0.034094161682140106,0.1484456207892204,1.0
2004-03-16,0.006383743243553184,0.09213943950786053,0.10062721570766296,0.0970086664802907,0.10150684931506852,0.029617261751862318,0.14778633301251204,0.0
2004-03-17,0.007943364347367374,0.10239234449760762,0.1064903190619035,0.1066536203522505,0.10616438356164383,0.026006385086785808,0.1466939364773821,1.0
2004-03-18,0.0038149555431533397,0.10649350649350646,0.1055358603763294,0.10497623707017047,0.10191780821917813,0.02572749623867014,0.14876323387872956,1.0
2004-03-19,0.00489292895314256,0.10225563909774438,0.1078538314698664,0.10693318423259714,0.10753424657534247,0.02369454331951121,0.14631857555341674,0.0
2004-03-22,0.02169708182659154,0.10758714969241283,0.11058085628579223,0.11140620631814367,0.1094520547945206,0.014557263953616381,0.14951876804619826,0.0
2004-03-23,0.008822562518635179,0.11032125768967872,0.10976274884101446,0.10721274811294378,0.10260273972602744,0.032017173681699755,0.1464436958614052,1.0
2004-03-24,0.008195655996513788,0.10293916609706084,0.10294518680119989,0.0978473581213307,0.10424657534246579,0.04225166048952332,0.12885466794995187,0.0
2004-03-25,0.00856262566799948,0.10375939849624057,0.10512680665394059,0.10497623707017047,0.10301369863013697,0.026622876224725697,0.12217998075072185,1.0
2004-03-26,0.006070289982492489,0.10239234449760762,0.10089991818925552,0.09854626782219736,0.1,0.033980404388829766,0.13259865255052936,1.0
2004-03-29,0.008715529697785185,0.0999316473000683,0.10212707935642211,0.10287950796757053,0.10136986301369863,0.02867784668452534,0.13541867179980752,1.0
2004-03-30,0.01347084502412061,0.10170881749829115,0.10485410417234795,0.10525580095051719,0.10397260273972607,0.021026751311878464,0.13751203079884505,1.0
2004-03-31,0.020726141237452315,0.10485304169514695,0.1060812653395146,0.10218059826670388,0.0995890410958904,0.03413819676342152,0.14182868142444657,1.0
2004-04-01,0.013937202314967012,0.0999316473000683,0.10349059176438503,0.1024601621470506,0.10452054794520549,0.036149132141939745,0.1734167468719923,1.0
2004-04-02,0.009426533436288713,0.10512645249487351,0.10717207526588496,0.10861056751467707,0.10753424657534247,0.032138270155223664,0.13975457170356112,0.0
2004-04-05,0.010443345234363651,0.10758714969241283,0.10758112898827377,0.10190103438635724,0.10095890410958902,0.057924479835602366,0.14915784408084698,1.0
2004-04-06,0.00474767012484614,0.10321257689678742,0.10130897191164441,0.08987978753145094,0.0906849315068493,0.05328611794062603,0.14045717035611163,0.0
2004-04-07,0.007048875773121001,0.09090909090909091,0.09258249250068173,0.09155717081353087,0.09328767123287675,0.023654177828336575,0.13397978825794032,1.0
2004-04-13,0.01025221519713152,0.09049897470950101,0.08862830651758931,0.0823315627620911,0.08493150684931507,0.04199111959194158,0.1100818094321463,1.0
2004-04-14,0.015535049426227628,0.08516746411483254,0.08385601308971911,0.08261112664243778,0.08260273972602741,0.04198378041172801,0.10327237728585179,1.0
2004-04-15,0.012094708756049266,0.0829801777170198,0.08658303790564495,0.0817724350013978,0.0867123287671233,0.0487945396499211,0.08030317613089509,1.0
2004-04-16,0.006177322803342482,0.08708133971291865,0.08603763294245981,0.0859658932065977,0.08493150684931507,0.022344134160214305,0.05376804619826756,1.0
2004-04-19,0.009999923547985108,0.08475734791524266,0.09967275702208893,0.08722393066815763,0.09972602739726029,0.05396499211038127,0.06316169393647739,1.0
2004-04-20,0.03485447358965146,0.09938482570061516,0.10376329424597767,0.10315907184791726,0.10424657534246579,0.03131995156141059,0.06776708373435997,0.0
2004-04-21,0.015343919388995497,0.103485987696514,0.10158167439323698,0.09351411797595746,0.09027397260273977,0.016982863014201315,0.026323387872954764,0.0
2004-04-22,0.007255296213331703,0.08926862611073139,0.08767384783201529,0.06751467710371817,0.0684931506849315,0.024997247807419912,0.031496631376323386,1.0
2004-04-23,0.008975466548420883,0.07204374572795624,0.07049359149168256,0.06863293262510482,0.0684931506849315,0.019768081905251183,0.03487487969201155,0.0
2004-04-26,0.004847057744206848,0.06848940533151059,0.073493318789201,0.07058987978753144,0.07246575342465754,0.022454221863417858,0.033195380173243506,1.0
2004-04-27,0.03540492809687999,0.07177033492822966,0.07240250886283064,0.07366508247134468,0.07232876712328769,0.03596565263660049,0.0437776708373436,0.0
2004-04-28,0.007928073944388804,0.07204374572795624,0.07117534769566401,0.0728263908303047,0.07109589041095891,0.03910682176800851,0.06755052935514919,1.0
2004-04-29,0.008998402152888739,0.07149692412850306,0.0715844014180529,0.05437517472742518,0.05424657534246578,0.06439763678397123,0.07468719923002888,1.0
2004-05-04,0.015489178217291916,0.06329460013670538,0.06885737660212708,0.06611685770198487,0.06767123287671234,0.02338996734064805,0.09681905678537055,0.0
2004-05-05,0.006513711668871033,0.06862611073137387,0.06913007908371965,0.0698909700866648,0.0684931506849315,0.014307731826354995,0.0992204042348412,0.0
2004-05-06,0.007155908593970994,0.06889952153110045,0.07131169893646033,0.07226726306961138,0.07219178082191784,0.023287218817658068,0.09965351299326275,0.0
2004-05-07,0.02417412710911996,0.07259056732740943,0.07403872375238617,0.07254682694995802,0.0708219178082192,0.03378224652306337,0.10069297401347449,0.0
2004-05-10,0.024969228064005627,0.0706766917293233,0.06885737660212708,0.060246016214705045,0.058082191780821926,0.04204249385343657,0.09605871029836381,1.0
2004-05-11,0.014204784367091996,0.05823650034176349,0.05658576493046087,0.05074084428291862,0.05178082191780824,0.04027375142196617,0.09425890279114534,1.0
2004-05-12,0.009090144570760163,0.05194805194805195,0.05794927733842378,0.05549343024881183,0.05904109589041099,0.030244761660122563,0.0924735322425409,0.0
2004-05-13,0.006131451594406771,0.059603554340396436,0.059585492227979264,0.05689124965054513,0.057260273972602756,0.025654104436534438,0.09146775745909529,1.0
2004-05-14,0.005764481922921078,0.05673274094326726,0.05713116989364604,0.0563321218898518,0.0549315068493151,0.022483578584272138,0.09192974013474495,0.0
2004-05-17,0.010795024502870773,0.05522898154477099,0.05822197982001635,0.056052558009505156,0.05465753424657535,0.026923782613482074,0.0933060635226179,1.0
2004-05-18,0.010611539667127927,0.0550922761449077,0.054676847559312784,0.047945205479452024,0.04547945205479454,0.02647976221056108,0.09719923002887391,1.0
2004-05-19,0.008746110503742325,0.04593301435406698,0.04676847559312791,0.04542913055633212,0.04794520547945205,0.025173388132545594,0.09384023099133783,0.0
2004-05-20,0.006299646027171046,0.04743677375256321,0.05876738478320152,0.0510204081632653,0.0597260273972603,0.0435837216982863,0.09433589990375361,1.0
2004-05-21,0.006720132109081735,0.059740259740259725,0.05849468230160895,0.0563321218898518,0.056986301369863046,0.02396242339730652,0.09595283926852743,1.0
2004-05-24,0.007561104272903112,0.05741626794258373,0.0672211617125716,0.060106234274531725,0.06671232876712331,0.04337455506219955,0.09266121270452359,0.0
2004-05-25,0.01237758121115282,0.06698564593301436,0.07281156258521954,0.06723511322337153,0.07000000000000003,0.02838060988587575,0.10343599615014437,1.0
2004-05-26,0.008493818854595913,0.0702665755297334,0.0715844014180529,0.07198769918926473,0.07000000000000003,0.0013577483395104766,0.10397978825794033,1.0
2004-05-27,0.007989235556303086,0.07040328092959672,0.07240250886283064,0.06933184232597146,0.06931506849315072,0.026780668599317457,0.10843599615014438,1.0
2004-05-28,0.01253813044242781,0.06971975393028025,0.08167439323697843,0.07366508247134468,0.08068493150684933,0.053025577043044295,0.10880173243503369,1.0
2004-06-04,0.004908219356121131,0.08790157211209844,0.08658303790564495,0.07338551859099804,0.07328767123287672,0.022454221863417858,0.11147738209817132,1.0
2004-06-07,0.00933479101841729,0.07231715652768281,0.07131169893646033,0.06751467710371817,0.06931506849315072,0.029962203221900113,0.10673243503368623,0.0
2004-06-08,0.02081023845383445,0.06971975393028025,0.0778565584946823,0.07324573665082468,0.07863013698630138,0.027092583758394188,0.10112608277189605,0.0
2004-06-09,0.018455516395134593,0.07887901572112097,0.07772020725388601,0.0728263908303047,0.07095890410958906,0.031991486550952256,0.09392685274302214,0.0
2004-06-10,0.007782815116092384,0.07122351332877648,0.06940278156531225,0.05437517472742518,0.050958904109589066,0.06779934681296099,0.07955245428296438,0.0
2004-06-11,0.0054816094678175244,0.05153793574846205,0.0530406326697573,0.04333240145373217,0.05328767123287672,0.06269127738431617,0.052622714148219445,1.0
2004-06-15,0.00948004984671371,0.05140123034859876,0.049631851649850026,0.048224769359798705,0.04767123287671234,0.03356207111665627,0.04041385948026949,1.0
2004-06-16,0.01655950642579185,0.04634313055365684,0.05849468230160895,0.045149566675985436,0.05821917808219178,0.032582290558144655,0.03160250240615977,1.0
2004-06-17,0.012584001651363521,0.05823650034176349,0.05794927733842378,0.05353648308638521,0.0549315068493151,0.02240651719202965,0.027131857555341674,1.0
2004-06-18,0.00674306771354959,0.0550922761449077,0.060676302154349604,0.05703103159071845,0.06041095890410962,0.01889838904994312,0.023315688161693937,1.0
2004-06-21,0.012438742823067101,0.06028708133971291,0.05985819470957187,0.060106234274531725,0.05863013698630139,0.02204689736156471,0.021679499518768047,0.0
2004-06-22,0.009120725376717303,0.06069719753930277,0.06040359967275704,0.061923399496784985,0.06068493150684933,0.012751825621078126,0.02919153031761309,1.0
2004-06-23,0.011528963845842156,0.059876965140123015,0.05876738478320152,0.05185909980430527,0.05178082191780824,0.01958460239991193,0.03654956689124158,1.0
2004-06-24,0.00782104112353881,0.05153793574846205,0.0589037360239978,0.05479452054794518,0.0597260273972603,0.019393783714359104,0.04508662175168431,0.0
2004-06-25,0.010389828823938655,0.06056049213943948,0.06776656667575674,0.061923399496784985,0.06726027397260277,0.05327510917030567,0.05064485081809432,0.0
2004-06-28,0.012882164509445647,0.06712235133287764,0.06585764930460869,0.06360078277886497,0.06342465753424659,0.024538549044071777,0.06257940327237728,0.0
2004-06-29,0.01826438635790246,0.06384142173615856,0.06572129806381237,0.0656975118814649,0.06356164383561645,0.02245055227331107,0.06442252165543792,1.0
2004-06-30,0.014961659314531235,0.06466165413533832,0.06313062448868287,0.0563321218898518,0.05383561643835618,0.042868151627463214,0.07108758421559191,0.0
2004-07-01,0.0044265716622961596,0.05809979494190021,0.06394873193346061,0.062202963377131666,0.06287671232876713,0.03324648636747275,0.068888354186718,0.0
2004-07-02,0.012614582457320663,0.06329460013670538,0.06858467412053451,0.06555772994129154,0.06671232876712331,0.02413489413232542,0.07543792107795957,1.0
2004-07-07,0.03990795177406901,0.07081339712918658,0.07090264521407146,0.0638803466592116,0.06561643835616439,0.028384279475982533,0.07651106833493744,1.0
2004-07-08,0.007224715407374562,0.06657552973342445,0.07567493864194165,0.06975118814649144,0.07575342465753426,0.03338960038163737,0.08321944177093359,0.0
2004-07-09,0.009235403399056583,0.07600820232399179,0.07499318243796019,0.07254682694995802,0.07465753424657534,0.02585593189240762,0.08333974975938402,0.0
2004-07-12,0.014013654329859864,0.07477785372522214,0.08385601308971911,0.07869723231758453,0.08287671232876713,0.04159847345051558,0.08990856592877768,0.0
2004-07-13,0.010045794756920818,0.08325358851674639,0.08658303790564495,0.08624545708694434,0.0819178082191781,0.024909177644857068,0.10745909528392686,1.0
2004-07-14,0.015405081000909778,0.08229665071770334,0.0846741205344969,0.08317025440313111,0.08205479452054795,0.023052365050823823,0.12173243503368623,1.0
2004-07-15,0.009533566257138706,0.08229665071770334,0.08358331060812656,0.08386916410399775,0.08178082191780824,0.020802906315364574,0.12410490856592878,1.0
2004-07-16,0.006934197750781722,0.08503075871496922,0.0846741205344969,0.08652502096729098,0.08465753424657536,0.019558915269164433,0.12757459095283927,0.0
2004-07-19,0.013218553374974197,0.08503075871496922,0.09067357512953368,0.08904109589041093,0.09095890410958908,0.03274742211294998,0.12893647738209818,0.0
2004-07-20,0.02194172827424867,0.09159261790840738,0.09121898009271881,0.09267542633491753,0.08945205479452056,0.01667461744523137,0.1349711260827719,0.0
2004-07-21,0.01054273285372436,0.08981544771018454,0.08849195527679299,0.08512720156555768,0.08410958904109593,0.03378224652306337,0.14009143407122232,1.0
2004-07-22,0.04337887325020451,0.08448393711551608,0.08262885192255252,0.08065417948001116,0.08123287671232879,0.026274265164581118,0.13790664100096248,0.0
2004-07-23,0.013272069785399195,0.08161312371838686,0.08385601308971911,0.08484763768521104,0.08452054794520546,0.02512568346115739,0.13691049085659288,1.0
2004-07-26,0.011842417106902852,0.08462064251537933,0.08303790564494135,0.074224210232038,0.07383561643835618,0.043818575465120545,0.1364436958614052,0.0
2004-07-27,0.011857707509881422,0.07368421052631575,0.07649304608671939,0.07590159351411795,0.07438356164383564,0.016759018017687425,0.12219923002887392,1.0
2004-07-28,0.013210908173484913,0.07477785372522214,0.07376602127079356,0.0698909700866648,0.06643835616438357,0.03223734908810686,0.1187487969201155,1.0
2004-07-29,0.009663534682456556,0.06684894053315103,0.08112898827379329,0.07114900754822473,0.08013698630136987,0.05158709772118454,0.11432627526467758,1.0
2004-07-30,0.0073852646386495515,0.0807928913192071,0.08521952549768202,0.08400894604417107,0.0863013698630137,0.036949102785218894,0.1259480269489894,0.0
2004-08-02,0.010580958861170785,0.08598769651401227,0.09012817016634855,0.08764327648867763,0.09027397260273977,0.042842464496715714,0.12474494706448508,1.0
2004-08-03,0.007247651011842417,0.09049897470950101,0.0934005999454595,0.09183673469387753,0.08958904109589046,0.033708854720927675,0.12654475457170355,0.0
2004-08-04,0.0091742417871423,0.08913192071086806,0.0890373602399782,0.08974000559127758,0.08890410958904114,0.022127628343913984,0.12515880654475456,1.0
2004-08-05,0.011628351465202866,0.08899521531100474,0.08767384783201529,0.08624545708694434,0.08657534246575341,0.025055961249128473,0.12751684311838307,0.0
2004-08-06,0.022668022415730765,0.08667122351332875,0.09040087264794111,0.08540676544590436,0.08260273972602741,0.029976881582327253,0.12073147256977863,0.0
2004-08-09,0.011368414614567167,0.08243335611756662,0.08440141805290426,0.08568632932625102,0.08205479452054795,0.025639426076107297,0.11637632338787296,1.0
2004-08-10,0.010122246771813672,0.08174982911825014,0.08221979820016365,0.07394464635169132,0.07205479452054797,0.05318703900774283,0.10332050048123195,1.0
2004-08-11,0.019801071857248796,0.07231715652768281,0.07512953367875647,0.07660050321498459,0.07630136986301372,0.02596601959561117,0.0778055822906641,1.0
2004-08-12,0.010122246771813672,0.07641831852358165,0.07976547586583038,0.07897679619793121,0.08054794520547946,0.0286631683240982,0.06740615976900866,1.0
2004-08-13,0.012431097621577817,0.08161312371838686,0.0824925006817562,0.0823315627620911,0.07917808219178084,0.03112546328575098,0.06067853705486044,1.0
2004-08-16,0.015221596165166933,0.07942583732057415,0.09612762476138534,0.08261112664243778,0.09301369863013703,0.07909801475175222,0.05893166506256015,0.0
2004-08-17,0.01149073783839573,0.09336978810663023,0.09476411235342241,0.0937936818563041,0.09232876712328772,0.018612161021613886,0.08197786333012512,0.0
2004-08-18,0.011880643114349278,0.092822966507177,0.09312789746386695,0.09295499021526418,0.09013698630136988,0.02967597519357088,0.09114533205004813,1.0
2004-08-19,0.011712448681585004,0.09063568010936433,0.08876465775838563,0.07925636007827785,0.08,0.052291659021687274,0.07736766121270452,1.0
2004-08-20,0.0103668932194708,0.0807928913192071,0.08440141805290426,0.08205199888174446,0.08575342465753427,0.03198047778063191,0.051212704523580364,0.0
2004-08-23,0.014097751546242002,0.08421052631578943,0.0829015544041451,0.08149287112105112,0.07890410958904112,0.019856152067814024,0.0909432146294514,1.0
2004-08-24,0.019640522625973808,0.07928913192071087,0.07772020725388601,0.07310595471065134,0.07205479452054797,0.04352867784668452,0.10400866217516844,0.0
2004-08-25,0.010015213950963678,0.07245386192754613,0.0745841287155713,0.07618115739446463,0.07205479452054797,0.027609995963450883,0.1066121270452358,1.0
2004-08-26,0.011811836300945712,0.07204374572795624,0.0715844014180529,0.07058987978753144,0.07178082191780823,0.032248357858427217,0.11575553416746873,0.0
2004-08-31,0.00920482259309944,0.08024606971975391,0.07922007090264521,0.08065417948001116,0.07835616438356166,0.021232248357858426,0.13751203079884505,1.0
2004-09-01,0.0028057889465676867,0.07846889952153106,0.0824925006817562,0.0823315627620911,0.08287671232876713,0.031598840409526256,0.14944177093358998,0.0
2004-09-02,0.010665056077552923,0.08325358851674639,0.0824925006817562,0.08358960022365107,0.08178082191780824,0.018777292576419215,0.16157362848893167,0.0
2004-09-03,0.009212467794588727,0.08202323991797676,0.08031088082901555,0.07590159351411795,0.07383561643835618,0.04438736193167223,0.1640038498556304,1.0
2004-09-08,0.013493780628588466,0.07231715652768281,0.08099263703299701,0.07478333799273133,0.08041095890410961,0.04049759641848005,0.1479451395572666,1.0
2004-09-09,0.012530485240938525,0.0807928913192071,0.07922007090264521,0.0767402851551579,0.07616438356164387,0.019188286668379143,0.1559480269489894,1.0
2004-09-10,0.010802669704360059,0.07655502392344497,0.07703845104990456,0.0784176684372379,0.07821917808219181,0.013680231918094749,0.1506641000962464,0.0
2004-09-13,0.009434178637777998,0.0786056049213944,0.08440141805290426,0.08205199888174446,0.08260273972602741,0.040281090602179735,0.14885466794995186,0.0
2004-09-14,0.016376021590049007,0.08270676691729323,0.08303790564494135,0.08540676544590436,0.08397260273972604,0.018993798392719533,0.16487487969201156,1.0
2004-09-15,0.01162070626371358,0.08434723171565275,0.08440141805290426,0.08289069052278442,0.08260273972602741,0.020780888774723862,0.17106352261790184,1.0
2004-09-16,0.011513673442863586,0.08202323991797676,0.08276520316334877,0.08372938216382439,0.08027397260273976,0.01452056805254853,0.17367661212704524,0.0
2004-09-17,0.0244646447657128,0.0803827751196172,0.0890373602399782,0.08428850992451772,0.08849315068493153,0.047440460900517414,0.17423002887391723,1.0
2004-09-20,0.08074861812983081,0.0884483937115516,0.0890373602399782,0.09043891529214423,0.08863013698630136,0.018817658067593848,0.19368142444658326,1.0
2004-09-21,0.028241374301419715,0.08899521531100474,0.09203708753749659,0.09323455409561082,0.09342465753424656,0.031598840409526256,0.20334937439846007,1.0
2004-09-22,0.023921835459973548,0.0932330827067669,0.10008181074447775,0.0965893206597707,0.09945205479452057,0.043370885472092766,0.21381616939364773,1.0
2004-09-23,0.018096191925138186,0.0999316473000683,0.10621761658031086,0.10273972602739724,0.10712328767123286,0.04318006678653994,0.22710298363811357,0.0
2004-09-24,0.00951063065267085,0.1062200956937799,0.10567221161712571,0.10637405647190377,0.10397260273972607,0.02726872408351987,0.24248796920115495,1.0
2004-09-27,0.005947966758663925,0.10321257689678742,0.10376329424597767,0.10581492871121048,0.10383561643835618,0.0208212542658985,0.25137632338787297,0.0
2004-09-28,0.014243010374538422,0.103485987696514,0.1086719389146441,0.10833100363433043,0.1094520547945206,0.023778943891967268,0.25614533205004814,1.0
2004-09-29,0.01905948731278813,0.10963773069036226,0.10894464139623668,0.10958904109589036,0.10712328767123286,0.023602803566841583,0.2577045235803657,1.0
2004-09-30,0.026612946384201957,0.10758714969241283,0.11276247613853285,0.11056751467710366,0.11356164383561648,0.036262889435250086,0.26235322425409047,0.0
2004-10-01,0.01408246114326343,0.11360218728639776,0.11603490591764389,0.11573944646351692,0.11438356164383562,0.03904810832629995,0.2663041385948027,1.0
2004-10-04,0.007729298705667388,0.11387559808612442,0.11494409599127355,0.11699748392507685,0.11657534246575346,0.027287072034053797,0.2738546679499519,1.0
2004-10-05,0.011353124211588596,0.11674641148325356,0.11603490591764389,0.1158792284036902,0.11465753424657532,0.02035888591244358,0.28003849855630414,1.0
2004-10-06,0.009724696294370838,0.11496924128503071,0.1152167984728661,0.1181157394464635,0.11589041095890414,0.0233532714395802,0.28301251203079886,0.0
2004-10-07,0.01253813044242781,0.11606288448393709,0.12148895554949554,0.1199329046687168,0.12178082191780827,0.02942277347620271,0.28433589990375363,1.0
2004-10-08,0.014166558359645568,0.12180451127819544,0.1243523316062176,0.12664243779703657,0.123013698630137,0.016311328024659646,0.2867709335899904,0.0
